@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute class {'1','2'}
@data
0.172938163477264,-0.31358423462572,-0.630768427344922,-0.475508520255212,0.212165463771925,-0.269657825392668,-0.329724601657716,-0.893888318737302,-0.247031246182348,0.38471362354153,-0.489284578025261,-0.937745564768768,-0.303488469549112,-0.40259497596307,-0.615819652646055,0.053581722687037,1.20389205471648,-0.198403155780681,0.678980293155658,-0.570926521940947,0.447495292236662,-0.233891923829741,-0.256366238376051,-0.178804537262705,-0.639080687851093,-0.233891945036795,-0.248567737625988,-0.992831236654513,-0.285104207435135,-0.269782098211083,-0.29114182690951,-0.876205721452907,-0.205812846715309,-0.157463693422414,-0.439132171265273,0.025636875482169,0.0871298989848219,0.341969829160684,0.0162911243428771,'1'
0.0381050190712616,-0.0160180552068148,0.0351575844749629,-0.475508520255212,-0.0438963028493638,0.0749049514979633,-0.040691965358847,0.141870911193534,0.149367730249792,0.38471362354153,-0.489284578025261,-1.2964383067138,-0.0593023446245391,0.200361220595574,1.64673027688153,-0.228335184261099,-0.724731037913902,-0.638994991376401,-2.32667896442094,-0.0824299462464694,-0.254397846120534,-0.310001179425102,-0.273811278265545,-0.286847812697926,-0.393319563462496,-0.310001267401167,-0.280092799977786,0.521982965789517,0.0175448743037006,0.0735769358757499,-0.0648543517874287,-0.0670138219084442,-0.346816541698988,-0.240379980065125,-0.0314027619589929,0.713559700920368,-0.177320916957114,0.467083901235885,-0.255040360402282,'2'
0.375187880086268,-0.611150414044624,-0.29780542143498,-0.475508520255212,0.0585284037991517,-0.614220602283299,-0.618757237956585,-1.16645653714015,-0.643430222614489,-1.88577367082014,-0.489284578025261,1.50788676667462,-0.645349044443514,-0.40259497596307,-0.615819652646055,-0.284718565650726,-0.724731037913902,-0.528847032477471,0.678980293155658,1.23852206409275,-0.572668616234136,-0.330077246969715,-0.204031118707567,-0.194810948438294,-0.0656380642776998,-0.330077265657011,-0.203639142582081,1.47697452819988,-0.58775328917397,-0.613141132297915,-0.646736430672779,-1.23584656569489,-0.121210629725101,-0.247289670618684,0.417099588277915,-0.52470138486839,-0.129238950422217,0.83119793150602,-0.309306657351314,'1'
-0.298977841943745,-0.611150414044624,-0.29780542143498,0.499738253771401,-0.504807482767684,-0.614220602283299,-0.618757237956585,-0.839374675056732,-0.643430222614489,-1.88577367082014,-0.489284578025261,1.50788676667462,-0.620930431951056,-0.40259497596307,-0.615819652646055,-0.58542993306207,0.23958050840129,-0.528847032477471,0.678980293155658,-0.607060951127,-0.547206954625048,-0.36360724551051,-0.500596796828975,-0.530945583125648,-0.0656380642776998,-0.363607400845101,-0.502786910851896,1.47697452819988,-0.58775328917397,-0.613141132297915,-0.614409648512482,-0.876205721452907,-0.553621961008385,-0.509857911653934,-0.602223934987785,-0.66228594995603,-0.52591517433512,1.7032537073806,-0.526371845147441,'1'
2.73476790719131,3.75315355076598,2.03293561993462,2.45023180182463,3.23369430990313,3.8650954972949,3.62038809442683,-0.294238238251029,3.8490915102831,0.713934281223972,3.62581780581406,-0.676878116081474,3.72558259170634,3.9688374490871,1.61296087494828,3.17346215957974,-0.724731037913902,4.09736724127759,0.558753922852594,2.42379951956358,1.89753692087423,2.98549616223746,3.58154253731276,3.44264599121415,-0.802921437443491,2.98549612545527,3.58307409064267,0.39025999166395,3.85109990966228,3.85052631083091,3.71737916096735,-0.246834244029436,3.25347780355096,3.55304013383888,2.90424898504622,2.22698991688441,3.39276509825902,0.379397115678907,3.23609140998543,'2'
0.307771307883267,-0.0160180552068148,0.368120590384905,0.255926560264748,0.263377817096183,0.0749049514979633,-0.040691965358847,-0.893888318737302,0.149367730249792,0.38471362354153,0.686458960214545,0.562242265183175,0.03837210534529,-0.40259497596307,-0.615819652646055,0.561032155193681,-0.724731037913902,0.132040720916109,0.678980293155658,0.507992991019989,0.750064704357993,0.195859048366379,0.580995676319689,0.68954326901296,-0.721001062647292,0.195859428478214,0.579082953595246,-1.35506941549982,0.0175448743037006,0.0735769358757499,0.0644527768537603,-0.786295510392411,0.51800612086758,0.809892984075874,0.539418411069799,1.12631339618329,0.483806122897726,0.030254000016061,0.558954093833195,'1'
-0.636060702958752,-0.611150414044624,-0.29780542143498,-0.475508520255212,-0.607232189416199,-0.614220602283299,-0.618757237956585,1.28665742848551,-0.643430222614489,-1.88577367082014,-0.489284578025261,1.50788676667462,-0.645349044443514,-0.40259497596307,-0.615819652646055,-0.641813314451698,-0.724731037913902,-0.638994991376401,-2.32667896442094,-0.926475669498057,-0.920220297198189,-0.375935597577871,-0.605267036165942,-0.687008092087634,4.60382329910564,-0.375935202486791,-0.598420883909877,1.47697452819988,-0.58775328917397,-0.613141132297915,-0.646736430672779,0.832088288696515,-0.685225409659819,-0.682600175492914,-0.806088639640925,-1.48779334048187,-0.694202057207261,-1.2134012634323,-0.652993204695181,'1'
-0.096728125334741,-0.511961687571656,-0.29780542143498,0.743549947278054,-0.197533362822137,-0.499366343319755,-0.522413025856962,-1.22097018082072,-0.511297230470442,0.38471362354153,-0.489284578025261,-0.122534787620973,-0.181395407086825,-0.40259497596307,-0.615819652646055,0.128759564539873,-0.724731037913902,-0.418699073578541,0.678980293155658,1.1853430928378,0.19542484230669,-0.00584106500055179,0.528660556651205,0.673536857837372,-0.557160313054894,-0.00584122970750645,0.521716531773679,-0.169562648369714,-0.486870261927692,-0.498688120935638,-0.0648543517874287,-1.14593635463439,0.480405135538599,0.809892984075874,0.498645470139171,0.163221440569809,0.0510684240836489,0.0275806224076165,0.179090015189972,'1'
-0.636060702958752,-0.611150414044624,-0.630768427344922,-0.475508520255212,-0.607232189416199,-0.614220602283299,-0.618757237956585,-0.0761836635287473,-0.643430222614489,-1.88577367082014,-0.489284578025261,1.50788676667462,-0.669767656935971,-0.40259497596307,-0.615819652646055,-0.60422439352528,3.13251514734687,-0.528847032477471,0.678980293155658,-0.718532256257561,-0.711434672003666,-0.372136725716322,-0.552931916497459,-0.610977639003589,0.425884184499494,-0.372136605776114,-0.553509741382497,1.47697452819988,-0.58775328917397,-0.613141132297915,-0.679063212833077,0.112806600212548,-0.600623192669612,-0.613503269957322,-0.642996875918413,-0.93745508013131,-0.670161073939813,-1.2134012634323,-0.616815673395827,'2'
-0.366394414146746,-0.0160180552068148,0.368120590384905,-0.475508520255212,-0.453595129443426,0.0749049514979633,-0.040691965358847,-0.348751881931599,0.149367730249792,0.38471362354153,1.27433072933445,1.50788676667462,0.111627942822662,0.351100269735235,2.18704070781349,-0.0215961191657992,1.20389205471648,0.132040720916109,0.678980293155658,-0.0159562321777861,-0.439419253813241,-0.33704402287249,-0.343591437823524,-0.342870251812485,-0.229478813870098,-0.337044453954308,-0.34799472427566,1.0159441187604,0.0175448743037006,0.0735769358757499,0.161433123334652,0.0228963891520517,-0.309215556370007,-0.36475441002919,-0.153721584750877,-0.387116819780751,-0.213382391858287,-0.791542276819764,-0.056063938255832,'1'
