@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute class {'1','2'}
@data
-0.891302596463713,-0.345009528552431,-0.350931694513774,-0.758258280015706,0.26462093352791,-0.0281340864565308,-2.93793322131447,2.93793322131447,1.01625164323454,-1.0032206202542,-0.0803219328902499,0.426642862341789,-0.42664286234179,1.36319604780643,-1.34404301006449,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,2.27298297681774,-1.84565750151626,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
0.700309182935774,-0.428960041779475,0.711044343159693,-0.487347715123425,-0.542785458141893,-0.0281340864565308,0.338179363604544,-0.338179363604543,1.01625164323454,-1.0032206202542,-0.0803219328902499,0.426642862341789,-0.42664286234179,-0.728837490906409,0.739223655535472,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,2.27298297681774,-1.84565750151626,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
2.92856567409506,-0.596861068233563,-0.117296966225611,-0.600227117161876,0.26462093352791,-0.0281340864565308,0.338179363604544,-0.338179363604543,-0.977659808681333,0.99035881743043,-0.0803219328902499,0.426642862341789,-0.42664286234179,-0.728837490906409,0.739223655535472,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
-0.811722007493738,-0.596861068233563,-1.17927300389908,-0.374468313084975,0.26462093352791,1.07659770840324,0.338179363604544,-0.338179363604543,-0.977659808681333,-1.0032206202542,12.3695776650985,-2.32875895694894,2.32875895694894,1.36319604780643,-1.34404301006449,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
-0.572980240583815,-0.345009528552431,-0.350931694513774,1.29614683708409,0.26462093352791,-0.0281340864565308,0.338179363604544,-0.338179363604543,-0.977659808681333,0.99035881743043,-0.0803219328902499,0.426642862341789,-0.42664286234179,1.36319604780643,-1.34404301006449,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
-0.572980240583815,-0.428960041779475,-0.138536486979081,-0.645378877977256,0.26462093352791,0.785878815019093,0.338179363604544,-0.338179363604543,-0.977659808681333,0.99035881743043,-0.0803219328902499,0.426642862341789,-0.42664286234179,1.36319604780643,-1.34404301006449,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
0.779889771905748,-0.345009528552431,-0.350931694513774,-0.306740671861905,0.26462093352791,-0.0281340864565308,0.338179363604544,-0.338179363604543,1.01625164323454,-1.0032206202542,-0.0803219328902499,0.426642862341789,-0.42664286234179,-0.728837490906409,0.739223655535472,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,-1.91653809760461,1.95421380941371,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,-1.84565750151626,2.03464614767201,-0.181984283854108,-1.32531189268912,1.4233971533063,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'1'
-1.44836671925353,-0.345009528552431,-0.350931694513774,-0.306740671861905,0.26462093352791,-0.0281340864565308,0.338179363604544,-0.338179363604543,-0.977659808681333,0.99035881743043,-0.0803219328902499,0.426642862341789,-0.42664286234179,1.36319604780643,-1.34404301006449,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
-0.175077295733944,-0.596861068233563,-0.350931694513774,-0.419620073900355,0.910546046863752,-0.0281340864565308,0.338179363604544,-0.338179363604543,-0.977659808681333,0.99035881743043,-0.0803219328902499,0.426642862341789,-0.42664286234179,-0.728837490906409,0.739223655535472,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,-1.08418895835102,1.25424012037962,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
-0.891302596463713,-0.345009528552431,-0.350931694513774,0.393111620776487,0.103139655193949,-0.0281340864565308,0.338179363604544,-0.338179363604543,-0.977659808681333,0.99035881743043,-0.0803219328902499,0.426642862341789,-0.42664286234179,1.36319604780643,-1.34404301006449,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,0.91639781003479,-0.792151654976604,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
-0.175077295733944,-0.0931579888713001,-0.49960833978806,-0.622802997569566,0.910546046863752,1.3673166017874,0.338179363604544,-0.338179363604543,1.01625164323454,-1.0032206202542,-0.0803219328902499,-2.32875895694894,2.32875895694894,1.36319604780643,-1.34404301006449,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,2.27298297681774,-1.84565750151626,-0.261764356665431,-1.08418895835102,1.25424012037962,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
-0.732141418523764,-0.345009528552431,-0.903159234103977,1.8492559070725,-0.219822901473971,-0.435140537194343,0.338179363604544,-0.338179363604543,-0.977659808681333,0.99035881743043,-0.0803219328902499,-2.32875895694894,2.32875895694894,-0.728837490906409,0.739223655535472,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,-1.08418895835102,1.25424012037962,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,-1.32531189268912,1.4233971533063,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
-0.0159161177939951,-0.428960041779475,-0.435889777527651,-0.284164791454215,0.103139655193949,-0.551428094548003,0.338179363604544,-0.338179363604543,-0.977659808681333,0.99035881743043,-0.0803219328902499,-2.32875895694894,2.32875895694894,-0.728837490906409,0.739223655535472,-0.0803219328902499,0.813858459068805,-0.802962941388736,-0.0803219328902499,0.518407846073378,-0.508413348790557,-0.0803219328902499,-0.437112110926488,0.538316771275575,-0.261764356665431,-1.08418895835102,1.25424012037962,-0.275492390725534,0.538316771275575,-0.488315075441283,-0.181984283854108,0.749671373642332,-0.698012065563667,-0.181984283854108,0.437112110926488,-0.383656556889057,-0.181984283854108,0.41607484851874,-0.36130209540508,-0.181984283854108,0.904553104458538,-0.904553104458538,'2'
