@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute class {'1','2','3','4','5','6','7','8'}
@data
-1.2530702873989,0.92462933479269,0.539280601161024,-1.08289680822996,0.776785344597156,-1.08618077682817,1.75517819118763,1.24043489315078,-1.27741113975621,-1.399274255957,-0.495932199376889,-0.322387375133187,-1.66504833431628,-1.54704071845611,0.454099323403619,1.94799635186202,1.00349529491596,-1.16810576958458,0.317729771566045,0.33001356418069,-0.117369091727808,-0.820326292053679,1.30991498262221,-0.913735727388712,-1.02078623307856,-0.252833041321908,0.082656757969046,1.10431630357379,1.16943132142231,-2.10809510797686,-0.152754220688942,0.888002913910086,1.33616515057521,-0.775205556316329,-1.36755484586436,2.20419399286306,-0.981992610884439,-1.07695625456911,1.07695625456911,0.937297346517888,-0.937297346517888,-0.700284898948394,-0.679243932389616,1.34800697587867,'4'
-0.373952201462955,1.05925628864488,-1.033151543396,-1.72954134570068,-1.08926887959614,0.167008335734137,-1.06473425261707,1.24043489315078,-0.778496656515611,-1.28816783576032,-0.554943646232778,0.0930039260692102,0.338540101698561,0.571014474385347,0.0631337069528007,0.590830276091786,-1.11540907909019,-0.471017309953679,0.492385988402335,-0.693004413768204,1.49226416625356,-0.241040521094315,0.536148884198555,1.26288380177205,-0.263094336558367,-1.37108401793468,-0.363332943302785,-0.619561785052171,1.52541536682645,1.22368130960687,-0.284438893696651,0.473028820426128,1.08584427557673,0.870765959764205,0.476463098543303,-0.317099870362709,-0.0961174544708722,0.927304765100449,-0.927304765100449,0.937297346517888,-0.937297346517888,-0.700284898948394,1.4702621827674,-0.740846809057283,'2'
0.976577032003857,0.668365747196856,0.512012991717839,-0.151728674272129,-1.27451921851002,0.167008335734137,0.239096232152845,-0.576608407363059,0.504426300388778,0.489534887386576,0.33022805660555,1.97319613151164,-0.0926958199602626,0.393564161102965,1.27947118035535,1.15498558601981,1.01303990921328,-1.59708328320359,-0.597709709782784,-0.993892054341408,-0.72098156347082,0.0702175050928057,0.166086837126375,0.282424554402337,-0.684463809623165,1.24772596148327,0.974636160512708,1.65021103163868,1.59661217590728,-0.629757227327128,2.08588522044211,-1.38766146971161,-0.988242974410655,-0.916288829123232,0.361867383262474,-0.951711250902529,-0.671936306139691,-1.07695625456911,1.07695625456911,0.937297346517888,-0.937297346517888,-0.700284898948394,-0.679243932389616,1.34800697587867,'6'
-2.10670668968452,1.09055115072456,0.439299366536011,0.908768367179847,-0.355772601816932,0.770105596154748,0.390704428056324,-2.07764417735275,0.575699797994583,0.767300937878277,0.979353972020325,0.103935276100852,-0.00644863562849815,-0.172832478385569,-1.15320376644975,-1.41032440818119,0.678978408806907,-1.65070547240597,-0.188170994442519,-0.301850481023038,-0.519777406223149,1.22014299072856,-0.439469239900831,-0.462724473598643,-0.870021008770967,1.20949515886403,-1.14381492052849,0.0125268474440157,-1.03766976008339,-0.475304015915962,-0.0210695476812333,-1.35196477349794,-1.47100466190772,1.15293250537801,-1.41861748733945,-0.900256274102003,-1.04843324761546,0.927304765100449,-0.927304765100449,-1.06547476142632,1.06547476142632,-0.700284898948394,-0.679243932389616,1.34800697587867,'4'
-0.284766308686845,0.995190391745921,-1.19675720005511,-1.85887025319482,1.40929663006274,1.52985149564565,-0.852482778352196,-2.07764417735275,0.718246793206179,-1.6770403064487,0.153193716037886,-0.683121926177375,-0.384609366929312,-1.19420346762719,1.27947118035535,1.93202969214708,0.0967569366700822,-1.54346109400122,1.12476194591304,-1.23460216679997,-0.72098156347082,0.476582150392658,0.962280938402884,-0.384287733809068,0.861846183275177,-1.1990454061481,0.472897746581898,-0.475905277666673,0.528660039694847,0.561738974987583,1.82251587442669,-1.40104773079174,-1.22068378690924,1.29401577818491,0.400270646462521,0.84921293711588,-0.494761274856977,0.927304765100449,-0.927304765100449,0.937297346517888,-0.937297346517888,-0.700284898948394,1.4702621827674,-0.740846809057283,'3'
-1.69899975127945,0.870601412523061,1.51182533796797,0.0681304684679149,-0.390004095908379,-1.06268348096763,-0.640231304087326,-0.102597111576839,0.575699797994583,0.989513778271639,-0.200874965097446,0.027415825879359,0.550840863130597,0.129452066915233,1.19258993225517,1.10708560687497,-0.914972178846367,-1.65070547240597,1.13078457407981,-1.26469093085729,-1.02278779934233,-0.863556573468557,1.51176700829794,0.949136842613741,0.571913059606738,1.1808220568996,0.584395171899856,-0.360980071758273,-0.539292096517585,-0.210527082068248,-1.20623160475061,0.910313349043632,0.495802213080319,-0.493039010702524,0.729839609988631,-0.917407933035511,0.236085729184215,0.927304765100449,-0.927304765100449,-1.06547476142632,1.06547476142632,-0.700284898948394,1.4702621827674,-0.740846809057283,'3'
0.747241879151002,0.300503500486706,1.48455772852478,0.17159359446323,-0.554073437260197,0.167008335734137,0.78488573740537,-1.36662723367342,-1.84759912060261,-1.34372104585866,0.625285290884993,0.475601177176682,0.968807987199917,0.881552522629516,-0.458153781648291,0.441808118752309,0.688523023104231,0.279693338879598,-0.13998996910837,-1.23460216679997,-0.419175327599314,-0.75980389807285,0.300654854243532,-0.521552028440827,-0.607148309978248,0.0721287809416328,-1.3668097711644,1.73640493606997,0.0302823761290459,-0.718016205276365,-1.20623160475061,0.0848272491024269,0.567322463079883,-0.775205556316329,0.681847340110097,-0.128431622094113,0.368967002646251,0.927304765100449,-0.927304765100449,0.937297346517888,-0.937297346517888,-0.700284898948394,1.4702621827674,-0.740846809057283,'8'
-1.4059603893008,0.816278255705511,-1.55123612281652,1.23209063591521,-1.09506446751174,-1.01568888924654,-1.21634244852054,-0.655610289994095,0.575699797994583,-1.6770403064487,2.1595829091381,-0.595671125924239,1.19437754622146,-1.02913340875985,-0.327831909498018,-0.973902375972722,0.841236851861431,-1.1144835803822,-1.17588201379257,-1.17442463868533,1.49226416625356,1.46223256665187,0.850140924138587,-0.58037958328301,-0.448651535706168,0.702937024159094,0.305651608604961,0.472227671077605,-0.966472951002558,1.15748707614494,-0.679492912719776,0.46410464637271,-1.32796416190859,-1.19845537473704,-0.997126321860957,-0.831649638367968,-1.31419579453953,-1.07695625456911,1.07695625456911,0.937297346517888,-0.937297346517888,1.42608625170462,-0.679243932389616,-0.740846809057283,'4'
-0.705214088917079,0.656556365279997,-0.587780589157303,1.73647337514237,0.0764364941050367,-0.224613261941584,-1.70148867541167,0.134408536316271,-1.06359064693881,0.545088097484916,2.21859435599399,-1.12037592744306,-3.13125046795628,0.594743295347526,0.540980571503801,-1.21872449160186,-1.48764903668587,-1.65070547240597,-0.200216250776056,1.92471805921867,1.69346832350123,-0.0940575642837303,-0.417041237047971,-0.835298987599135,1.69685357944028,0.980110343148585,-1.19956363318747,-0.389711373235376,1.59661217590728,0.69412744191144,-1.0745469317429,-0.700500067598395,0.22760127558195,-0.398983495497922,-1.27383765744014,-0.608678072232356,-1.20346139998783,0.927304765100449,-0.927304765100449,-1.06547476142632,1.06547476142632,1.42608625170462,-0.679243932389616,-0.740846809057283,'7'
-0.259284625036528,1.0388851048383,-1.92389345187338,0.119862031465572,0.0497934676440934,-1.00785645729303,-1.30730736606263,0.8454254799956,0.433152802782981,-1.17706141556364,-0.436920752521,1.97319613151164,-0.391243765724063,0.556570844234455,-1.15320376644975,-0.92600239682789,-1.05814139330624,1.13764836611763,-0.525438171781561,-1.02398081839873,0.486243380015203,-0.941371080015337,1.35477098832792,-0.58037958328301,1.23296058157078,1.00878344511301,-1.3668097711644,-0.504636579143771,1.59661217590728,0.319026785627178,-0.942862258735194,0.767526564188937,0.0845607755828184,-1.19845537473704,-1.33085209616395,-0.900256274102003,0.147498213542859,0.927304765100449,-0.927304765100449,-1.06547476142632,1.06547476142632,-0.700284898948394,1.4702621827674,-0.740846809057283,'4'
