@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute class {'1','2','3','4'}
@data
1.49432499131006,0.718388314645774,-0.552769393944467,-0.413542315767055,0.568868887566832,2.26163597343804,-0.0913409393181883,0.554112420993205,0.945712622065405,0.0803526676124451,-0.154023844490594,-0.985664911156716,0.0658751233995427,-0.609735066504395,-1.18691638779807,-0.449971539661295,3.00236158725912,-0.941967078117117,1.52699447739804,1.32771451968365,0.458939082201518,0.631997622415898,-0.490058523369047,2.87770341482375,-1.2409576440555,-0.40419301929278,0.527210393121387,0.227927347155192,-0.249683951968569,-0.632760518813885,-0.116021461824947,0.0619866580504632,0.686322733537642,0.661897455527299,-1.05917383774092,1.05486406109642,0.0936193484990173,-0.645042189849634,0.538691653650018,-0.518392527407816,1.41060679578625,-0.771645416640738,0.413750929224588,-0.673681257883868,0.715414832294914,-0.250286225755504,-0.728503246632324,-0.107445033049817,-0.17382051337966,-0.423073517452023,-0.333431275565798,0.253865635940557,-0.483974018479139,0.0365473058550584,0.00355926859957817,-0.737199953893957,0.177405799419979,-0.387056636913949,0.420493281870218,1.15176102083755,0.873252402000825,0.256737102714695,0.0796778907550891,0.286288771904344,1.84418541810293,-0.209710219508647,-1.04158864100288,-1.01090087880695,-0.906206027137541,-1.34263458301635,'1'
0.424521517032907,0.243602795889706,-0.552769393944467,0.0448288045757368,-0.832437484122893,0.420362155760023,-0.355319392811647,0.920327388423685,1.63194585343469,-0.433537776966007,-0.40505883134445,-0.737626553801002,1.74469266215759,-0.149423404987163,0.10207726165722,-0.449971539661295,0.62104807432144,0.986686148167716,0.0433475903800071,0.290697653137145,0.233753686558883,0.190544133668581,-0.490058523369047,1.62367544867691,-1.43525074256629,-0.723672652023257,-0.545384564520189,1.14949897675864,-0.0133483260759787,0.136721235835431,-0.116021461824947,-0.407660003394938,1.08302199051713,0.305295431120855,-0.303166880354871,1.05486406109642,-0.566899712639184,-0.277258812450622,0.752087640800119,0.121169500293857,0.309783738016776,-0.280757522998635,0.186025450508699,-0.461245585637774,0.715414832294914,0.71748718049911,2.31204876536661,1.04610313028928,0.696316699431616,-0.423073517452023,-0.0437788797483383,0.253865635940557,-0.483974018479139,0.743128552386184,-0.744776954461724,-0.0859550366409971,0.255113235520084,-0.784025699895207,-0.541778418953873,0.290225495330097,1.25826171790263,-0.26860572790102,0.816041694326846,0.570885529790341,-0.110149179458265,-0.0133112277416402,-0.104715863373552,0.771955164792962,-0.906206027137541,-1.34263458301635,'1'
1.49432499131006,-1.65553927913456,-0.552769393944467,-0.413542315767055,-1.08722046079375,-0.684402134846787,2.28446514212294,-0.361424997582995,0.0307349802396869,1.36507877905857,1.6032210634864,0.254526875621857,1.46488973903125,0.7711999180473,0.617674721439335,0.461898496134245,-0.966494267637012,2.91533937445255,0.255297145668298,-1.26482764668262,0.00856829091624779,1.51490459991053,1.81884465956299,0.0561404909933748,-0.65807834852315,0.554245878898652,0.661284762826585,-0.693644282448253,0.577490738655498,0.796277025534845,-0.116021461824947,0.531633319495864,1.08302199051713,0.305295431120855,-0.114165141008358,-0.122105325811825,0.489930785181938,1.56165807454443,-0.386024290667088,-0.518392527407816,1.04366577652976,-0.771645416640738,0.413750929224588,-0.24880991339168,1.15619422713742,0.475543828935457,2.31204876536661,0.277071021396549,2.00152251864853,-1.47708697375336,-0.944919666735992,-0.201360376481636,-0.0347221977937572,-0.316743317410505,0.00355926859957817,-0.303036675725317,0.0996983633198736,-0.784025699895207,-0.541778418953873,0.0914096048283772,-0.0892708877536885,1.04475134863827,-0.288504011030789,0.286288771904344,0.280717740053974,-0.0133112277416402,0.0826586921523141,-0.501513437778401,0.634466349188615,-1.34263458301635,'1'
0.910795823522521,-0.468575482244395,-0.552769393944467,-0.298949535681357,0.441477399231402,0.0521073922244195,-0.355319392811647,1.28654235585417,0.945712622065405,0.979660945624735,0.599081116070973,-0.241549839089572,-0.493730722853138,-0.609735066504395,-0.92911765790701,0.917833514032014,-0.966494267637012,1.95101276131013,1.31504492210975,-1.00557343004599,1.58486606041469,0.190544133668581,-0.819901835216481,1.05936286391084,-1.14381109480011,-0.723672652023257,-0.00908708569940101,-1.15443009724998,0.104819486870317,-0.962538413663592,1.05956949473867,-0.877306664840339,0.686322733537642,-0.764510642098476,-0.775671228721154,0.172137020915237,-0.038484463728623,-0.277258812450622,1.10774761938362,0.334356842861081,-0.791039319752697,0.210130370643469,-0.269425506923079,-0.461245585637774,1.15619422713742,-0.250286225755504,-1.23526191529881,-0.107445033049817,1.13138530583725,-0.573646868352213,0.0849555183927551,1.84715667941823,-0.0347221977937572,-0.670033940676068,0.00355926859957817,-0.0859550366409971,-0.133423944980443,-0.784025699895207,-0.541778418953873,0.223953531829524,0.680747744049923,-0.793948558516735,0.447859792540967,1.42467580344833,0.671584659566213,-0.406109211275654,1.39428058083337,-0.246819717264129,-0.392648568362155,-1.34263458301635,'1'
-0.15900765075463,-0.943361001000462,-0.552769393944467,-0.0697639755099613,-0.322871530781175,0.788616919295626,2.5484435956164,0.737219904708445,-0.655498251129602,0.465770501046284,1.85425605034025,-0.985664911156716,0.345678046525883,1.23151157956453,-0.413520198124895,0.00596347823647499,-0.966494267637012,1.95101276131013,0.67919625624488,0.290697653137145,-0.216617104726387,0.190544133668581,1.65392300363927,0.118841889300716,-1.14381109480011,-0.0847133865623025,1.59980535076296,0.227927347155192,0.104819486870317,0.246647200785334,2.23516045130229,-0.877306664840339,-0.107075780421336,1.01849947993374,-0.681170359047897,0.466379367642299,0.754138409637219,0.0905245649483892,1.60567158940052,-1.15795455510949,0.676724757273267,1.68279405156978,2.2355547589517,-0.0363742411455857,-0.166143957390101,0.959430532062764,1.29853142803363,0.661587075842914,-1.04395772619094,-1.02536692105279,0.310240715139668,1.16431766078494,-1.3824776598499,-0.670033940676068,0.00355926859957817,-0.520118314809637,-0.832790869881391,0.00991242606730844,-0.541778418953873,0.0251376413278038,-0.281775545704591,0.519408518022553,-0.288504011030789,2.27846607710632,-0.501016098970503,-0.209710219508647,1.20690602530751,1.28134260582151,-0.906206027137541,-1.34263458301635,'1'
-0.353517373350476,-0.231182722866361,-0.552769393944467,-0.413542315767055,-0.959828972458323,-0.316147371311184,2.81242204910985,-0.361424997582995,1.17445703252183,-0.0481199435321678,0.348046129217118,0.254526875621857,1.1850868159049,0.310888256530069,3.19566202034991,-0.905906557559064,-0.172723096657786,-0.459803771545908,-1.01640018606145,-1.00557343004599,-0.666987896011657,-0.692362843826054,0.994236379944405,0.118841889300716,-0.65807834852315,2.15164404255104,-1.48390515245657,-1.15443009724998,1.16832980338697,0.246647200785334,-0.703816940106755,0.531633319495864,-0.107075780421336,0.305295431120855,-0.019664271335101,-0.416347672538887,2.07517653191362,0.0905245649483892,-0.101496307800286,-0.305205184840592,0.676724757273267,-0.280757522998635,-0.269425506923079,-0.0363742411455857,1.59697362197993,1.20137388362642,-0.728503246632324,0.277071021396549,-0.608889119785298,0.480366587949122,-0.590900071847985,-0.65658638890383,-1.3824776598499,0.389837929120621,-0.744776954461724,0.131126602443323,-0.599668561581075,0.406881489048566,-0.541778418953873,-0.63758199367793,0.295738428148117,0.256737102714695,-1.39304971638842,0.570885529790341,1.06245157907845,-0.406109211275654,0.644782358729912,-0.246819717264129,-0.0502769291785652,-1.34263458301635,'1'
0.327266655734984,-0.231182722866361,-0.552769393944467,0.961571045261321,-0.832437484122893,-0.316147371311184,0.436615967668729,0.554112420993205,1.17445703252183,-0.176592554676781,0.0970111423632618,0.998641947689001,0.345678046525883,-0.149423404987163,1.64886964100357,-0.449971539661295,-0.966494267637012,0.986686148167716,0.0433475903800071,-0.227810780136109,-0.10402440690507,0.631997622415898,0.664393068096971,-0.0692623056213083,-0.949517996289326,-0.40419301929278,-1.21575641304618,-0.23285846764653,-0.131516139022274,2.22531456988358,0.471774016456862,-0.877306664840339,-0.900474294380315,0.661897455527299,-0.019664271335101,0.760621714369361,-0.170588275956263,-0.277258812450622,0.396427662216617,-0.0920178422733677,1.04366577652976,1.19190615792768,-0.269425506923079,-0.673681257883868,-0.166143957390101,1.20137388362642,1.29853142803363,1.43061918473565,-0.17382051337966,0.179219886148741,-0.494349273242165,-0.65658638890383,-0.483974018479139,-0.316743317410505,0.75189549166088,-0.303036675725317,-1.06591317818171,0.406881489048566,-0.0606425685418274,0.290225495330097,-0.666784861606397,-0.531277143208877,-0.288504011030789,-0.852098259639644,0.280717740053974,0.772284739326387,-0.666839529951149,0.262567723764417,-0.22146274877036,-1.34263458301635,'1'
0.716286100926675,-0.705968241622428,0.690222745914616,-0.528135095852753,0.632564631734546,0.0521073922244195,0.436615967668729,0.737219904708445,-1.11298707204246,1.10813355676935,-0.154023844490594,-1.23370326851243,1.46488973903125,-1.07004672802163,-0.671318928015953,-0.449971539661295,0.62104807432144,-0.941967078117117,0.255297145668298,0.0314434365005183,0.684124477844152,-0.250909355078737,-1.14974514706392,1.56097405036957,-0.172345602246189,-0.723672652023257,-0.679458934225387,0.227927347155192,0.222987299816612,-0.41290858891408,-0.703816940106755,0.0619866580504632,-0.900474294380315,0.305295431120855,-0.681170359047897,-1.29907471272007,0.0936193484990173,0.0905245649483892,1.03661562366692,-0.0920178422733677,-0.0571572812397152,2.17368194521188,-0.952601943070747,-0.673681257883868,0.715414832294914,0.233600477371803,-0.728503246632324,0.277071021396549,0.261248093025978,-0.724220219252404,-0.0759624792836116,-0.65658638890383,0.414529622891625,-1.02332456394163,0.00355926859957817,-0.0859550366409971,0.799065288220822,0.406881489048566,-1.02291426936592,-0.43876610317621,0.103233770197214,-1.05661997382459,-0.656685912816668,-0.28290474386765,1.06245157907845,0.379486755792373,0.0826586921523141,-0.501513437778401,-0.0502769291785652,-1.34263458301635,'1'
0.327266655734984,0.718388314645774,-0.552769393944467,-0.184356755595659,-0.450263019116604,-0.316147371311184,0.964572874655645,-1.09385493244395,0.945712622065405,-0.690482999255232,0.348046129217118,-0.489588196445287,0.625480969652224,0.7711999180473,0.875473451330393,-0.905906557559064,-0.172723096657786,0.0223595350252998,0.0433475903800071,0.290697653137145,0.3463463843802,0.631997622415898,0.994236379944405,1.31016845714021,-1.14381109480011,0.234766246168175,-0.277235825109795,0.227927347155192,0.459322925709202,0.356573165735236,-0.116021461824947,-0.407660003394938,1.08302199051713,-0.764510642098476,-0.019664271335101,-0.710590019265949,1.81096890745834,-0.277258812450622,-0.528288282100488,-0.518392527407816,0.309783738016776,-0.280757522998635,0.186025450508699,-0.461245585637774,-1.04770274707512,1.20137388362642,-0.728503246632324,1.81513523918201,-0.17382051337966,-1.02536692105279,-0.848368868130172,-0.201360376481636,-0.933225839164522,-0.316743317410505,-0.744776954461724,1.43361643694924,0.721357852120717,0.00991242606730844,-0.0606425685418274,-0.23995021267449,0.103233770197214,0.519408518022553,0.816041694326846,0.286288771904344,-0.891883018482742,-0.602508203042661,-0.292090418899418,1.79073004685005,-0.0502769291785652,-1.34263458301635,'1'
2.27236388169344,-0.231182722866361,-0.552769393944467,-0.0697639755099613,-0.832437484122893,0.420362155760023,0.964572874655645,0.00478996984748547,1.86069026389112,0.208825278757058,-0.656093818198305,-0.489588196445287,0.0658751233995427,-0.149423404987163,0.617674721439335,2.28563856772532,-0.966494267637012,-0.941967078117117,0.255297145668298,-1.26482764668262,-0.554395198190339,-0.250909355078737,-0.32513686744533,0.808557270681474,0.313387144030772,0.234766246168175,1.33165661135257,-0.23285846764653,0.813826364548088,0.0267952708855292,2.82295592958409,-0.407660003394938,-1.2971735513598,-0.407908617692032,-0.586669489374641,0.466379367642299,1.41465747077542,0.458307942347401,-0.101496307800286,-0.731579869975041,0.676724757273267,-0.771645416640738,0.641476407940477,-0.24880991339168,0.274635437452407,-0.0083428741918503,-0.221744577965836,0.661587075842914,-1.04395772619094,-0.272500166551832,-0.333431275565798,-0.428973382692733,0.414529622891625,3.21616291524513,0.00355926859957817,-0.737199953893957,-0.133423944980443,-0.387056636913949,0.420493281870218,0.0914096048283772,-0.666784861606397,0.256737102714695,-1.39304971638842,0.286288771904344,-0.110149179458265,-0.0133112277416402,0.0826586921523141,0.262567723764417,-0.56383438795395,-1.34263458301635,'1'
