@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute class {'1','2'}
@data
0.950624021467831,0.762694075763424,-0.255910364982539,0.0154172813611603,1.0855422911074,-0.709956932138675,-0.679880524872302,0.679880524872301,-0.943822191958318,-0.443820030373874,-0.633599619776678,3.48335113255062,-2.39048351618331,2.39048351618331,1.02845617249375,-1.00164880573632,-0.115471965641262,0.69548004061637,-0.695480040616371,3.65844949548103,-0.925235681450582,-0.937590916950741,3.97254051053111,-1.09894489947258,-0.791805685766084,-0.0813792920171706,'1'
1.39105074701027,1.61797277656401,0.76664861766354,-1.81823059342514,0.39652566014528,2.50074382066757,-0.679880524872302,0.679880524872301,1.05602483016315,-0.443820030373874,-0.633599619776678,-0.286132414459515,0.416944799334298,-0.416944799334298,1.02845617249375,-1.00164880573632,-0.115471965641262,-1.43311038672464,1.43311038672464,-0.272437728386885,1.07723868626032,-0.937590916950741,-0.250897295401965,0.90696054956472,-0.791805685766084,-0.0813792920171706,'2'
1.39105074701027,-0.662770425570882,-0.333084627823752,-0.901406656031989,1.34392352771819,1.43051023639882,-0.679880524872302,0.679880524872301,1.05602483016315,-0.443820030373874,-0.633599619776678,-0.286132414459515,0.416944799334298,-0.416944799334298,1.02845617249375,-1.00164880573632,-0.115471965641262,-1.43311038672464,1.43311038672464,-0.272437728386885,1.07723868626032,-0.937590916950741,-0.250897295401965,-1.09894489947258,1.25876801326916,-0.0813792920171706,'2'
-1.912149694558,-0.0925846250371596,0.0720802520926185,1.63077374248242,2.11906723755058,-0.709956932138675,-0.679880524872302,0.679880524872301,-0.943822191958318,-0.443820030373874,1.57307491806624,-0.286132414459515,0.416944799334298,-0.416944799334298,-0.969122162542184,0.995059010961743,-0.115471965641262,0.69548004061637,-0.695480040616371,3.65844949548103,-0.925235681450582,-0.937590916950741,-0.250897295401965,0.90696054956472,-0.791805685766084,-0.0813792920171706,'1'
-1.47172296901556,-0.0925846250371596,-0.815423770581337,0.975899501487317,0.310398581275014,-0.709956932138675,1.4659923817559,-1.4659923817559,-0.943822191958318,2.2457293536918,-0.633599619776678,-0.286132414459515,0.416944799334298,-0.416944799334298,1.02845617249375,-1.00164880573632,-0.115471965641262,0.69548004061637,-0.695480040616371,-0.272437728386885,-0.925235681450582,1.06304322273992,-0.250897295401965,0.90696054956472,-0.791805685766084,-0.0813792920171706,'1'
0.179877251768569,-0.662770425570882,-0.198029667851629,1.23784919788536,-0.206363891946576,-0.709956932138675,-0.679880524872302,0.679880524872301,-0.943822191958318,2.2457293536918,-0.633599619776678,-0.286132414459515,0.416944799334298,-0.416944799334298,-0.969122162542184,0.995059010961743,-0.115471965641262,0.69548004061637,-0.695480040616371,-0.272437728386885,-0.925235681450582,1.06304322273992,-0.250897295401965,0.90696054956472,-0.791805685766084,-0.0813792920171706,'1'
0.840517340082222,0.477601175496563,0.419364434878079,0.452000108691231,2.20519431642084,1.43051023639882,1.4659923817559,-1.4659923817559,1.05602483016315,-0.443820030373874,-0.633599619776678,-0.286132414459515,0.416944799334298,-0.416944799334298,1.02845617249375,-1.00164880573632,-0.115471965641262,0.69548004061637,-0.695480040616371,3.65844949548103,-0.925235681450582,-0.937590916950741,-0.250897295401965,0.90696054956472,-0.791805685766084,-0.0813792920171706,'2'
0.289983933154178,-0.662770425570882,2.07861108596417,0.582974956890253,-0.378618049687106,-0.709956932138675,1.4659923817559,-1.4659923817559,1.05602483016315,-0.443820030373874,-0.633599619776678,-0.286132414459515,0.416944799334298,-0.416944799334298,-0.969122162542184,0.995059010961743,-0.115471965641262,-1.43311038672464,1.43311038672464,-0.272437728386885,-0.925235681450582,1.06304322273992,-0.250897295401965,0.90696054956472,-0.791805685766084,-0.0813792920171706,'1'
0.950624021467831,-0.0925846250371596,0.149254514933832,-0.115557566837861,0.310398581275014,0.360276652130074,-0.679880524872302,0.679880524872301,1.05602483016315,-0.443820030373874,-0.633599619776678,-0.286132414459515,0.416944799334298,-0.416944799334298,1.02845617249375,-1.00164880573632,-0.115471965641262,0.69548004061637,-0.695480040616371,-0.272437728386885,1.07723868626032,-0.937590916950741,-0.250897295401965,-1.09894489947258,1.25876801326916,-0.0813792920171706,'2'
-0.150442792388258,0.477601175496563,-0.83471733629164,0.233708695026196,1.77455892206952,-0.709956932138675,-0.679880524872302,0.679880524872301,1.05602483016315,-0.443820030373874,-0.633599619776678,-0.286132414459515,-2.39048351618331,2.39048351618331,1.02845617249375,-1.00164880573632,-0.115471965641262,-1.43311038672464,1.43311038672464,3.65844949548103,-0.925235681450582,-0.937590916950741,-0.250897295401965,-1.09894489947258,1.25876801326916,-0.0813792920171706,'2'
