@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute class {'1','2','3','4','5','6','7','8','9','10','11'}
@data
-0.500881479007662,-1.2454679692494,-0.227868109827041,1.66414000065635,0.207127757349692,1.65060985304796,-0.830511071992922,0.335682539086871,-1.00151295069818,-1.22960006335625,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'5'
-0.141842820466755,-1.17910035415904,-0.261578424938931,1.1188732043726,0.0611758011834551,2.15734052760252,-0.776389947314277,0.30254119363134,-0.557779116472644,-0.689852004306213,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'6'
1.24713045151682,-0.840455343826156,-1.5004325053009,-0.485317515128873,-0.603883627945171,1.53800303648028,-1.24399646453777,0.592091896032291,-0.887510186964344,0.0369866396292702,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'4'
1.05495270800294,-0.0619121668045774,-1.39087398118726,0.653947651019544,-1.12449576024948,0.711667720785092,-1.21801832469202,-0.17713617480397,0.371781880126295,-1.19814235439321,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'2'
0.69706481439325,0.0478496581525632,-0.475077087314236,0.719801128831591,-1.99719817856306,0.221496872196363,0.862397707955104,-0.848684490613404,1.01721291172707,-0.537530466169392,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'11'
0.404770521863152,0.0274288535093742,-0.347258809181652,0.407655644002487,-1.92948850817666,0.372191288485465,0.479220145230295,-1.01613549923082,0.948811253486769,-0.486204730492854,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'1'
-0.320211384805988,0.546457638190427,0.105021251902877,0.701362155044218,-2.54188486033809,0.450022470524892,0.706528868880606,0.197884313245454,1.19260177900989,-0.487860399385646,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'8'
-0.848412488236361,0.360117795821328,0.887381481791331,1.65360344420642,-2.2710461787925,-0.0616761518194227,-0.932258786388775,1.14328479939796,1.53987173622987,-0.380241921354196,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'7'
-0.755200528807472,0.199303959256215,-0.605704558372811,0.227217114797478,-0.555734529003732,1.7367209480703,-1.098951850399,1.03165079365301,0.238486340991353,-0.60044588409547,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'10'
-0.51123836338865,-0.0593595662241787,-1.2223224056278,1.39940901985192,0.557713384017045,1.56781072321878,-0.999368980990296,0.637443210866175,0.636619069723351,-1.26602477899767,3.73976718337634,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.267126227384024,-0.934941795844084,0.934941795844084,'9'
