@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute class {'1','2','3'}
@data
0.146848959384565,0.500559424759211,-0.664103165010185,-0.184651725048424,-1.44530999076011,-0.706916468840928,'1'
-1.243853257105,-0.747560360376996,-1.45065532002008,-1.03983943468927,-0.263958142426257,-0.578620838121261,'1'
0.483587633753554,0.467176833289254,-0.0991015019350378,0.272642492250582,-0.896236478064489,-0.794136966846759,'1'
0.510564482423185,0.710413810829468,-0.410675074671768,0.125924619195907,-1.20535448100953,-0.401639041434644,'1'
-0.625636365980081,-0.788417925008154,-1.2726874093083,-0.215527449213269,-0.732271082264184,-0.489314955929474,'1'
-1.17462530514465,-0.361790116597163,-1.44474976745889,-1.23857643053835,0.931656124040086,-0.640752560228352,'1'
-0.40981153979444,-0.167708891091346,-0.795782294925659,-0.401191833545763,0.19875294355662,-0.540699408016127,'1'
-0.877781516032282,-0.678156175791175,-1.23383107027898,-0.621517207130197,-0.048852496024131,-0.984385614296483,'1'
-0.969248005301846,-0.400573209315087,-0.498010334623296,-0.945935880641162,0.531804262999427,-0.346326239399482,'1'
-1.38138670105618,-1.25215072403791,-0.538004968747087,-0.840220228465041,-2.52896947861377,-0.682452655891399,'1'
-0.625998910153007,-0.449810093764162,-1.11007645761405,-0.468460709893861,-0.696262490032735,-0.908508115275797,'1'
-1.69780590295066,0.0172853041369926,-1.96350134745922,-2.19302979302496,0.160297623274811,-0.686837380820201,'1'
-0.671893266192528,0.241971834661544,-0.628818334632897,-1.04318925646926,0.105178586176415,-0.486375742372825,'1'
-0.401733227148158,0.291557728377208,-1.01492210205994,-0.733249948276094,-0.522171676934901,-0.512576953918647,'1'
-0.185444966356447,0.664053130430791,-0.26576008438664,-0.733249948276094,-0.0836552201681532,-0.546599560932115,'1'
-0.9385737746286,-0.500066428985355,-0.853299127987705,-0.832364667308307,0.465195275638513,-0.555948099280554,'1'
0.193677668745414,0.281733811944248,0.141290037468354,0.0386381644504111,-0.421341461318191,-0.716717761202546,'1'
-1.69527493966951,-1.43861689307541,-1.04386476394041,-1.10425211583615,0.832803850467771,-0.60368109890397,'1'
-1.26468338949471,-0.409466201231353,-1.12810485293144,-1.31867192459635,0.393365440380305,-0.662091398683276,'1'
-1.08877485659895,-0.528434597594432,-1.17539443872819,-1.00408547901158,-0.100241143888123,-0.733275032707708,'1'
-0.961552136436638,-0.336206228612987,-0.759854155351037,-0.984045998076573,1.24201341006097,-0.528369562368326,'1'
-0.323569364851624,0.351658063301497,-0.52446351495008,-0.677691405204423,0.54755984302983,-0.635376781925098,'1'
0.149505702113132,0.686526209796018,0.111515751851712,-0.319897957787488,-0.863257461389135,-0.280012513272518,'1'
-0.867684582494209,-0.446950076229993,-1.16592292885943,-0.78094011646155,0.0045185241860901,-0.832924260713291,'1'
-1.41391472817006,0.521158964829328,-1.23589794899954,-2.20417751417902,-0.175976027398816,-0.786342435760136,'1'
-0.36966468952853,0.910008643363321,-0.894746435770658,-1.15319087766183,0.264793575755088,-0.658310177148576,'1'
-1.9927880634151,-0.677772195656191,-2.0443461695103,-2.05357618711017,0.546852496533561,-0.96886969033401,'1'
-0.981386534206422,-0.103307738854985,-0.26576008438664,-1.18316546885101,-0.649453798097283,-0.46071157882464,'1'
-0.92510788964587,0.438467249087868,-1.35522943365696,-1.51484848400028,-0.514195481656073,-0.62952572506323,'1'
0.370292724754936,0.734306008034192,-0.142951571725897,-0.0720115185605491,-0.333672095564312,-0.753549519828859,'1'
-0.561446553878416,-0.213882727136022,-0.506734838336308,-0.561477956153325,-0.43010354708852,-0.410743563874187,'1'
-0.818401433418234,-0.645839496389921,-1.0668485695737,-0.569363018687238,-1.4376786832156,-0.530095272695769,'1'
-0.902733129946189,-0.00989015802625649,-1.30162069318942,-1.15181973410882,0.00448060380598203,-0.551853344593299,'1'
-1.26669394611381,-0.455258854810516,-0.643035920624991,-1.28711044240894,0.525138160535927,-0.628176195944384,'1'
-0.0522792833364168,1.44433903284209,-0.289460983591517,-1.14403770289976,0.105854094571364,-0.66089062208849,'1'
-1.68319558744222,-0.970851353419025,-1.49002998215183,-1.4375092827526,-0.306930568422448,-0.583178437605052,'1'
-1.64799306459659,-1.05446600033583,-0.858719234340749,-1.32996245923539,1.07709497373724,-0.529387160626702,'1'
-1.43841068166883,0.189884924354985,-1.68323929768216,-1.98863315165991,1.47325992257337,-0.707158487892959,'1'
-0.269971365755956,1.12952168353418,-0.228542200417563,-1.18884537793918,0.404823702721228,-0.62526294152698,'1'
-0.468613605510606,0.146751655442167,-0.865485299187847,-0.711162431078362,-0.102188599448708,-0.655022019510968,'1'
-1.45065282777502,-0.583628819433101,-1.95863109368922,-1.42761760508149,-0.82462207561921,-0.792274325387897,'1'
-0.815395142179204,-0.91401719768613,-1.23389138051624,-0.365547986543499,-0.183162953142371,-0.645682826452657,'1'
-0.385336182100017,0.168641620556086,-1.03221966018598,-0.620547759096772,0.281606496126673,-0.558237349240042,'1'
0.335841629678184,0.877771098041408,-0.238811810369614,-0.223218294347418,0.247723622787246,-0.721432926005359,'1'
-0.259126253364618,-0.124387079239491,0.557524508384186,-0.239998767085215,-0.292665597234658,-0.762063904502915,'1'
-0.55604105448973,0.546779222516635,-0.26576008438664,-1.12169003719417,-0.0374244948974334,-0.767415960146613,'1'
-0.705711750985781,0.468106259054446,-0.848813318294831,-1.25522228461816,-0.0402504267488708,-0.527569195512099,'1'
-1.1106736501609,-0.0964654386614443,-1.14394014381278,-1.35428381177334,-0.349466722322746,-0.819900174495445,'1'
-1.15680517704038,0.0434599999635228,-0.966415208829292,-1.51785017462986,0.234700187371143,-0.741075580989684,'1'
-1.08658363706506,0.0356283239446839,-1.71930223252341,-1.42183980505995,0.0332448265497532,-0.645217239306027,'1'
-0.302311651960316,0.289488452135849,-0.966415208829292,-0.60404054659002,-0.153456502815249,-0.605402336272036,'1'
0.808570397048093,2.39945209987143,-1.30596346144381,-0.750763038547182,-0.748747299696358,-0.56701696975528,'1'
-0.596813204979004,1.2207131187976,-0.853016494489814,-1.67653368707105,0.77882152369427,-0.547300670689776,'1'
-1.76060575933221,-0.562069478900671,-0.966415208829292,-1.84170094663012,-0.393209119759781,-0.394937589795892,'1'
-1.1211643986847,-0.022143150977983,-0.995012555526515,-1.4231700489764,-0.115846093656158,-0.954922097753265,'1'
-0.744867449923435,-0.426188670997587,-0.821973268546258,-0.638711220637498,-1.47708321443789,-0.533125702674009,'1'
-0.994809080975489,-1.00669669335817,-1.28626518937868,-0.526830078624577,-0.386297398358989,-0.546963521376699,'1'
-0.791393604017552,-0.218948407298293,-0.750829016693091,-0.852974508202113,-0.125380403563176,-0.655873985148586,'1'
-1.00330389300046,0.211855921966816,-0.912518660795242,-1.44629696823072,0.520031374138403,-0.777862823020288,'1'
-0.718672719671987,-0.260992283702201,-0.88208419636173,-0.728245888919667,0.460736139297284,-0.488532081539383,'1'
0.805326412821948,1.4498204666712,1.44664174040633,-0.0468787291533079,1.92530674641187,0.794195545609113,'3'
1.69314418140719,1.51489935433708,1.68156164835675,1.04463937268083,0.903693035029722,1.75006086750588,'3'
-0.926381986714463,-0.810283810181264,0.00372265578361138,-0.585409681916911,1.26084264339623,0.0748123910284614,'3'
0.997528721662344,0.383462869106205,0.673626673573052,0.99500852046627,-0.23292155029076,0.0169106241307614,'3'
0.907988317205867,0.438970729676,1.67244073553295,0.838643399080199,0.451391806740114,-0.422394398313632,'3'
1.35969184320006,2.37237205822052,0.542688136124113,-0.0228805507926412,-0.218385429612734,0.00775860312259111,'3'
1.04400869474163,0.463511486614315,0.434895040056013,0.99500852046627,0.0457801778654594,0.0289282944886759,'3'
0.8791262852501,0.179548135157811,0.658494840436656,0.99500852046627,-1.65325544340941,1.15164349446313,'3'
