@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute class {'1','2','3','4','5'}
@data
0.467248013961354,0.175422905791372,0.622092666478187,-0.356311649059214,0.815637189706977,-0.572935954332285,0.387735918630038,-0.548075886246598,0.944637568105821,0.806533642255816,0.818973833315329,-0.100252207210141,-0.432155292848932,'3'
-1.96500192172789,0.175422905791372,0.622092666478187,-0.866891289471598,-0.558279193940766,-0.572935954332285,0.387735918630038,-0.739794604653803,-0.251106188990155,1.40618690787352,-0.896154613418344,-0.100252207210141,-0.432155292848932,'1'
0.0832085504314738,0.175422905791372,0.622092666478187,-0.721011392210917,-0.290197948350962,-0.572935954332285,0.387735918630038,-0.212568129033989,0.944637568105821,-0.192888467107029,1.67653805668217,-0.100252207210141,-0.432155292848932,'3'
-0.556857222118326,0.175422905791372,0.622092666478187,-0.283371700428873,0.111923920033743,-0.572935954332285,0.387735918630038,0.0750099485768191,0.944637568105821,0.606649220383247,-0.0385903900515076,-0.100252207210141,-0.432155292848932,'2'
0.851287477491234,0.175422905791372,-0.634660195093907,1.32130716943862,-0.457748726844589,1.30554258446209,1.85089032855471,1.41704097742725,0.944637568105821,-0.392772888979598,0.818973833315329,-0.100252207210141,-0.432155292848932,'1'
0.851287477491234,0.175422905791372,-0.634660195093907,1.39424711806896,-0.993911218024196,-0.572935954332285,0.387735918630038,1.70461905503806,-0.251106188990155,1.60607132974609,-0.0385903900515076,-0.100252207210141,-0.432155292848932,'1'
0.723274322981274,0.175422905791372,0.622092666478187,0.00838809409248918,0.312984854226096,1.30554258446209,0.387735918630038,0.218798987382223,0.944637568105821,1.40618690787352,-0.896154613418344,-0.100252207210141,-0.432155292848932,'4'
0.0832085504314738,0.175422905791372,-0.634660195093907,0.883667477656576,-0.993911218024196,-0.572935954332285,0.387735918630038,-0.212568129033989,0.944637568105821,-0.192888467107029,0.818973833315329,-0.100252207210141,-0.432155292848932,'1'
0.0832085504314738,0.175422905791372,-0.634660195093907,1.39424711806896,-0.993911218024196,-2.45141449312666,-1.07541849129463,-0.164638449432187,0.944637568105821,0.406764798510678,-0.0385903900515076,-0.100252207210141,-0.432155292848932,'4'
0.0832085504314738,0.175422905791372,-1.891413056666,0.518967734504873,0.916167656803154,1.30554258446209,0.387735918630038,0.362588026187627,-0.251106188990155,-0.992426154597305,0.818973833315329,-0.100252207210141,-0.432155292848932,'2'
-0.428844067608366,0.175422905791372,-1.891413056666,1.831886809851,-0.759340128133118,-0.572935954332285,0.387735918630038,-0.212568129033989,-0.251106188990155,1.40618690787352,-0.896154613418344,-0.100252207210141,-0.432155292848932,'1'
-0.0448046040784862,0.175422905791372,0.622092666478187,-0.356311649059214,-0.993911218024196,-0.572935954332285,0.387735918630038,1.03360354061284,0.944637568105821,-0.592657310852167,0.818973833315329,-0.100252207210141,-0.432155292848932,'2'
0.339234859451394,0.175422905791372,0.622092666478187,1.32130716943862,-0.993911218024196,-0.572935954332285,-1.07541849129463,1.70461905503806,0.944637568105821,-0.992426154597305,0.818973833315329,-0.100252207210141,0.572857016102073,'2'
0.467248013961354,0.175422905791372,-0.634660195093907,-1.01277118673228,-0.993911218024196,-0.572935954332285,1.85089032855471,-1.07530236186641,-1.44684994608613,-1.19231057646987,-0.896154613418344,-0.100252207210141,-0.432155292848932,'2'
-0.300830913098406,0.175422905791372,0.622092666478187,-0.939831238101939,-0.993911218024196,1.30554258446209,0.387735918630038,0.0270802689750178,0.944637568105821,-0.592657310852167,0.818973833315329,-0.100252207210141,-0.432155292848932,'2'
0.339234859451394,0.175422905791372,0.622092666478187,1.39424711806896,-0.223177636953511,-0.572935954332285,0.387735918630038,0.985673861011043,-0.251106188990155,1.40618690787352,-0.896154613418344,-0.100252207210141,-0.432155292848932,'1'
0.467248013961354,0.175422905791372,0.622092666478187,0.664847631765555,1.45233014798276,-0.572935954332285,-1.07541849129463,0.937744181409242,0.944637568105821,0.606649220383247,1.67653805668217,-0.100252207210141,-0.432155292848932,'5'
-1.70897561270797,0.175422905791372,0.622092666478187,1.32130716943862,0.312984854226096,-0.572935954332285,-1.07541849129463,-0.835653963857405,0.944637568105821,0.406764798510678,0.818973833315329,-0.100252207210141,-0.432155292848932,'2'
0.467248013961354,0.175422905791372,0.622092666478187,1.831886809851,-0.993911218024196,-0.572935954332285,0.387735918630038,1.70461905503806,-0.251106188990155,-0.192888467107029,1.67653805668217,-0.100252207210141,-0.432155292848932,'1'
0.0832085504314738,0.175422905791372,0.622092666478187,0.15426799135317,-0.993911218024196,-0.572935954332285,0.387735918630038,1.56083001623266,0.944637568105821,1.40618690787352,-0.896154613418344,-0.100252207210141,2.58288163400408,'1'
-0.172817758588446,0.175422905791372,0.622092666478187,-0.210431751798533,-0.993911218024196,-0.572935954332285,-1.07541849129463,-0.883583643459206,-0.251106188990155,-0.592657310852167,-0.0385903900515076,-0.100252207210141,-0.432155292848932,'3'
0.595261168471314,0.175422905791372,0.622092666478187,1.39424711806896,-0.993911218024196,1.30554258446209,0.387735918630038,0.793955142603838,-0.251106188990155,0.406764798510678,0.818973833315329,-0.100252207210141,-0.432155292848932,'2'
0.467248013961354,0.175422905791372,-0.634660195093907,-0.866891289471598,-0.993911218024196,-0.572935954332285,0.387735918630038,1.60875969583446,0.944637568105821,1.40618690787352,-0.896154613418344,-0.100252207210141,-0.432155292848932,'4'
1.87539271357091,0.175422905791372,-0.634660195093907,-1.01277118673228,-0.993911218024196,-0.572935954332285,-1.07541849129463,-1.07530236186641,-1.44684994608613,-1.19231057646987,-0.896154613418344,-0.100252207210141,-0.432155292848932,'1'
-0.940896685648206,0.175422905791372,-0.634660195093907,-0.939831238101939,-0.993911218024196,-0.572935954332285,0.387735918630038,0.698095783400236,-0.251106188990155,0.806533642255816,-0.0385903900515076,-0.100252207210141,-0.432155292848932,'3'
1.23532694102111,0.175422905791372,0.622092666478187,-0.866891289471598,-0.993911218024196,1.30554258446209,0.387735918630038,-0.6439352454502,-0.251106188990155,-0.592657310852167,0.818973833315329,-0.100252207210141,1.57786932505308,'3'
-1.06890984015817,0.175422905791372,0.622092666478187,-1.01277118673228,-0.993911218024196,1.30554258446209,0.387735918630038,-1.07530236186641,-1.44684994608613,-1.19231057646987,-0.896154613418344,-0.100252207210141,-0.432155292848932,'3'
0.0832085504314738,0.175422905791372,0.622092666478187,-0.866891289471598,-1.06093152942165,1.30554258446209,0.387735918630038,-0.212568129033989,0.944637568105821,-0.992426154597305,0.818973833315329,-0.100252207210141,-0.432155292848932,'2'
-0.428844067608366,0.175422905791372,0.622092666478187,1.39424711806896,-0.591789349639491,-0.572935954332285,-1.07541849129463,1.70461905503806,0.944637568105821,-0.192888467107029,0.818973833315329,9.92496851380396,2.58288163400408,'2'
