@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute class {'1','2'}
@data
0.693329391477041,-0.199821155356171,-0.232482812207584,-0.659392168693142,-0.442977991763678,1.19237279279005,-0.342348665476293,1.16020200928944,'2'
-0.100378608900502,-0.698023900805003,-0.232482812207584,-0.519916267146699,-0.554676009367066,1.28149883476295,0.0793426091661795,-0.0654145055727817,'1'
-0.289356704228489,-0.698023900805003,-0.232482812207584,-0.938343971786028,-0.573292345634297,0.033734247142406,-0.462831886802714,-0.278747073006137,'1'
-0.289356704228489,-1.19622664625383,0.424882380931102,-0.868606021012806,-0.617971552675652,-1.45169978573919,-0.221865444149872,-0.456524212533933,'1'
0.806716248673833,-0.698023900805003,-0.232482812207584,-0.450178316373478,-0.465317595284356,0.211986331088198,1.46489965442002,0.265041824373004,'1'
0.0885994864274842,0.298381590092661,-0.232482812207584,-0.450178316373478,-0.495103733311926,0.776451263583204,0.320309051819021,-0.121884891069846,'1'
0.353168819886665,-0.698023900805003,-0.232482812207584,-0.589654217919921,-0.509996802325711,0.657616540952677,0.561275494471862,0.154192549138025,'1'
-0.289356704228489,-0.698023900805003,1.08224757406979,-0.171226513280592,-0.573292345634297,0.776451263583204,-0.221865444149872,0.0663497272537026,'2'
-0.440539180490878,-1.19622664625383,0.424882380931102,-0.938343971786028,-0.632864621689437,-1.45169978573919,-0.462831886802714,-0.32894297122575,'1'
-0.364947942359683,0.796584335541493,-0.232482812207584,-0.868606021012806,-0.472764129791248,-1.45169978573919,-0.342348665476293,-0.44397523797903,'1'
0.84451186773943,-0.199821155356171,-0.232482812207584,-0.519916267146699,-0.442977991763678,1.28149883476295,-0.101382222823452,2.86477105299713,'1'
-0.327152323294086,1.79298982643916,-0.232482812207584,1.15379455141061,1.7127937479817,-0.114809156145754,-0.402590276139503,0.505563836675317,'1'
-0.364947942359683,-0.698023900805003,-0.232482812207584,0.107725289812293,-0.580738880141189,0.033734247142406,-0.402590276139503,-0.280838568765288,'1'
-0.251561085162892,-0.698023900805003,-0.232482812207584,0.4564150436784,-0.569569078380851,0.033734247142406,-0.161623833486662,-0.299662030597643,'1'
-0.289356704228489,-0.698023900805003,-0.232482812207584,-0.729130119466364,-0.573292345634297,-1.45169978573919,-0.221865444149872,-0.435609254942428,'1'
0.164190724558679,-0.698023900805003,-0.232482812207584,-0.380440365600257,-0.528613138592942,0.984412028186628,0.380550662482231,-0.0926039504417387,'1'
-0.327152323294086,-0.199821155356171,-0.232482812207584,0.247201191358736,-0.361066112187861,-0.798108811271288,-0.342348665476293,-0.318485492429997,'1'
-0.402743561425281,-0.698023900805003,-0.232482812207584,-0.171226513280592,-0.584462147394636,-1.45169978573919,-0.402590276139503,-0.349857928817256,'1'
0.239781962689873,0.298381590092661,-0.232482812207584,-0.310702414827035,-0.450424526270571,1.01412070884426,0.621517105135073,0.17092451521123,'1'
-0.289356704228489,-0.199821155356171,-0.232482812207584,-0.659392168693142,-0.543506207606727,-0.471313324037337,-0.462831886802714,-0.418877288869224,'1'
-0.327152323294086,-1.19622664625383,1.73961276720848,-0.938343971786028,-0.621694819929098,1.519168280024,-0.462831886802714,-0.458615708293084,'1'
-0.213765466097294,-0.698023900805003,-0.232482812207584,-0.589654217919921,-0.565845811127404,0.390238415033989,-0.161623833486662,-0.377047373686213,'1'
-0.327152323294086,-0.199821155356171,-0.232482812207584,-0.589654217919921,-0.547229474860173,-0.471313324037337,-0.462831886802714,-0.412602801591772,'1'
-0.251561085162892,-0.199821155356171,-0.232482812207584,-0.589654217919921,-0.539782940353281,0.687325221610309,-0.462831886802714,-0.280838568765288,'1'
-0.251561085162892,0.298381590092661,-0.232482812207584,-0.589654217919921,-0.498827000565372,0.627907860295045,-0.161623833486662,-0.358223911853858,'1'
