@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute class {'1','2','3','4','5'}
@data
-0.29961044600009,-1.03323467501819,-0.0219214525251546,'3'
-1.20561157511605,-0.416535177885376,1.45300188084899,'3'
0.24675664713091,0.767808174562863,4.90347230252516,'3'
1.28416252016446,1.58773818779626,5.52886340806197,'3'
1.03864313021318,0.273747781973509,-0.556217023238875,'4'
1.52968191011573,-0.363975561652466,1.97405925842699,'4'
-0.0540910560488176,0.168628549507689,0.47491247666335,'4'
-0.348022720074989,1.01308638364978,2.47125994494511,'5'
0.616764741846208,1.29690831130749,2.16632742232028,'5'
0.187970314325676,-1.74804545578576,-0.00636046296852686,'1'
-0.804481304209748,-1.72001366046154,0.0518142353627064,'1'
-1.54103947406357,-1.71300571163049,0.236642464855182,'1'
-1.1018709878127,-1.71300571163049,-0.886385943068343,'1'
0.796581759838689,-1.71650968604602,-0.31185185390516,'1'
-0.500175581453242,-1.70249378838391,0.601338967572925,'1'
-0.0817552126630455,-1.67095801864416,0.0300183712025803,'1'
1.38790310746781,-1.6884778907218,-0.605187859060184,'1'
-0.472511424839014,-1.65343814656653,-0.158529825490301,'1'
1.4536054794266,-1.65343814656653,-0.698029857357642,'1'
0.97639877783117,-1.62540635124231,0.98028661224152,'1'
1.65071259530297,-1.63942224890442,-0.7726038477132,'1'
-1.65169610052048,-1.61839840241125,-0.593626270859861,'1'
-0.123251447584387,-1.59036660708703,0.638992720080322,'1'
-1.63440600263658,-1.59036660708703,-0.962881043245707,'1'
-0.475969444415793,-1.52028711877649,-0.477556308353295,'1'
0.0807717074455432,-1.5097751955299,-0.564827088167515,'1'
-1.68627629628826,-1.48524737462121,-0.0802533325690808,'1'
-0.417183111610558,-1.46772750254358,0.273981853937192,'1'
-1.04654267458424,-1.45721557929699,-0.797106730258597,'1'
-0.648870423254717,-1.45020763046594,-0.860346172665501,'1'
-1.47533710210477,-1.43619173280383,-0.806432845211729,'1'
-0.804481304209748,-1.4326877583883,-0.31024510750874,'1'
1.18733797201466,-1.43619173280383,-0.200043262276053,'1'
0.0116113159099735,-1.42918378397278,-0.936596767956453,'1'
1.27378846143412,-1.38012814215539,-0.628031601304931,'1'
1.51239181223183,-1.3556003212467,-0.356177096884646,'1'
1.0835973847113,-1.34158442358459,-0.83483034130497,'1'
1.39136112704459,-1.32406455150696,-0.610287532405342,'1'
1.57463616461385,-1.3170566026759,-0.654368270498416,'1'
-1.72085649205605,-1.25398506319641,-0.221053217872713,'1'
1.39136112704459,-1.22945724228772,-0.554173660973864,'1'
0.0531075508313153,-1.21894531904114,-0.714237038399786,'1'
-1.70010837459538,-1.19441749813244,2.56981287880376,'1'
0.523398213273189,-1.20492942137903,-0.961448943196725,'1'
-1.04308465500746,-1.17339365163928,-0.256034881264325,'1'
-0.901305852359546,-1.13484993306848,-0.639034321193456,'1'
-0.247740152348413,-1.11382608657532,-0.634807879585482,'1'
1.44323142069627,-1.12083403540637,-0.953188170962959,'1'
0.889948288411708,-1.09981018891321,-0.83928382316461,'1'
1.67146071276365,-1.08929826566662,-0.448303045157612,'1'
0.492276037082183,-1.07878634242004,-0.761601127824676,'1'
-1.71394045290249,-1.03673864943371,-0.877199545193162,'1'
0.54414633073386,-1.03673864943371,-0.870493125451585,'1'
0.208718431786347,-1.02622672618713,-0.674382741914686,'1'
-0.306526485153647,-0.973667109954222,-0.939548291228137,'1'
-0.410267072457001,-0.942131340214476,-0.342799186670979,'1'
-0.36877083753566,-0.931619416967894,-0.71112833341541,'1'
-0.718030814790286,-0.903587621643676,-0.106694789571028,'1'
-0.213159956580628,-0.896579672812621,-0.228510616908269,'1'
-1.62748996348303,-0.861539928657348,-0.91329894520837,'1'
-0.935886048127331,-0.830004158917602,0.0829886083801935,'1'
-1.57561966983135,-0.808980312424438,-0.578222463015926,'1'
-0.410267072457001,-0.787956465931274,-0.75093023599628,'1'
-1.12953514442693,-0.763428645022582,-0.945014721902912,'1'
-1.51683333702612,-0.745908772944946,-0.338013876751208,'1'
0.184512294748898,-0.728388900867309,0.0201508525723955,'1'
1.13546767836298,-0.7143730032052,-0.435064852021895,'1'
