@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute class {'1','2','3','4'}
@data
0.632987805576624,-0.689647469210971,0.800275735278947,-1.02791406078532,'4'
0.632987805576624,-0.67797184939687,0.800275735278947,-1.02791406078532,'4'
0.632987805576624,-0.67797184939687,0.8038310841643,-1.02791406078532,'4'
0.631392144661366,-0.686728564257446,0.8038310841643,-1.02669714624651,'4'
0.62820082283085,-0.67213403948982,0.796720386393596,-1.02426331716891,'4'
0.621818179169818,-0.66629622958277,0.791387363065568,-1.0193956590137,'4'
-0.857359489274385,-0.654620609768669,0.784276665294864,-1.01209417178088,'2'
-0.871720437511708,-0.640026085001043,0.780721316409512,-1.00357577000927,'2'
-0.88608138574903,-0.625431560233416,0.770055269753456,-0.993840453698847,'2'
-0.895655351240578,-0.619593750326366,0.761166897540076,-0.984105137388428,'2'
-0.905229316732126,-0.596242510698164,0.748723176441343,-0.975586735616811,'2'
-0.850976845613353,-0.587485795837589,0.750500850884019,-0.970719077461602,'2'
-0.846189862867579,-0.578729080977013,0.754056199769372,-0.970719077461602,'2'
-0.850976845613353,-0.581647985930538,0.755833874212048,-0.973152906539206,'2'
-0.844594201952321,-0.581647985930538,-0.323214512492289,-0.974369821078009,'2'
-0.842998541037063,-0.581647985930538,-0.328547535820316,-0.974369821078009,'2'
-0.838211558291289,-0.581647985930538,-0.328547535820316,-0.974369821078009,'2'
-0.763215495274161,-0.584566890884063,-0.319659163606937,-0.974369821078009,'2'
-0.760024173443645,-0.587485795837589,-0.323214512492289,-0.974369821078009,'2'
-0.764811156189419,-0.590404700791114,-0.326769861377641,-0.974369821078009,'2'
-0.610032047409389,-0.593323605744639,-0.323214512492289,-0.974369821078009,'4'
-0.0324027960859787,-0.596242510698164,-0.314326140278908,-0.974369821078009,'4'
0.556396081644238,-0.59916141565169,-0.310770791393556,-0.978020564694416,'4'
0.55480042072898,-0.602080320605215,-0.301882419180177,-0.984105137388428,'4'
0.553204759813722,-0.60499922555874,-0.296549395852148,-0.984105137388428,'4'
0.551609098898464,-0.602080320605215,-0.310770791393556,-0.978020564694416,'4'
0.550013437983206,-0.602080320605215,-0.312548465836233,-0.980454393772021,'4'
0.550013437983206,-0.602080320605215,-0.307215442508204,-0.980454393772021,'4'
0.54682211615269,-0.602080320605215,-0.310770791393556,-0.979237479233218,'4'
0.540439472491658,-0.60499922555874,-0.308993116950881,-0.976803650155614,'4'
0.532461167915368,-0.607918130512265,-0.316103814721585,-0.973152906539206,'4'
0.522887202423819,-0.607918130512265,-0.332102884705669,-0.968285248383997,'4'
0.511717576017013,-0.607918130512265,1.26958178814541,-0.962200675689985,'4'
0.508526254186497,-0.61083703546579,1.25713806704668,-0.956116102995972,'4'
0.498952288694949,-0.613755940419316,-0.355212652460457,-0.948814615763158,'4'
-1.13979147127506,-0.613755940419316,-0.376544745772569,-0.941513128530344,'2'
0.463847748559272,-0.613755940419316,-0.390766141313977,-0.934211641297529,'4'
0.449486800321949,-0.613755940419316,-0.404987536855385,-0.925693239525912,'4'
0.433530191169369,-0.616674845372841,-0.419208932396793,-0.913524094137888,'4'
0.419169242932046,-0.616674845372841,-0.435208002380877,-0.905005692366271,'4'
-0.17760793937446,-0.616674845372841,-0.445874049036933,-0.900138034211061,'4'
-0.196755870357557,-0.616674845372841,1.17180969379823,-0.886751974284235,'4'
-0.209521157679621,-0.613755940419316,1.16114364714218,-0.878233572512618,'4'
-0.222286445001685,-0.613755940419316,1.15047760048612,-0.841726136348545,'4'
-0.23505173232375,-0.613755940419316,1.14514457715809,-0.841726136348545,'4'
-0.246221358730556,-0.613755940419316,1.13981155383007,-0.846593794503755,'4'
-0.258986646052621,-0.61083703546579,1.13092318161668,-0.834424649115731,'4'
0.297899013372436,-0.61083703546579,1.11314643718992,-0.838075392732138,'4'
-0.257390985137362,-0.607918130512265,1.10248039053387,-0.833207734576928,'4'
0.265985795067275,-0.607918130512265,1.10248039053387,-0.823472418266509,'4'
0.251624846829952,-0.60499922555874,1.8117724931616,-0.81373710195609,'4'
0.235668237677372,-0.602080320605215,1.80110644650554,-0.80400178564567,'4'
0.219711628524791,-0.569972366116437,1.79221807429216,-0.799134127490461,'4'
