@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 numeric
@attribute V88 numeric
@attribute V89 numeric
@attribute V90 numeric
@attribute class {'1','2','3','4','5'}
@data
-0.166621290245349,0.0104623577717842,0.295479738805405,-0.0354362500670801,-0.0780581289998594,0.0549438413722619,-0.16671673767399,0.0314995000184625,0.30581561938189,-0.0546689282239276,0.0598182608822001,0.0589441793388069,-0.149255582550929,0.0605684204354305,0.343642538686611,-0.0187266295157833,-0.0663910245603953,0.105128089576795,-0.169867713367324,0.0450544773026087,0.322028594584621,-0.0580024324045209,-0.0775091546257643,0.120275954333075,-0.100831916613736,-0.000864812928491452,0.313603007299775,0.0511968828204904,0.0102603472454859,0.18754865167076,-0.0588886356116778,0.0988183640268298,0.314812036534482,-0.0865774578963571,-0.088793082284141,0.0857260636040241,0.026191228124395,0.173641039631741,0.305004510853464,-0.0834458847429155,0.0887798814146609,0.312190008046141,-0.02131955549808,0.109053646009924,0.333509940924209,0.114471416505931,0.0110050113483284,0.292806026837173,-0.0106745654256181,0.120730100937973,0.331991539096712,0.0463299970438665,0.063873232720614,0.250408543411284,-0.105666106989861,0.15560585374122,0.361613142871915,0.0843983469489117,-0.0026242430684325,0.357274730621843,-0.011555695950084,0.210715180879211,0.372772973199666,0.0102481124340428,0.0468188036644563,0.206096970469764,0.043651501071409,0.22544904629937,0.374425560988463,-0.0733902500729096,0.01415776350293,0.221852266812232,0.0487501001767876,0.208432714896887,0.373361725723669,-0.0356980874696158,0.0825712952551101,0.218171704390137,-0.0195969374394312,0.176478002181,0.383028235808489,-0.00284428299545529,0.053063722078601,0.22708295642745,0.0251682863601997,0.122012943708366,0.369755936659298,0.0369834891364918,0.0873210001878455,0.239145797063809,'5'
-0.022706127110459,0.0104623577717842,0.29061563068354,-0.0550367391429693,0.0092250516090743,-0.0646684150664676,0.716563716845474,-0.0186550437002545,0.308204803908311,0.0189411229150226,1.01896251941875,0.24604441311102,-0.219392876357096,0.179958095332193,0.331105862007205,-0.247918214634326,-0.15455400454343,0.0367113963601507,-0.221219427638736,-0.295645662299827,0.349635855176298,0.351471693047262,-0.108324915495159,-0.0512480153245274,0.0104496064323791,0.0345925171396581,0.304245130080495,-0.0263414040896982,0.0351891909234073,-0.0604995650550839,-0.00625792040560063,0.00162968816236152,0.308375286255009,-0.0448982902985022,-0.106170248745476,0.0857260636040241,0.00271930783805194,0.0165980405530341,0.311075234561539,0.148015004861112,0.0675245521416618,0.0683844779529642,-0.116459884795635,0.19210998321872,0.314908357686843,-0.224805311933335,-0.100798112792212,0.350384190387889,-0.0307967347336798,0.239826260660245,0.325243910838952,-0.126354537392363,-0.0258117858254536,-0.0630800147524609,-0.105666106989861,-0.085997554671183,0.381057259406667,0.661120384433142,-0.0774722192811162,0.165480767211099,-0.0386290407474238,0.262890253346534,0.367574291184466,-0.107009360067098,0.00703494977341572,0.283442286618601,0.0731928195406432,0.193129427773936,0.375955351521649,-0.00137998760820855,0.0674117363121164,0.481736350792276,0.0584882444264747,0.140474533499095,0.376367976853808,0.0667127523849088,0.0706086694407655,0.218171704390137,-0.0325041572790566,0.290649175189616,0.379883315878951,-0.236075488622789,-0.0114945154650975,0.00878515540692362,-0.00575005793248008,0.159520202880197,0.371611050878954,-0.00805580951487941,-0.0228378000491288,0.597645895038807,'5'
-0.166621290245349,-0.099526531623896,0.305207955049137,0.101767173464144,-0.0780581289998594,0.134685345664748,-0.126567626104923,0.106731315596538,0.293869696749785,-0.157722999818458,0.143953722157336,0.0589441793388069,-0.196013778421707,-0.0349433194819791,0.336120532678967,0.0882294435395364,-0.169247834540603,0.378794862443373,-0.169867713367324,0.0237607185774565,0.317781323724363,-0.0422534275794523,-0.108324915495159,0.177450610885608,-0.123088221222958,0.0877785122418823,0.307988280968207,-0.159264181650022,-0.0894550274661996,-0.358157425126097,-0.0588886356116778,0.220304208857415,0.299792952549044,-0.225508016555873,-0.158301748129483,-0.074036145839839,0.0966069889834243,-0.035749625806535,0.319169532838973,0.29267806086363,0.131290539960659,-0.500495092264448,-0.164030049444412,0.219795428954986,0.310257961877502,-0.253078372636608,-0.244544986687192,0.00491520908359762,0.00944760388244362,0.150504140868541,0.340988376773724,-0.0112315144348767,0.0279992253021869,-0.376568572916206,-0.137996781516609,0.00460372348346804,0.372724066606059,0.300669111005498,-0.189744183600142,-0.122210177905017,-0.0250923683487539,0.367240398281181,0.3606427151642,-0.380610129236426,-0.0460101887479718,0.0900789962465103,-0.00558402971064792,0.22544904629937,0.374425560988463,-0.0836774304250097,-0.156254949486466,0.38427981929976,0.0682263886761619,0.0725163521013025,0.386889855809297,0.186192065548521,0.0825712952551101,0.309215367290856,-0.045411377118682,0.290649175189616,0.362586256266492,-0.282721729748255,-0.101876048026275,0.489040317652082,-0.0366684022251598,-0.046769722564875,0.382741736196892,0.277193081943805,-0.0503775001083724,0.16744577746881,'5'
-0.166621290245349,-0.18751764314044,0.30764000911007,0.0919669289261995,-0.0974543913574002,-0.144409919358954,-0.226940405027589,0.156885859315255,0.291480512223364,-0.290221091868568,-0.17576103068818,-0.0657893098426684,-0.102497386680151,0.108324290394135,0.343642538686611,-0.0951238245552974,-0.15455400454343,-0.168538683289783,-0.169867713367324,-0.0614143163231526,0.336894042595524,0.020742591720822,-0.200772198103344,0.0631012977805405,-0.167600830441404,0.0700498472078076,0.302373554636639,-0.137110385389968,-0.189170402177885,-0.110109208400253,0.0463727948004765,-0.0955589877021068,0.321248786813955,0.0106739331653043,-0.106170248745476,-0.273738907644668,0.0496631484107382,-0.00957579262675046,0.309051659992181,0.0901497824601053,0.00375856432266449,0.312190008046141,0.0500356914750858,0.219795428954986,0.331184743019539,-0.196532251230063,0.0429487611027685,0.00491520908359762,-0.0307967347336798,-0.0876881785760018,0.35223442386999,0.190233775740725,-0.0975598006623076,0.0152921247884754,-0.0733354324631124,0.15560585374122,0.367168604738987,-0.0597821624221458,-0.114896207387458,-0.889386031547993,-0.0521657131460936,0.297673634991416,0.362375609169266,-0.341524305069379,-0.178623035051441,-0.373992900646506,0.0141101826021748,0.015371525884048,0.380544723121209,0.101491815912793,-0.124302565800955,0.0594247143247051,0.0779645329258491,0.106495442800199,0.373361725723669,0.0155073324576465,0.058646043626421,0.127128041489418,-0.0970402564771835,0.309677704024385,0.375165935984644,-0.298270476790078,-0.256815818131152,-0.209512645613603,0.0406274585065395,-0.0280160929789594,0.39387242151483,0.20212758419152,-0.0641473501379942,-0.549554418481185,'5'
-0.130642499461626,0.0764556914091923,0.278455360378876,-0.153039184522415,-0.116850653714941,-0.144409919358954,-0.16671673767399,0.156885859315255,0.293869696749785,-0.290221091868568,-0.125279753923098,-0.128156054433406,-0.0557391908093726,-0.130455059399389,0.358686550701899,0.149347199571148,-0.0663910245603953,-0.305372069723072,-0.0928401419602056,0.00246695985230422,0.315657688294234,-0.136747456529864,-0.185364317668646,-0.451470611192265,-0.0118066981768439,-0.000864812928491452,0.298630403748927,-0.0374183022197252,0.047653612762368,-0.0108899217099151,-0.137834708420793,-0.0226674808037556,0.319103203387464,-0.0587913461644538,-0.366827745665508,-0.113976698200805,0.0496631484107382,0.0427718737328187,0.298933787145389,-0.141311107143922,-0.187539399134327,-0.581763602295507,-0.116459884795635,0.0813682002736584,0.328859545114868,-0.168259190526791,-0.324404361073292,-0.282975608669978,-0.0710410733498033,-0.147236258437138,0.356732842708496,0.247795287219468,-0.241055830336016,-0.454940712457142,-0.0733354324631124,0.336808410050522,0.350502219137771,-0.744639581934669,-0.227168171706484,-0.218107159610389,-0.0250923683487539,0.315065325813857,0.3606427151642,-0.380610129236426,-0.152100465790747,-0.0259389779767438,0.0141101826021748,0.0638509536721992,0.388193675787141,0.039768733800192,-0.0923501821154428,0.0594247143247051,0.0487501001767876,0.310369986993575,0.36434297233325,-0.34293060703319,0.0107955403690427,-0.191524778663097,0.0578463815983211,0.138420944511462,0.373593476019875,-0.0339417770790997,0.0143287795523819,0.139763836019239,-0.0521275743714997,-0.103030611322622,0.386451964636204,0.217140683741977,-0.270695100582321,0.0240457382788108,'5'
-0.166621290245349,0.0984534692883284,0.268727144135144,-0.182439918136249,-0.204133834323875,-0.144409919358954,-0.146642181889456,0.131808587455897,0.303426434855469,-0.290221091868568,-0.158933938433152,-0.190522799024144,-0.12587648461554,-0.0826991894406839,0.353671880030136,0.0423911265158279,-0.21332932453212,-0.57903884258965,-0.118515999095912,0.0237607185774565,0.300792240283331,-0.246990490305344,-0.200772198103344,-0.279946641534663,-0.123088221222958,-0.0185934779625662,0.306116705524351,-0.0263414040896982,-0.114383871144121,-0.110109208400253,-0.190465423626871,-0.192747663566575,0.323394370240446,0.0384600448972076,-0.453713577972186,-0.074036145839839,0.0731350686970813,0.225988705991311,0.294886638006673,-0.488502441549964,-0.0174967649503346,-0.0941525421091536,0.097605856123863,0.0259973088011274,0.33583513882888,0.057925295099387,-0.0848262379149917,-0.282975608669978,-0.0307967347336798,0.0909560610074056,0.340988376773724,-0.24147756034985,-0.31280384517287,-0.141452154293397,-0.00867408340961544,0.0348041495350184,0.367168604738987,0.0843983469489117,-0.1523201954938,-0.409901123021133,-0.0657023855447635,0.228106871701652,0.367574291184466,-0.263352656735285,-0.311235881354909,-0.0646116360511619,-0.00558402971064792,0.0961705721976334,0.379014932588022,-0.0425287090166091,-0.22015971685749,0.0269392038271996,0.00979752317803891,0.225422260246335,0.371858600158599,-0.394136026960452,-0.180606472660471,-0.237046610113457,-0.045411377118682,0.0242497715028462,0.389318075667565,0.0593507051718336,-0.179345933078714,-0.253172205817708,0.0715458027992193,0.0845056845365346,0.369755936659298,-0.0380820086157936,-0.0779172001676159,-0.191054320506188,'5'
-0.220589476420932,0.120451247167464,0.285751522561674,-0.231441140825972,-0.242926359038956,-0.184280671505197,-0.206865849243056,0.00642222815910401,0.308204803908311,-0.172445010046248,-0.209415215198234,-0.128156054433406,-0.196013778421707,-0.0826991894406839,0.351164544694255,-0.0340060685236862,-0.330879964509501,-0.510622149373005,-0.144191856231618,0.0237607185774565,0.309286782003847,-0.168245466180001,-0.246995839407436,-0.279946641534663,-0.123088221222958,-0.124965468167015,0.322960884519055,0.0401199846904635,-0.226563667694767,-0.0604995650550839,-0.0852039932147163,0.196007039891298,0.314812036534482,-0.420010798679196,-0.453713577972186,-0.433501117088531,0.026191228124395,0.252162539171095,0.305004510853464,-0.662098108752985,-0.293816045499323,-0.419226582233389,0.00246552682630858,-0.0570590284076691,0.340485534638222,0.0861983558026592,-0.212601236932752,0.120071536185028,0.00944760388244362,0.0909560610074056,0.329742329677458,-0.414162094786079,-0.241055830336016,-0.454940712457142,-0.00867408340961544,0.0348041495350184,0.353279950071307,0.0843983469489117,-0.114896207387458,-0.409901123021133,-0.0657023855447635,0.175931799234328,0.376238761209799,-0.263352656735285,-0.271452027463869,-0.141956952199998,0.0239572887585862,0.160809809248502,0.369836189388903,-0.12482615183341,-0.156254949486466,-0.103002838162822,0.0487501001767876,0.225422260246335,0.370355474593529,-0.359999080342277,-0.0968680919600585,-0.419133935914894,-0.0195969374394312,0.0432783003376154,0.38145577584372,-0.0805880182045664,-0.192257580587453,-0.296831766021813,-0.0212092300788199,0.140766573294282,0.367900822439642,-0.233252302771736,-0.201845850434212,-0.406154379291186,'5'
-0.220589476420932,0.120451247167464,0.288183576622607,-0.309843097129528,-0.301115146111579,-0.303892927943927,-0.206865849243056,-0.144041402997047,0.30581561938189,-0.128278979362878,-0.276723584218342,-0.81419024493152,-0.12587648461554,-0.130455059399389,0.34113520335073,-0.0187266295157833,-0.257410814523638,-0.852705615456228,-0.144191856231618,0.0450544773026087,0.317781323724363,-0.325735514430687,-0.33944312201562,-0.394295954639731,-0.0118066981768439,-0.0717794730647905,0.315474582743631,-0.09280279286986,-0.151777136661003,-0.20932849509059,-0.0852039932147163,0.196007039891298,0.308375286255009,-0.517262189740858,-0.401582078588179,-0.433501117088531,0.0731350686970813,-0.00957579262675046,0.300957361714748,-0.0834458847429155,-0.166284069861328,-0.988106152450801,-0.140244967120023,0.219795428954986,0.338160336733551,-0.705447343888963,-0.436207485213832,-0.398131935771409,-0.111285411965927,0.180278180799109,0.331991539096712,-0.558065873482938,-0.384551860009724,-0.611684991539015,-0.234988805096855,0.15560585374122,0.361613142871915,-0.67254932724914,-0.470424094397705,-1.17707697666411,-0.0250923683487539,0.0367982726547992,0.367574291184466,-0.00929479964948066,-0.178623035051441,0.167424312395346,0.043651501071409,0.22544904629937,0.369836189388903,-0.268846676762812,-0.156254949486466,-0.0705173276653167,0.0584882444264747,0.293380441644127,0.371858600158599,-0.445341446887714,-0.0968680919600585,-0.100481115762379,0.0191247220794449,0.100363886841923,0.378310855914182,-0.111685512288211,-0.153522638061234,-0.253172205817708,0.0251682863601997,-0.00926246339304371,0.369755936659298,0.0970358873383201,-0.146766450315725,-0.477854398886186,'5'
-0.202600081029071,-0.0115354201073518,0.295479738805405,-0.143238939984471,-0.262322621396497,-0.34376368009017,-0.226940405027589,0.131808587455897,0.301037250329048,-0.481607224829839,-0.310377768728397,-0.315256288205619,-0.219392876357096,0.132202225373488,0.348657209358374,-0.431271482729159,-0.374961454501018,-0.784288922239584,-0.19554357050303,0.066348236027761,0.32415223001475,-0.498974567506441,-0.40107464375441,-0.565819924297333,-0.0563193073952897,-0.178151463269239,0.307988280968207,0.0179661884304096,-0.176705980338924,0.0387197216352537,-0.0588886356116778,0.0502240260945957,0.304084119402026,-0.36443857521539,-0.349450579204173,-0.193857802922736,0.026191228124395,0.147467206451957,0.309051659992181,-0.662098108752985,-0.293816045499323,-0.825569132388683,-0.0688897201468573,0.219795428954986,0.326534347210197,-0.620628161779147,-0.292460611318852,-0.225397445119263,-0.091163242657865,-0.0579141386454339,0.340988376773724,-0.06879302591362,-0.384551860009724,-1.31703424740744,-0.234988805096855,0.125405427689669,0.361613142871915,-0.780684709277434,-0.470424094397705,-1.27297395836948,-0.011555695950084,0.0715816542996815,0.371040079194599,-0.165638096317668,-0.218406888942481,-0.29664758449767,0.0141101826021748,0.160809809248502,0.371365979922089,-0.248272316058612,-0.188207333171978,-0.103002838162822,0.0487501001767876,0.157464078848543,0.377871102418878,-0.308793660415015,-0.120793343588748,0.309215367290856,0.0320319419190703,0.0242497715028462,0.373593476019875,-0.0339417770790997,-0.140610990552495,0.00878515540692362,0.0097091142138598,0.159520202880197,0.379031507757579,-0.218239203221279,-0.18807600040459,-0.549554418481185,'5'
-0.18461068563721,0.0544579135300563,0.302775900988204,-0.290242608053639,-0.242926359038956,-0.383634432236413,-0.146642181889456,0.00642222815910401,0.298648065802627,-0.363831143007519,-0.209415215198234,-1.00129047870373,-0.196013778421707,0.0366904854560781,0.34113520335073,-0.32431540967384,-0.404349114495363,-0.715872229022939,-0.246895284774442,-0.0401205575980003,0.328399500875008,-0.231241485480275,-0.447298285058502,-0.508645267744799,-0.0340630027860668,-0.000864812928491452,0.309859856412063,-0.20357177417013,-0.189170402177885,-0.755034571887447,-0.0325732780086392,0.171709870925181,0.316957619960973,-0.517262189740858,-0.314696246281502,-0.3536200123666,-0.0442245327346343,0.0427718737328187,0.305004510853464,-0.343839385547447,-0.442603350410317,-0.825569132388683,-0.0688897201468573,-0.223171702825262,0.326534347210197,0.284109780725565,-0.340376235950512,-0.340553772220693,-0.15152975058205,0.0909560610074056,0.34548679561223,-0.442942850525451,-0.456299874846578,-0.768429270620888,-0.202658130570106,0.246207131895871,0.372724066606059,-0.888820091305727,-0.395576118185022,-0.601695086431877,-0.0657023855447635,0.141148417589446,0.369307185189533,-0.302438480902332,-0.258190742833522,-0.219302268348834,-0.0252782420234707,0.209289237036653,0.375955351521649,-0.279133857114912,-0.294715278790351,-0.135488348660328,0.0584882444264747,0.208432714896887,0.382380479114087,-0.377067553651364,-0.0729428403313693,-0.00943745286165986,-0.0195969374394312,0.00522124266807691,0.372021016055106,-0.127234259330033,-0.140610990552495,-0.165853085409497,0.0097091142138598,0.159520202880197,0.375321279318267,-0.323330900074478,-0.18807600040459,0.16744577746881,'5'
