@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute class {'1','2'}
@data
-0.67558899372008,1.8045659681301,-0.744159480854473,-0.921106893881702,-0.85364500544526,-0.527059914068999,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,-0.552418153509215,-0.744159480854473,-0.921106893881702,-0.85364500544526,-0.0353422099813031,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,1.8045659681301,-0.744159480854473,0.208219566049887,-0.85364500544526,-0.527059914068999,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
0.349000949362506,-0.552418153509215,0.373826593668679,0.208219566049887,0.512187003267156,-0.527059914068999,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
1.37359089244509,1.8045659681301,0.373826593668679,0.208219566049887,0.512187003267156,-0.527059914068999,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,-0.552418153509215,0.373826593668679,-0.921106893881702,0.512187003267156,1.93152860636948,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,1.8045659681301,0.373826593668679,0.208219566049887,0.512187003267156,0.456375494106393,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
0.349000949362506,-0.552418153509215,0.373826593668679,0.208219566049887,1.87801901197957,-0.0353422099813031,7.23059377537819,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
0.349000949362506,-0.552418153509215,-0.744159480854473,-0.921106893881702,-0.85364500544526,-0.0353422099813031,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,1.8045659681301,-0.744159480854473,-0.921106893881702,0.512187003267156,0.456375494106393,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,-0.552418153509215,-0.744159480854473,0.208219566049887,1.87801901197957,1.93152860636948,7.23059377537819,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
0.349000949362506,1.8045659681301,-0.744159480854473,2.46687248591306,1.87801901197957,0.456375494106393,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
0.349000949362506,-0.552418153509215,-0.744159480854473,0.208219566049887,0.512187003267156,-0.0353422099813031,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,-0.552418153509215,-0.744159480854473,0.208219566049887,-0.85364500544526,-0.0353422099813031,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,-0.552418153509215,-0.744159480854473,0.208219566049887,-0.85364500544526,-0.527059914068999,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
1.37359089244509,-0.552418153509215,3.72778481723814,3.59619894584465,1.87801901197957,4.39011712680796,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
0.349000949362506,-0.552418153509215,0.373826593668679,0.208219566049887,0.512187003267156,-0.0353422099813031,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,-0.552418153509215,1.49181266819183,1.33754602598147,1.87801901197957,0.948093198194088,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,1.8045659681301,-0.744159480854473,1.33754602598147,0.512187003267156,-0.0353422099813031,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
-0.67558899372008,-0.552418153509215,1.49181266819183,1.33754602598147,1.87801901197957,0.948093198194088,14.5527140542422,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
0.349000949362506,-0.552418153509215,1.49181266819183,1.33754602598147,0.512187003267156,0.456375494106393,-0.0915265034857999,0.112332857553237,-0.0971295437288996,-0.0559016994374947,'2'
