@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute class {'1','2','3','4'}
@data
0.978994097884974,1.2202326958008,-0.449237593438967,-0.91886644376254,-0.0796189170088654,-0.0545507474698135,-0.37565727216278,-0.55864812470432,'3'
-0.389627571712594,1.78567921432234,-0.327477126528663,0.0831948931649222,-0.0796189170088654,-0.0545507474698135,0.527542952116431,-0.55864812470432,'3'
1.52644276572401,1.31447378222107,-0.205716659618357,-0.775714824201474,-0.0796189170088654,-0.0545507474698135,0.527542952116431,-0.55864812470432,'3'
0.978994097884974,-0.381865773343543,0.768367075664085,-0.91886644376254,-0.0796189170088654,-0.0545507474698135,0.708182996972273,-0.55864812470432,'4'
-0.480869016352432,-0.381865773343543,-0.327477126528663,2.01574175723932,-0.0796189170088654,-0.0545507474698135,-0.37565727216278,-0.55864812470432,'3'
0.34030398540611,-0.758830119024566,0.646606608753781,-0.632563204640408,-0.0796189170088654,12.9576482260628,-0.195017227306938,-0.55864812470432,'1'
0.249062540766272,0.560545090859016,-0.327477126528663,2.80307566482517,-0.0796189170088654,-0.0545507474698135,0.527542952116431,-0.55864812470432,'3'
0.0665796514865952,-0.287624686923287,1.0118880094847,-0.417835775298809,-0.0796189170088654,-0.0545507474698135,1.43074317639564,0.52148057552389,'4'
0.705269763965461,0.183580745177992,1.86421127785683,0.727377181189719,-0.0796189170088654,-0.0545507474698135,-0.195017227306938,-0.55864812470432,'3'
-0.663351905632108,-0.853071205444822,1.133648476395,-0.775714824201474,-0.0796189170088654,-0.0545507474698135,1.43074317639564,0.16143767544782,'1'
-0.389627571712594,-0.853071205444822,0.40308567493317,-0.346259965518276,-0.0796189170088654,-0.0545507474698135,0.527542952116431,-0.108594499609233,'4'
-0.480869016352432,-1.04155337828534,1.0118880094847,-0.417835775298809,-0.0796189170088654,-0.0545507474698135,0.346902907260588,0.0714269504288023,'4'
-0.663351905632108,-0.570347946184054,0.768367075664085,0.655801371409185,-0.0796189170088654,-0.0545507474698135,0.527542952116431,-0.288615949647268,'1'
1.16147698716465,-0.758830119024566,0.15956474111256,1.44313527899505,-0.0796189170088654,-0.0545507474698135,0.527542952116431,-0.55864812470432,'3'
1.70892565500368,0.654786177279272,-0.692758527259578,-0.489411585079342,-0.0796189170088654,-0.0545507474698135,-0.736937361874463,-0.55864812470432,'3'
-0.11590323779308,-0.381865773343543,0.15956474111256,-1.06201806332361,-0.0796189170088654,-0.0545507474698135,-0.0143771824510957,-0.55864812470432,'1'
-0.0246617931532428,-0.853071205444822,-0.0839561927080509,-1.06201806332361,-0.0796189170088654,-0.0545507474698135,-0.195017227306938,1.061544925638,'1'
0.978994097884974,-0.0991425140827757,0.40308567493317,-1.06201806332361,-0.0796189170088654,-0.0545507474698135,0.166262862404746,-0.19860522462825,'4'
0.249062540766272,-1.3242766375461,0.524846141843475,-0.346259965518276,-0.0796189170088654,-0.0545507474698135,-0.195017227306938,-0.55864812470432,'4'
1.25271843180448,1.12599160938055,0.524846141843475,-0.346259965518276,-0.0796189170088654,-0.0545507474698135,-0.0143771824510957,-0.288615949647268,'4'
-0.207144682432918,-0.758830119024566,-0.0839561927080509,-0.704139014420941,-0.0796189170088654,-0.0545507474698135,-0.0143771824510957,-0.55864812470432,'1'
-0.389627571712594,-0.381865773343543,-0.327477126528663,-0.274684155737743,-0.0796189170088654,-0.0545507474698135,0.166262862404746,-0.55864812470432,'1'
2.34761576748254,1.40871486864132,-1.05803992799049,0.297922322506521,-0.0796189170088654,-0.0545507474698135,-0.195017227306938,-0.55864812470432,'1'
-0.389627571712594,0.46630400443876,0.15956474111256,-0.91886644376254,-0.0796189170088654,-0.0545507474698135,0.888823041828115,-0.55864812470432,'1'
-0.11590323779308,0.46630400443876,0.15956474111256,-0.775714824201474,-0.0796189170088654,-0.0545507474698135,1.43074317639564,-0.55864812470432,'1'
0.34030398540611,0.277821831598248,0.15956474111256,1.80101432789771,-0.0796189170088654,-0.0545507474698135,0.708182996972273,-0.55864812470432,'3'
1.07023554252482,-0.287624686923287,0.281325208022864,-0.489411585079342,-0.0796189170088654,-0.0545507474698135,1.61138322125149,-0.108594499609233,'1'
0.887752653245136,-0.0991425140827757,1.133648476395,-0.560987394859875,-0.0796189170088654,-0.0545507474698135,0.166262862404746,-0.55864812470432,'1'
1.43520132108416,1.78567921432234,0.768367075664085,-0.131532536176677,-0.0796189170088654,-0.0545507474698135,-0.195017227306938,-0.55864812470432,'3'
0.522786874685785,0.560545090859016,-0.936279461080189,-1.13359387310414,-0.0796189170088654,-0.0545507474698135,1.2501031315398,0.341459125485855,'4'
0.34030398540611,0.277821831598248,-0.936279461080189,4.3777434799969,-0.0796189170088654,-0.0545507474698135,0.346902907260588,-0.55864812470432,'3'
-0.845834794911783,1.2202326958008,1.25540894330531,-0.990442253543072,-0.0796189170088654,-0.0545507474698135,0.527542952116431,1.69162000077112,'1'
-1.30204201811097,0.654786177279272,0.0378042742022541,1.22840784965345,-0.0796189170088654,-0.0545507474698135,0.166262862404746,-0.55864812470432,'4'
2.25637432284271,1.2202326958008,-0.692758527259578,0.297922322506521,-0.0796189170088654,-0.0545507474698135,0.708182996972273,-0.288615949647268,'3'
-0.663351905632108,-0.287624686923287,0.768367075664085,-0.560987394859875,-0.0796189170088654,-0.0545507474698135,1.06946308668396,-0.19860522462825,'1'
1.07023554252482,0.46630400443876,-0.936279461080189,1.29998365943399,-0.0796189170088654,-0.0545507474698135,-0.0143771824510957,-0.55864812470432,'3'
0.887752653245136,0.46630400443876,0.281325208022864,0.584225561628653,-0.0796189170088654,-0.0545507474698135,0.527542952116431,-0.55864812470432,'3'
-0.57211046099227,0.560545090859016,-1.42332132872141,-0.417835775298809,-0.0796189170088654,-0.0545507474698135,0.166262862404746,-0.55864812470432,'2'
0.522786874685785,-1.60699989680687,0.89012754257439,0.942104610531318,-0.0796189170088654,-0.0545507474698135,-0.556297317018622,0.791512750580943,'4'
-0.480869016352432,-2.26668750174866,-2.03212366327293,-0.704139014420941,-0.0796189170088654,-0.0545507474698135,-0.0143771824510957,-0.55864812470432,'2'
0.0665796514865952,-0.853071205444822,0.0378042742022541,-0.346259965518276,-0.0796189170088654,-0.0545507474698135,0.346902907260588,-0.018583774590215,'1'
-0.57211046099227,0.46630400443876,-0.692758527259578,-0.847290633982007,-0.0796189170088654,-0.0545507474698135,0.346902907260588,3.40182377613245,'2'
-0.207144682432918,-0.193383600503031,0.524846141843475,1.22840784965345,-0.0796189170088654,-0.0545507474698135,0.888823041828115,0.881523475599961,'4'
0.7965112086053,-0.00490142766251974,0.89012754257439,0.0831948931649222,-0.0796189170088654,-0.0545507474698135,0.166262862404746,-0.55864812470432,'1'
1.52644276572401,1.03175052296029,0.646606608753781,-0.20310834595721,-0.0796189170088654,-0.0545507474698135,-0.736937361874463,-0.55864812470432,'1'
1.52644276572401,0.749027263699528,0.646606608753781,-0.274684155737743,-0.0796189170088654,-0.0545507474698135,-0.917577406730305,-0.55864812470432,'1'
1.70892565500368,1.31447378222107,-0.205716659618357,-1.13359387310414,-0.0796189170088654,-0.0545507474698135,-0.195017227306938,-0.55864812470432,'1'
0.522786874685785,-0.381865773343543,0.0378042742022541,0.51264975184812,-0.0796189170088654,-0.0545507474698135,0.888823041828115,-0.55864812470432,'1'
-0.845834794911783,0.0893396587577361,0.281325208022864,-0.489411585079342,-0.0796189170088654,-0.0545507474698135,-0.0143771824510957,-0.55864812470432,'1'
-0.207144682432918,0.937509436540038,-0.327477126528663,2.94622728438625,-0.0796189170088654,-0.0545507474698135,0.346902907260588,-0.55864812470432,'3'
-0.389627571712594,-1.23003555112585,0.15956474111256,1.87259013767825,-0.0796189170088654,-0.0545507474698135,0.708182996972273,-0.55864812470432,'3'
-0.937076239551621,-1.51275881038661,-0.449237593438967,-0.560987394859875,-0.0796189170088654,-0.0545507474698135,-0.917577406730305,-0.288615949647268,'4'
0.0665796514865952,-0.476106859763798,0.0378042742022541,0.441073942067587,-0.0796189170088654,-0.0545507474698135,0.346902907260588,1.33157710069505,'4'
-0.57211046099227,-0.193383600503031,1.0118880094847,-0.489411585079342,-0.0796189170088654,-0.0545507474698135,1.43074317639564,-0.108594499609233,'4'
