@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute class {'1','2','3','4','5'}
@data
-0.288664000458734,-0.719726108661672,-0.239908268547043,-0.402360692809305,0.176407216726656,-0.750332019407701,-0.0563018734188314,-0.27703816893963,-0.381667034524474,-0.601660846515947,'1'
-0.23592295307063,-0.719726108661672,-0.238464784142335,-0.409949345563988,0.339551513528921,0.562209416852216,-0.0379171310108563,-0.273889388468648,-0.374226179892596,-0.607637834095053,'1'
-0.23592295307063,-0.623841943013472,-0.224854788326509,-0.350249772605472,-0.459292974261479,-0.258128980810233,-0.0259019056576128,-0.263655851937956,-0.3513721263804,-0.595683858936841,'1'
-0.288664000458734,-0.719726108661672,-0.239908268547043,-0.402360692809305,0.0132629199243914,-0.246409860843626,-0.0273495231700518,-0.277825364057375,-0.380072565674786,-0.619591809253266,'1'
-0.23592295307063,-0.754593077988289,-0.243413873529907,-0.431673085423961,0.738973757424121,0.931361695800317,-0.0574599674287826,-0.280974144528357,-0.38485597222385,-0.613614821674159,'1'
-0.288664000458734,-0.711009366330017,-0.238877208257966,-0.395846827783826,1.02025702777285,1.2594970548653,-0.0547094941551485,-0.270740607997666,-0.372631711042908,-0.583729883778629,'1'
-0.23592295307063,-0.745876335656635,-0.242176601183014,-0.426234008127686,0.272043528645225,-0.451494460259238,-0.0538409236476851,-0.280186949410612,-0.38485597222385,-0.613614821674159,'1'
-0.288664000458734,-0.728442850993326,-0.240939328836121,-0.408874557834784,-0.200512365540645,-2.64882945399794,0.0547303897852386,-0.280186949410612,-0.388576399539789,-0.631545784411478,'1'
-0.288664000458734,-0.73715959332498,-0.241970389125199,-0.415388422860263,0.176407216726656,-1.55309173712024,0.0547303897852386,-0.280186949410612,-0.386981930690101,-0.631545784411478,'1'
-0.288664000458734,-0.719726108661672,-0.239908268547043,-0.402360692809305,0.660214441726476,0.755574896301222,0.0330161270986538,-0.274676583586393,-0.37688362797541,-0.625568796832372,'1'
-0.288664000458734,-0.763309820319944,-0.245063569992432,-0.434930017936701,2.42667337951652,1.2594970548653,0.0257780395364589,-0.281761339646103,-0.388576399539789,-0.631545784411478,'1'
-0.288664000458734,-0.754593077988289,-0.244032509703354,-0.428416152911221,0.924620715854285,-0.305005460676658,0.0257780395364589,-0.281761339646103,-0.388044909923227,-0.631545784411478,'1'
-0.288664000458734,-0.728442850993326,-0.240939328836121,-0.408874557834784,0.36205417515682,-0.305005460676658,0.098158915158408,-0.277825364057375,-0.382198524141037,-0.631545784411478,'1'
-0.288664000458734,-0.719726108661672,-0.239908268547043,-0.402360692809305,0.339551513528921,0.421579977252939,-0.0176504858367106,-0.276250973821884,-0.377946607208535,-0.619591809253266,'1'
-0.23592295307063,-0.719726108661672,-0.238464784142335,-0.409949345563988,0.20453554376153,0.562209416852216,-0.0285076171800029,-0.274676583586393,-0.374226179892596,-0.613614821674159,'1'
-0.288664000458734,-0.711009366330017,-0.238877208257966,-0.395846827783826,0.03576558155229,-1.81677193636888,0.127111265407188,-0.276250973821884,-0.383792992990725,-0.631545784411478,'1'
-0.23592295307063,-0.719726108661672,-0.238464784142335,-0.409949345563988,0.20453554376153,0.978238175666743,-0.0285076171800029,-0.274676583586393,-0.372631711042908,-0.613614821674159,'1'
-0.288664000458734,-0.615125200681818,-0.227535545078111,-0.324194312503556,-0.768704571645085,-2.25623893511662,-0.0104123982745157,-0.270740607997666,-0.373694690276034,-0.613614821674159,'1'
-0.288664000458734,-0.73715959332498,-0.241970389125199,-0.415388422860263,0.176407216726656,-1.31870933778811,-0.0176504858367106,-0.280186949410612,-0.386450441073539,-0.625568796832372,'1'
-0.341405047846837,-0.728442850993326,-0.242176601183014,-0.399103760296566,0.272043528645225,-1.6702829367863,0.0547303897852386,-0.280186949410612,-0.387513420306664,-0.631545784411478,'1'
-0.341405047846837,-0.728442850993326,-0.242176601183014,-0.399103760296566,0.502695810331186,0.040708578338231,-0.0104123982745157,-0.279399754292866,-0.383792992990725,-0.625568796832372,'1'
-0.341405047846837,-0.623841943013472,-0.232278422407868,-0.301395784914379,-0.667442594319541,-1.50621525725381,-0.0528275913889779,-0.273889388468648,-0.373694690276034,-0.595683858936841,'1'
-0.23592295307063,-0.719726108661672,-0.238464784142335,-0.409949345563988,-0.0654963957732537,-1.38902405758775,0.018539951974264,-0.276250973821884,-0.381667034524474,-0.625568796832372,'1'
-0.288664000458734,-0.719726108661672,-0.239908268547043,-0.402360692809305,0.339551513528921,0.591507216768732,-0.0538409236476851,-0.276250973821884,-0.377415117591973,-0.601660846515947,'1'
-0.288664000458734,-0.745876335656635,-0.243001449414276,-0.421902287885742,0.738973757424121,0.0875850582046566,0.0547303897852386,-0.280186949410612,-0.385387461840413,-0.631545784411478,'1'
0.133264378646097,-0.562824746691891,-0.180106771780538,-0.385326935767677,-0.757453240831135,-2.92422877321319,0.0671799003922138,-0.228232071639409,-0.344462761365085,-0.595683858936841,'1'
0.133264378646097,-0.562824746691891,-0.180106771780538,-0.385326935767677,-0.0992503882151017,-0.615562139791727,-0.00317431071232075,-0.198318657165081,-0.276432090445058,-0.523960007987568,'1'
-0.183181905682526,-0.641275427676781,-0.224029940095247,-0.373504270746433,-0.268020350424341,-0.832365859173946,-0.0528275913889779,-0.259719876349229,-0.355624043312902,-0.553844945883098,'1'
-0.183181905682526,0.117081155177158,-0.0984467968855849,0.0312673019368375,-0.414287651005682,-0.551106979975393,-0.0645532932397336,-0.120386340508277,-0.129209466657189,0.0856927250812571,'1'
0.0277822838698891,-0.702292623998363,-0.226710696846849,-0.421316040033449,-0.144255711470899,-0.931978378890101,-0.0408123660357343,-0.26129426658472,-0.360938939478529,-0.577752896199523,'1'
0.0277822838698891,-0.711009366330017,-0.22897902948282,-0.424279848620042,1.18902698998209,1.2594970548653,-0.0162028683242716,-0.247911949583047,-0.347120209447898,-0.577752896199523,'1'
0.0277822838698891,-0.711009366330017,-0.22897902948282,-0.424279848620042,0.227038205389428,-1.80505281640228,0.431110943019374,-0.259719876349229,-0.371568731809783,-0.631545784411478,'1'
0.0277822838698891,-0.711009366330017,-0.22897902948282,-0.424279848620042,1.31279162893554,1.2594970548653,-0.00476668997600363,-0.246337559347556,-0.347120209447898,-0.583729883778629,'1'
0.0277822838698891,-0.475657323375346,-0.167734048311605,-0.344322155432287,0.0751452394011126,-0.750332019407701,-0.00129240794615007,-0.172341218279479,-0.259424422715052,-0.494075070092037,'1'
-0.394146095234941,0.204248578493702,-0.17721980297112,0.778831021585945,0.232663870796403,-1.83435061631879,0.111187472770359,-0.178638779221443,-0.308852957055383,-0.577752896199523,'2'
