@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute class {'1','2'}
@data
-1.22361032286518,-1.72085927969951,1.48370003151865,1.48042772757697,-0.855031930228734,-0.696491316449596,-1.14075496674849,0.81710564882562,-0.248205753257967,0.23492292932092,-0.0888800718566619,-0.880505897683289,-1.36880428207077,1.27696171813098,1.72280963356964,-0.177622285269501,-0.666002353077989,1.24047440838489,1.02783029468672,1.27977538847454,'1'
-1.22361032286518,-1.70163180171404,-0.137795035324626,-0.146643226042625,-0.486321338037601,-0.668397212403879,1.18870495864429,1.50574471961184,-0.191989615154049,1.13509413111117,-0.704237954467132,0.404058070091341,1.64565037584605,1.43353918123152,1.19559489073723,1.26046035759682,-0.530357279962455,-0.496761656445851,-0.213101542966368,0.0423331838770613,'2'
-1.22361032286518,-1.68240432372858,-0.43902139161567,-0.439074840946188,0.060095568636899,0.0168650106282205,0.411671275827374,0.365785072383192,0.851757951009624,-1.05274333611277,1.09265262122868,0.620294763814041,1.04946584150636,0.498119196440081,0.756548764556881,1.47026582157669,-0.63883595827092,-0.86354176950027,-0.74197627464565,-0.464211339952023,'2'
-1.22361032286518,-1.66317684574311,-1.37474581754104,-1.37075455919196,-1.0464513368613,-0.270878962278005,0.83806205211176,-0.0314525059755198,-1.71113325927979,-0.373655217100668,-1.69642603240611,-0.0991399602221211,0.338587733676409,0.905242052786877,-0.474972745632598,1.42888822351419,1.65450755034975,1.19757819461714,0.690157011539431,-0.0831594002754344,'2'
-1.22361032286518,-1.64394936775764,0.048068035578358,0.0453496028165944,-1.51596561021677,0.469623349063717,1.19378413064018,-0.202217962605744,-1.06616838215119,-0.0433683821635307,-0.489891569280412,0.177986301013597,0.843549355534387,-0.649391229994425,0.52035451005969,0.077236170645612,-1.57966057730853,-0.427211551840739,-0.761143142633163,-1.27239271642833,'2'
-1.22361032286518,-1.62472188977217,0.458248605847013,0.446242923439566,-0.68028340933456,1.0840707132098,-0.95969131392178,1.6316048780636,0.379638581534317,0.5113312981374,0.82348028310246,-0.204758010832937,-1.60483902858837,0.400798481689041,-1.67039584634968,1.4963777300228,-0.590563604038001,1.57222151708851,-1.26201168150729,-0.710058332749929,'2'
-1.22361032286518,-1.6054944117867,0.169840392376865,0.168701127536065,-1.19849230556896,0.533908638503467,-1.24522941458477,1.02728224680682,-0.326005954234553,0.562669176172964,-1.55998602121386,0.271339922680614,-0.813238586941898,1.58880182683978,0.686145440347056,-0.112769925776918,0.474633193748142,-1.69241960548983,-1.22066689909869,-0.990291310860568,'2'
-1.22361032286518,-1.58626693380123,1.38115488895149,1.37972935612468,1.49375368865365,1.44131117406456,-0.349328565467433,-1.69798917647439,1.19787801790266,0.635830498181979,-0.355667167728963,1.33807185199691,0.0776262182391673,0.673816873915213,1.33850318260113,-0.3054893073183,-0.0651989629671709,1.47673770991495,-1.63907775834073,-1.40921350705234,'2'
-1.22361032286518,-1.56703945581576,-0.509521177130595,-0.509218279313279,1.68851488313085,-0.737212022991042,0.220286551617066,-0.336521881928473,-0.412189961613909,-0.0722874740585642,-1.52281224570939,-0.912174009778294,-0.724595856174366,-0.374372931161572,-0.848237778242447,-0.0399507520705601,-1.5445681990503,1.25403333752481,-0.294060621327493,-0.0446178938960291,'2'
-1.22361032286518,-1.54781197783029,-0.291612749175372,-0.298230720869603,1.05602099389926,-1.16484864749971,1.25300305212458,1.54986414910735,0.160912234879484,-0.255908997102433,-0.287211753608506,1.54170151562868,-0.603873788410897,0.576080953640295,-0.435089993022537,-1.38312724976557,-0.992151380401175,-0.959735377611945,-1.70533808474393,-0.276783845646789,'2'
-1.22361032286518,-1.52858449984482,-0.72102053367537,-0.71439458575763,-0.264746274426091,-0.589343400231388,-0.145981646815556,1.14199830265768,-0.00792994466485577,-1.17903894653359,1.63082074108787,-0.0268822637360849,-1.43782933095788,1.64110734271034,1.47665767471387,-0.707799581822505,1.05310538506992,1.28385882670032,0.160157463663699,1.33160003005374,'2'
-1.22361032286518,-1.50935702185935,-0.265976463533581,-0.260210111451735,1.39481462824321,-1.13086858816618,1.00753743726961,-0.0821496909670658,0.626682332894171,1.40448300042279,1.13678479576128,-1.44098061068547,0.0711895987082306,-1.47784389169672,1.55169015425312,1.72927726491862,0.790914544731036,-0.741504482353769,-1.00067015593757,1.15416516259327,'2'
-1.22361032286518,-1.49012954387388,1.64392681677984,1.65030734081755,1.2381276749855,0.397420913416725,0.39994451676121,-0.509409530200312,1.15532924888291,-1.40176614285455,-0.93177067890665,1.57361879219433,0.267003255206877,0.980850978685114,0.105572497977036,-1.12398429515513,0.154063504994072,-1.44956034890064,0.806390325821237,0.10846513570663,'1'
-1.22361032286518,-1.47090206588841,-1.68238124524253,-1.68398415698055,0.426958837112675,0.0658039087090896,-0.850148080944412,-0.460325626293583,-1.53753691135022,0.0637759014523594,-0.445845941999408,1.22392683950192,-0.528986262304588,1.54773108043615,0.337051038518597,-0.246195029331939,-0.341182398962334,1.10937244389203,0.344589249179514,-1.26063546365185,'2'
-1.22361032286518,-1.45167458790294,-1.03506503278731,-1.03438032643048,1.61928175669748,1.16376813954074,0.380766920520443,-0.88360419246344,0.997241039747073,-0.498628614103909,-1.29817366136316,0.0345783056888196,-0.332096953643597,1.26492421798455,-0.00144512511736215,0.310450640421303,-1.67846540245281,1.36181574436767,0.214934281944372,-1.63166363602606,'2'
-1.22361032286518,-1.43244710991747,-0.656929819570893,-0.654790314953342,1.41581669243033,0.75779639807558,-0.231399678383704,1.72139470256106,-0.929646935420824,0.939787287392542,0.322042816819585,-1.35300478884313,-0.985266841767115,-1.55083702279452,-0.714653581593312,0.871785725143992,1.46244954960517,0.368849243702403,-0.629242003978033,0.757172768666752,'2'
-1.22361032286518,-1.413219631932,0.676157033802236,0.680728153010954,0.701760347698842,1.64542682986561,1.67395804106504,-1.62289198056913,1.51839339334687,0.847221964286752,0.873123786616536,-0.303105303765727,0.299770871239169,1.52802957832812,-0.874129194512785,0.173966169461861,-0.934693192072452,0.662828017610753,1.72801626357184,0.508772258344112,'2'
-1.22361032286518,-1.39399215394653,1.00942874714552,1.0086952796936,1.01739670685441,-0.240324591207223,1.44299940007698,1.37742309581393,0.794853254311339,0.208122147927354,0.550125981779238,1.15979467325291,0.500731056411665,-0.193114959712503,1.10831609676254,1.30857617775933,-0.905059012898274,-0.29952355673807,-0.419794306253163,1.63670039359834,'2'
-1.22361032286518,-1.37476467596106,-0.938928961630593,-0.94240748582411,1.27630223902848,1.1745192642199,-1.26945502225703,1.56282925138769,-1.11061328237552,-1.65077146552705,-1.22965247133149,0.602694062457337,-1.44127418482828,-0.21726608101809,-0.929817552267818,-0.260913908937145,0.272306025798491,-1.24565012037451,0.134594717734524,0.416489242216532,'2'
-1.22361032286518,-1.3555371979756,0.137795035324626,0.137294754312785,-0.317654455891734,-0.3764005416442,0.557367688069246,0.797514323377166,-0.2923842262875,0.615744622626398,-1.41176173624464,-0.146785743997013,1.62927002651853,-1.32645303759863,1.36240028812371,1.36818885144842,-0.304009882689189,-1.49769523983608,-0.848183150400944,-1.22250570332318,'2'
-1.22361032286518,-1.33630971999013,-1.28501881779477,-1.28169253629341,1.32079368154382,0.107777240655702,0.162712215475575,0.438573129911686,0.65642875618951,1.52842147121698,-0.116405559753484,-1.3904694354982,-0.224265418385127,0.796966832297515,1.27530153609153,1.22124231299626,0.0900983957534766,0.988100356781263,0.451945167941643,0.833532630798639,'2'
-1.22361032286518,-1.31708224200466,-0.490293962899252,-0.483346266987511,1.51896585201978,-1.21153143573481,0.273654211565646,-0.700784133392588,1.40323802360252,0.9177838562523,-1.63804471837114,0.37595093355592,-0.635482743753848,1.18531201882692,-0.399905642642865,0.34973790147898,1.52823521224983,1.66761876317204,-0.951652396582723,0.666484835979418,'2'
-1.22361032286518,-1.29785476401919,0.612066319697759,0.607874642984855,-1.64355548525377,-1.33666594547804,1.15531122047094,-0.802216585118025,1.5098054414312,0.267189090259939,0.790415771103649,1.19869893684946,-0.277166060902954,-0.739771092404632,0.976660426305246,-0.15208487341744,-0.169901550469863,1.41676126186548,1.13200904031549,-1.29426715788004,'2'
-1.22361032286518,-1.27862728603372,1.09915574689179,1.09985821382717,0.167617419567568,1.67177348686821,-0.0859767866514941,0.596643518434562,-1.04496146946337,-0.795493216684559,-0.159450700806066,0.779815394906969,0.530448109076796,-1.3872702667087,-0.453142660103781,-0.85789200825048,-0.255647539124509,-0.409733136544946,0.954540732298934,0.2138894249493,'2'
-1.22361032286518,-1.25939980804825,-0.785111247779848,-0.786618168527101,-0.733440668155082,-0.263134830629488,1.12823961458422,0.646748705431465,-0.633397195264527,-1.35993989432557,0.903588419177476,0.764318749080127,1.67696188396726,-0.535590315991449,-1.22873911200301,1.59803594058553,-1.65575001843971,-1.28916957399037,1.65488590593801,1.30617903648435,'2'
-1.22361032286518,-1.24017233006278,-1.6246996025485,-1.62708649669649,0.00317447423153107,-1.10272257975285,0.00659778787200039,-1.67126271730103,0.635889641535429,-0.902149458175111,0.67438360183717,0.908609201905093,-1.31901991800398,0.671477882797365,-0.0367368081935278,-0.504638897725536,0.0964287991299739,0.961411841507891,-0.660709169695344,-0.821046383753806,'2'
-1.22361032286518,-1.22094485207731,-0.445430463026118,-0.443802756509666,0.837815393394035,-1.51240375335707,-1.0762214378928,1.19862585352538,1.29467759195296,-1.23310778369605,-1.1900172919917,-0.506205492897384,-0.369606431780625,0.462992809119977,0.998670553776568,1.23323060336833,0.353289502126149,-1.1475002316285,0.119411429568901,1.68674656904243,'2'
