@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute class {'1','2'}
@data
-0.482715520709342,-0.409589549109627,0.0498344749415514,-0.697530948827067,-0.354776739790507,'2'
-0.157314700532859,-0.452267215069568,-0.015675972116615,-1.09508070858905,-0.724793351271624,'2'
0.582610879977702,-0.507815927660566,0.00889938020393333,-0.306190911660355,-0.18507462863203,'2'
0.081094439660659,-0.838446017823602,-0.386044196114613,-1.57956141797368,-0.886040533072155,'2'
0.637596427711084,-0.543945164168699,-0.0582988331739826,0.0456770489988733,-0.641168640798055,'2'
-0.632509920533831,-0.0831844372308242,0.363590719222865,0.530719582338217,0.427966014029718,'2'
0.63794838446376,-0.741526951020275,-0.341299285534676,-1.38338738639887,-1.06523225274691,'2'
-0.422727562730144,-0.0855554186730432,0.482358756602382,0.445596125819675,-0.156004982543026,'2'
0.317579936208488,0.0216811319415297,0.456134505405593,0.242962108679382,-1.16840194904408,'2'
0.568197158060832,-0.335107206146361,0.00973717520616333,0.440979014791843,0.322147766550699,'2'
0.320376260116723,-0.390909092135759,-0.0254502471426297,-0.273055547716491,-0.147148636079415,'2'
0.68699319365063,-0.474396375196944,-0.0791110750947023,-0.518588997403488,-0.739105744865566,'2'
-0.314013593738021,-0.0134621556436708,0.417539408170449,-0.332693942860813,0.00371791428427813,'2'
-0.981327908910581,-0.289346916567591,0.217405812978508,-0.287031290606033,0.443344875735317,'2'
0.523299698998838,-0.628958727016955,-0.0127700904407703,-0.678804852518341,-0.651894289584652,'2'
0.31641544558383,-0.280502776431084,0.147391677509764,0.0772042565360831,-0.470512674594257,'2'
0.0728708147500536,-0.475052488988178,0.00329167899444828,-0.981408318214626,-0.0515424733286781,'2'
-0.389894845103243,-0.500561246063293,0.0767430189300676,-1.1985788931258,-0.882157433183781,'2'
-1.53253909629618,-0.152733226202579,0.382137424631434,-0.923708538234363,-0.520065779800578,'2'
1.55500203696488,-0.17863839556829,0.11961642178615,-0.297827583793175,-0.106737232134763,'2'
0.666769285797661,-0.619296898607198,-0.0195053507012469,-1.23500134552315,-1.08849803767371,'2'
0.602462162726235,-0.0749102020003115,0.405835082341769,-0.573773917456863,-0.640990212479374,'2'
0.124594554581013,-0.670650412440877,-0.370826559816603,-1.46369478477109,-0.703786166817657,'2'
1.23959473659849,-0.964973995716618,-0.6104412041697,-0.803428697077743,-1.27246248181634,'2'
1.05972349851088,-1.05568199211428,-0.779047609644154,-1.80930880242965,-1.6527026444224,'2'
0.979180492970978,-0.656226120060479,-0.436475784613935,0.226786330369576,-0.0600743114446766,'2'
0.426168259465076,-0.142582944002639,0.270193107233407,0.341139513172382,-0.433425593452202,'2'
-0.37899303301444,-0.907495651975598,-0.381234212896105,-1.96719827080993,-0.971992549175753,'2'
0.655857213879567,-0.500477171061352,-0.178967617561619,-0.46281321379642,-0.773462891376346,'2'
-0.550026692058876,-0.800928951038081,-0.373517267454568,-1.90335575665614,-1.13626891059343,'2'
-0.168291156597091,-0.821876872404401,-0.43902468252959,-2.02911223498725,-0.384954431331886,'2'
-0.0243540784461741,-0.831975498821986,-0.503086970574315,-1.06030954090535,-1.24932394592559,'2'
0.607332682123032,-0.64071991723491,-0.189568478928769,-1.62950814233658,-0.946404212978509,'2'
1.16800298603646,-0.758650700611897,-0.428048968054777,-1.82358981556145,-1.22898768551005,'2'
-0.166873738876404,-0.799598814642453,-0.368846368399055,-1.80861461103961,-1.36835176201945,'2'
0.296947939928093,-0.886420266646945,-0.530638230479303,-1.17207399705556,-0.308597924773833,'2'
0.520323530691635,-1.02750829931774,-0.605825558168734,-1.73349820543812,-0.960840313144493,'2'
-0.530908169292253,0.00664940992217805,0.600103983497542,0.416497278906834,0.0842714949090314,'2'
-0.265937892339724,-0.207898061091539,0.215700903051933,0.475284412087712,0.504608714390463,'2'
-0.685197117812594,-0.250510872805763,0.240297511509636,-0.138737228684457,-0.21327282857525,'2'
0.866671353646416,-0.464204695661023,0.0359964393572502,-0.510124449258279,-0.409906708794354,'2'
-0.615383291581666,-0.519167333252591,0.0122930241044534,-0.617355981755571,0.833314695405507,'2'
0.535926649340505,-0.757908283096166,-0.334073295576659,-1.84646685654468,-0.603922708112096,'2'
-0.684352317520951,0.0801937452072739,0.631442770943218,0.100532870627938,-0.556557074430255,'2'
0.62664584425985,0.0511895608376959,0.540787700601449,0.390854348641666,-0.225143998354509,'2'
-0.264162272752879,-0.373955499978973,0.0703377448777345,-0.57295302349279,-0.577752662035766,'2'
0.0922303691584537,-0.509170769682822,0.0337819143487576,-0.782140231368455,-0.286763854642383,'2'
-0.536782070255187,-0.486223051922334,0.0405785400127814,-1.36213693337775,-0.24333268657702,'2'
-0.54637493629676,-0.11335313703902,0.246443389727368,0.424328627122361,0.273032155649274,'2'
0.403256722417098,-0.282998550529878,0.159746718529596,-0.141581436110729,0.203684693797786,'2'
-0.23071708792519,-0.148494195901665,0.296221456838373,-0.100677018265927,-0.269860241849872,'2'
-0.21250113274992,-0.153975162088556,0.644095236607523,-0.206834590137722,-0.00399095350919314,'2'
0.23456014840019,-0.735672681708577,-0.211894728730915,-1.31577115496298,-0.256339588961551,'2'
-0.301677115519866,-0.459493065532503,0.260950251763842,-1.29975412050015,-0.806062416403106,'2'
0.412566253607711,-0.475889208339137,0.146794360702619,-0.970720570667297,-0.117620240901471,'2'
0.0707506730694432,-0.453658870530349,0.0712434530768994,-0.702493590847532,0.258876189808074,'2'
-0.349141018836677,-0.573187268622732,0.20191183076991,-1.28896542729602,0.416341138721701,'2'
-0.0314755151737638,-0.395001564170458,0.198268919148699,-0.783875192533787,-0.103795868335897,'2'
0.112501784481841,-0.317050190839452,0.392633150370272,-0.731250655666926,0.0335721229281525,'2'
-0.00861089082349041,-0.442920742998169,0.219319091108456,-0.862073799987746,-0.358555336990666,'2'
0.128291661762462,-0.482758542225877,0.048660903933577,-0.569959441274239,-0.0418047058864206,'2'
0.706581661206788,-0.333626306944094,0.0341370111832668,-0.403830486430738,-0.267775967895287,'2'
0.157429874338532,-0.45503336008549,0.0395758889908243,-0.627828407094952,-0.296306040782345,'2'
0.352720892386356,-0.34541206052979,0.0150112131215632,0.256796134238526,1.11495466061553,'2'
-0.31152104999274,-0.207776081999608,0.327087803250797,-0.173499582942472,0.202076042247544,'2'
0.416336815219166,-0.514455339573583,-0.0403086256930908,-1.29481101490661,-0.542956063542612,'2'
0.174897605441366,-0.675318416510861,-0.0911915442366381,-1.2650671146452,-0.510544755221922,'2'
-0.168401040855742,-0.53880482898234,0.0699443773198036,-0.810749850130754,-0.541285698540455,'2'
0.186207728997361,-0.381739922056609,0.123218611293312,-0.390063129966324,0.201212240366196,'2'
1.09428388217467,-0.508468263688035,0.177854866929316,-1.03220876335901,-0.86349619890725,'2'
0.0270075191494074,-0.649612520232096,-0.100038822671193,-0.909485495729332,-0.448919025901615,'2'
-0.649265931739464,-0.213681390638485,0.289166725545341,-0.528093670283415,-0.569215789891968,'2'
0.874224223630401,-0.281506365455946,0.15814339616595,-0.669311349697489,-0.575844485831437,'2'
0.553581362114859,-0.328976180074185,0.151052393968167,-0.572296761765897,-0.321423415712098,'2'
1.19044993124932,-0.0432164711219381,-0.192119263770104,0.952641810666336,0.738093262890505,'1'
1.23725631333236,-0.313032183428581,-0.331682851035473,0.552739262211964,0.470596492006704,'1'
0.659413582967901,0.118612433009099,-0.140664639000446,1.37611124864654,-0.339418014196107,'1'
-1.04315594496935,0.0870520303204932,-0.133299710027563,1.14983080400688,-0.168859558975245,'1'
-1.16337542035355,0.0266710362586518,-0.173054169881581,1.30269264731861,-0.0753421448704693,'1'
-0.14128706286038,-0.0745595654580934,-0.253849795500585,1.02589860260792,0.315940530605356,'1'
-0.818234837312148,0.0708284633497671,-0.148356683474025,1.477925047031,-0.454967037412106,'1'
-0.140166288030096,-0.210502378720758,-0.304436273181424,0.447420849809647,1.51944019266913,'1'
0.286697403959575,-0.978202459896819,-0.756451755255647,-2.15939025615637,-1.45485882629934,'1'
-0.995532865605334,0.203060342911414,-0.141112614510127,1.33937386317138,0.940935404505059,'1'
0.242578874111308,-0.0186815867709427,-0.19535363179009,1.04449219097743,-0.788545491223655,'1'
-0.478913956570244,-0.238629299956715,-0.184025158978407,0.584467364762469,0.458829079133764,'1'
0.0273347928345092,-0.189426993392104,-0.253749611036239,0.402715067349562,-0.671903990752366,'1'
0.155366979531507,-0.559751707116825,-0.375858361631797,-0.567126704074438,0.266045297954124,'1'
0.483537433190748,-1.03394799556061,-0.521006490916245,-1.78056937084817,-0.967675870337439,'1'
0.0401684266937988,-0.491256692943793,-0.276405008412892,-0.25312180133309,0.143701642326737,'1'
0.822797201036434,-0.00125386155188498,-0.273179494428793,0.741262531386226,1.49239581054217,'1'
-1.61745070741004,-0.389041043277063,-0.31134808194982,0.245241228628819,-0.296307159455189,'1'
0.411211584408201,-0.437514446920165,-0.330701165854413,0.0387430927277496,2.71416526460968,'1'
-1.43329993096218,-0.286176930185887,-0.411835244655768,-0.0743805533265963,1.94520595857347,'1'
0.0676716834295503,-0.70201059364996,-0.547501782053119,-1.37730496671242,-0.842553244919098,'1'
-0.21092654633993,-0.956064843268965,-0.761747129946052,-1.9668241089569,-1.0389444663537,'1'
0.404724770164945,-0.442666210237075,-0.42424107139328,-0.194105442445918,1.16171975342541,'1'
1.98402200307745,-0.433299363531817,-0.472623781154763,-0.471328598802827,-2.12383152639437,'1'
-0.0829839472827668,-0.983318911396784,-0.756207035509673,-2.03979158423402,-1.59126653014921,'1'
1.04097090965568,-0.879834201816378,-0.586860729382407,-1.4867885146819,-1.721488532506,'1'
0.426486239826544,-1.05476636650092,-0.76803365670106,-2.22189488590464,-1.52497062137176,'1'
0.846426331362151,-0.524186985483541,-0.47172779788026,-0.513550725972181,0.259358058135798,'1'
0.698491414076982,-0.62793678659573,-0.469777732763323,-0.536696716942686,-0.381395280454703,'1'
0.23462423515997,-0.509458164246705,-0.339204798029102,-0.0329796905406562,-1.14621465796201,'1'
-0.444850282468052,-0.0794367533174522,-0.235392436829376,1.41146470276024,-0.727070689514604,'1'
1.29989041510986,-0.901173034796348,-0.623416559911384,-1.42867099748379,-1.34378085877418,'1'
-1.52498213724979,0.00612253042608818,-0.0726600471265048,1.2811380736325,0.390157855016712,'1'
1.07766474303952,-0.110143381395258,-0.148280432323441,0.912421812804836,0.520361585717038,'1'
0.0982577958278263,-0.393783006161501,-0.352674979871086,-0.440194214589554,-0.117235044552051,'1'
