@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute class {'1','2'}
@data
-0.327497192662748,-0.871904600397721,-1.05050761265507,-1.21122481875954,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.329504169009436,-0.898564037699307,-1.02560691988674,-1.32204295401426,0.102944587694637,-0.502156016529312,0.788866439832954,-0.242688750547981,-0.0682921977660695,-0.145484091796925,-0.117724702607624,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.358605326036408,-0.903895925159624,-1.16256073011257,-1.30621179183501,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.2679859809914,-0.653297214524722,-0.440440639830904,0.561865345315953,0.102944587694637,-0.502156016529312,0.788866439832954,-0.242688750547981,-0.0682921977660695,-0.0965863286040354,-0.066065018723119,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.338579192490111,-0.85590893801677,-0.938454495197569,-0.894601575174631,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.115543038484294,-0.610642114842186,-1.06295795903924,-1.10040668350482,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,-0.744045747568441,0.744045747568441,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
0.513469526519983,0.134044833782096,-0.228784751300071,0.213579777372553,0.835751239493375,2.04960631722043,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.194381854989815,-0.184882291657479,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,-0.744045747568441,0.744045747568441,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.179984431181202,-0.612419410662291,-0.490242025367571,-0.118874628391602,0.102944587694637,-0.502156016529312,0.788866439832954,-0.242688750547981,-0.0682921977660695,-0.0476885654111459,-0.0144053348386145,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
0.0434007621892566,-0.418694166270772,0.518236031749926,0.751839291466899,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
0.686636681302668,0.242459878808543,-0.104281287458405,0.324397912627271,0.102944587694637,0.773725150345558,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.218830736586259,-0.19521422843438,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,-0.744045747568441,0.744045747568441,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.21069989526964,-0.717279864048527,-0.63964618197757,-0.641302980306703,0.102944587694637,-0.502156016529312,0.788866439832954,-0.242688750547981,-0.0682921977660695,0.00120919778174367,0.0372543490458901,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.16139808501405,-0.708393384947998,-0.390639254294237,-0.562147169410475,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
0.331314608097783,-0.160986272355447,-0.52759306452007,-0.37217322325953,0.102944587694637,0.773725150345558,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.223720512905548,-0.200380196822831,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,-0.744045747568441,0.744045747568441,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.112139904679041,-0.575096198440072,-0.154082672995071,0.0710993177593436,0.102944587694637,-0.502156016529312,0.788866439832954,-0.242688750547981,-0.0682921977660695,0.0501069609746332,0.0889140329303947,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.0635798030733144,-0.589314565000918,0.0700235619199279,-0.00805649313688383,0.102944587694637,0.773725150345558,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.21394096026697,-0.19004826004593,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
0.588120320632649,0.0647302967979745,-0.191433712147571,0.00777466904236165,0.835751239493375,-0.502156016529312,2.08805756827677,-0.242688750547981,-0.0682921977660695,0.0990047241675228,0.0889140329303947,0.732160375987944,-0.732160375987944,-1.25423130253181,1.30471063538714,-0.137550426871079,-0.744045747568441,0.744045747568441,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.257209390608098,-0.749271188810429,-0.801500684971736,-0.72045879120293,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,-1.25423130253181,1.30471063538714,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.293858523895439,-0.813253838334234,-0.938454495197569,-0.989588548250103,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,-1.25423130253181,1.30471063538714,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.336266806699362,-0.852354346376559,-1.1127593445759,-1.13206900786331,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,-1.25423130253181,1.30471063538714,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.354896782787094,-0.889677558598778,-1.1874614228809,-1.29038062965577,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,-1.25423130253181,1.30471063538714,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.335917767334721,-0.900341333519412,-1.0380572662709,-1.32204295401426,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.342636775104067,-0.832804092355396,-1.05050761265507,-0.815445764278403,0.102944587694637,-0.502156016529312,0.788866439832954,-0.242688750547981,-0.0682921977660695,-0.0476885654111459,-0.0144053348386145,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.347305176606144,-0.847022458916242,-1.0007062271184,-0.752121115561421,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.194644084496138,-0.681733947646413,0.455984299829093,0.751839291466899,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
1.45901716533338,0.942714431930183,-0.141632326610905,0.0394369934008526,0.835751239493375,-0.502156016529312,2.08805756827677,-0.242688750547981,-0.0682921977660695,0.0501069609746332,-0.0144053348386145,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,-0.744045747568441,0.744045747568441,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.224356060411232,-0.578650790080283,-1.17501107649674,-0.973757386070858,0.102944587694637,-0.502156016529312,0.788866439832954,-0.242688750547981,-0.0682921977660695,-0.0476885654111459,-0.0144053348386145,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
-0.145211384478808,-0.601755635741657,-1.02560691988674,-0.989588548250103,-0.629862064104101,-0.502156016529312,-0.510324688610866,-0.242688750547981,-0.0682921977660695,-0.243279618182704,-0.221044070376633,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,1.34348325538145,-1.34348325538145,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
0.532361282131195,0.33843385309425,-0.776599992203403,-0.514653682872739,0.835751239493375,0.773725150345558,0.788866439832954,-0.242688750547981,-0.0682921977660695,-0.174822749712659,-0.169384386492128,0.732160375987944,-0.732160375987944,0.796992549203757,-0.766156859600801,-0.137550426871079,-0.744045747568441,0.744045747568441,0.321388391490703,-0.298900427745968,-0.108359284652633,'1'
