@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute class {'1','2'}
@data
0.337543676180545,1.68776352534933,-0.489018395892959,1.76271863646302,-0.564355467539028,-0.522530595782347,-0.564355467539029,1.04702364032593,-1.04702364032593,-3.13930776006368,3.13930776006368,-0.631379011198751,0.631379011198751,'2'
2.08468876063618,0.97174263580719,1.66486038152322,-0.276166444880375,1.64791796521396,1.77036485436706,1.64791796521396,-0.951839673023572,0.951839673023572,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
-0.710743374492837,-0.46029914327709,-0.489018395892959,-0.185549330154003,-0.564355467539028,-0.522530595782347,-0.564355467539029,-0.951839673023572,0.951839673023572,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
-1.06017239138396,0.97174263580719,-2.10442747895509,4.02814650462236,-0.564355467539028,-0.522530595782347,-0.564355467539029,1.04702364032593,-1.04702364032593,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
0.337543676180545,0.25572174626505,-0.489018395892959,0.448770472930611,1.64791796521396,1.77036485436706,1.64791796521396,1.04702364032593,-1.04702364032593,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
-0.710743374492837,-1.89234092236137,-0.489018395892959,-1.45418893632323,1.64791796521396,1.77036485436706,1.64791796521396,-0.951839673023572,0.951839673023572,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
-0.36131435760171,0.25572174626505,-0.489018395892959,0.448770472930611,-0.564355467539028,-0.522530595782347,-0.564355467539029,1.04702364032593,-1.04702364032593,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
-0.36131435760171,-0.46029914327709,0.049451298461086,-0.502709231696309,-0.564355467539028,-0.522530595782347,-0.564355467539029,1.04702364032593,-1.04702364032593,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
1.38583072685393,2.40378441489147,0.587920992815131,1.26432450546797,-0.564355467539028,-0.522530595782347,-0.564355467539029,-0.951839673023572,0.951839673023572,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
0.686972693071672,2.40378441489147,-0.489018395892959,2.39703843954764,-0.564355467539028,-0.522530595782347,-0.564355467539029,-0.951839673023572,0.951839673023572,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
0.686972693071672,0.97174263580719,0.587920992815131,0.267536243477864,-0.564355467539028,-0.522530595782347,-0.564355467539029,-0.951839673023572,0.951839673023572,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
-1.06017239138396,-0.46029914327709,-1.027488090247,0.267536243477864,-0.564355467539028,-0.522530595782347,-0.564355467539029,1.04702364032593,-1.04702364032593,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
-0.710743374492837,0.97174263580719,-1.56595778460105,2.66888978372676,-0.564355467539028,-0.522530595782347,-0.564355467539029,-0.951839673023572,0.951839673023572,-3.13930776006368,3.13930776006368,-0.631379011198751,0.631379011198751,'2'
-1.40960140827509,-1.17632003281923,-1.027488090247,-0.502709231696309,-0.564355467539028,-0.522530595782347,-0.564355467539029,-0.951839673023572,0.951839673023572,-3.13930776006368,3.13930776006368,1.57844752799688,-1.57844752799688,'1'
2.08468876063618,2.40378441489147,1.66486038152322,0.539387587656984,-0.564355467539028,-0.522530595782347,-0.564355467539029,-0.951839673023572,0.951839673023572,0.317458088096328,-0.317458088096328,-0.631379011198751,0.631379011198751,'2'
2.08468876063618,1.68776352534933,1.12639068716918,0.403461915567424,1.64791796521396,1.77036485436706,1.64791796521396,-0.951839673023572,0.951839673023572,0.317458088096328,-0.317458088096328,-0.631379011198751,0.631379011198751,'2'
1.73525974374505,0.25572174626505,2.74179977023131,-1.04641192005455,-0.564355467539028,-0.522530595782347,-0.564355467539029,1.04702364032593,-1.04702364032593,0.317458088096328,-0.317458088096328,-0.631379011198751,0.631379011198751,'2'
0.686972693071672,0.25572174626505,1.12639068716918,-0.502709231696309,-0.564355467539028,-0.522530595782347,-0.564355467539029,-0.951839673023572,0.951839673023572,0.317458088096328,-0.317458088096328,1.57844752799688,-1.57844752799688,'1'
