@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute class {'1','2','3','4','5','6'}
@data
1.48615392800772,1.31511560908174,1.50017626691823,-0.693159440657669,1.44189176590846,0.183232798382409,1.2560107484649,-0.68089147443572,-1.57925647178979,'2'
0.543063846131304,-1.62459165224452,1.35567950699698,0.791515248133117,0.0922338691524477,-0.209144507244567,1.51984456434259,1.02738062710715,1.09151289334457,'2'
1.63124470983486,-0.822853308246449,-0.992392841723282,-0.363231732037494,-1.15866857174337,1.09877984484535,1.71771992625086,-0.450931768458795,0.300173822193647,'2'
0.905790800699156,-0.455389900580666,1.42792788695761,-1.15505823272591,1.14562539832788,0.706402539218377,-0.425929827755374,-1.20651365952584,1.48718242892003,'2'
0.796972714328801,1.51555019508126,1.24730693705605,1.58334174882154,0.190989325012644,-0.176446398442319,1.48686533735788,-1.69928445804782,1.15745781594048,'2'
0.942063496155942,0.914246437082706,-0.125412282195799,-0.396224502899512,-0.500298866008731,-0.470729377662552,1.05813538655663,-0.385228995322531,1.22340273853639,'2'
0.180336891563451,0.780623379749695,-1.10076541166422,-1.58396425393214,-1.68536433633109,-1.09199344490526,0.431530073847118,1.42159726592474,0.629898435173197,'2'
0.0715188051930954,0.94765220141596,0.813816657292307,0.296623685202855,-0.763646748302587,-0.699616139278288,0.596426208770674,-1.60073029834342,0.695843357769107,'2'
1.26851775526701,1.68257901674752,1.17505855709542,-1.28702931617398,-1.58660888047089,1.03338362724086,-1.48126509126613,-1.23936504609397,-0.787917400638869,'2'
1.12342697343987,1.71598478108078,1.31955531701667,-1.38600762876004,1.34313631004827,0.444817668800393,-1.61318199920498,-1.30506781923023,-1.54628401049183,'2'
1.0508815825263,0.2795369147509,1.60854883685917,-0.462210044623546,-0.401543410148534,0.902591192031865,1.35494842941903,-0.51663454159506,1.55312735151594,'2'
1.41360853709415,-1.59118588791127,-1.17301379162484,-0.759144982381704,1.01395145718095,1.0660817360431,1.68474069926615,-0.877999793844513,-1.48033908789592,'2'
1.23224505981022,1.64917325241427,-1.02851703170359,0.395601997788907,0.948114486607483,0.739100648020625,-1.54722354523556,-1.46932475207089,1.61907227411185,'2'
0.833245409785586,-0.0879264929148829,1.28343112703636,-1.35301485789802,1.50772873648193,0.804496865625121,1.65176147228143,-1.2722164326621,1.35529258372821,'2'
1.37733584163736,-1.55778012357801,0.344202187548254,-0.495202815485564,-1.61952736575762,0.314025233591401,1.28898997544961,-0.549485928163192,1.68501719670776,'2'
0.978336191612727,0.647000322416683,0.922189227233242,-0.561188357209599,-1.71828282161782,0.837194974427369,1.5528237913273,-0.582337314731324,1.42123750632412,'2'
-0.0735719766340457,1.61576748808102,-1.53425569142796,-1.48498594134609,-0.664891292442391,-0.274540724849063,0.893239251633075,1.45444865249287,0.596925973875242,'2'
0.289154977933807,1.4153329020815,0.741568277331684,0.659544164685047,-0.138195527854677,0.215930907184657,1.12409384052605,-1.63358168491155,0.959623048152748,'2'
0.470518455217733,-1.65799741657777,1.53630045689854,-0.660166669795651,1.2772993394748,-0.241842616046815,0.365571619877695,-0.648040087867588,1.32232012243025,'2'
0.252882282477022,1.58236172374777,1.75304559678041,-1.08907269100188,1.21146236890134,0.0851384719756646,0.530467754801252,-1.00940534011704,1.2893476611323,'2'
1.41360853709415,1.44873866641475,0.849940847272619,1.38538512364943,0.0263968985789834,-0.372635051255808,0.299613165908273,0.00898764349505506,1.71798965800571,'2'
