@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute class {'1','2'}
@data
0.150128887878641,0.504747868524419,-0.33335816207779,-0.186035631556445,-0.00455706009122714,0.0496994110314352,1.38885059911264,0.267400897066157,0.184985524969547,0.372937431415707,0.218440895747677,0.150653753171936,-0.857501232453444,1.44281797660822,0.16290400719399,0.15064124648647,0.162904025381584,-0.131197086823276,-0.131197086823276,-0.194358939286594,-0.175259899087228,-0.360639511020372,-0.00869112313278344,0.0262725094235499,0.579625902224797,-0.194358939286594,-0.356541003773392,-0.505731202727436,-0.372092153334656,'1'
-0.289974975217648,-0.26707802204077,-0.252475342707442,-0.186035631556445,-0.292687541313816,-0.36333647093855,0.830177613755297,-0.309127466289695,-0.327379014898421,-0.114240545028563,-0.320608362670253,-0.315393412340792,-0.664257705025954,0.281922552798226,-0.246445254085083,-0.315392090424119,-0.246445253300087,-0.258816071278645,-0.258816071278645,-0.485217771505693,-0.303265422652644,-0.169607690826413,-0.287676175695131,-0.138579934046038,0.694517198279834,-0.485217771505693,-0.647851232961478,-0.154001818686135,0.834388465053472,'1'
-0.53643313855157,-0.504562911445443,-0.414240981448139,-0.186035631556445,-0.558654139365437,-0.673113382416039,0.457728956850405,-0.255496920861243,-0.291423608591897,-0.468551800624395,-0.277484421996819,-0.314245512918346,-0.804080490968946,0.977246591749083,-0.183253523877074,-0.314255675725379,-0.183253528222054,-0.577863532417066,-0.577863532417066,-0.485217771505693,-0.559276469783475,-0.551671331214332,-0.566661228257479,-0.774457728864379,0.292095846073048,-0.485217771505693,-0.647851232961478,-0.456569267225563,2.0408690834416,'1'
-0.113933429979133,-0.26707802204077,-0.13115111365192,0.266369199728546,0.0840984725926464,-0.00193007421481295,0.0852802999455127,0.0796939880665771,0.0591416028967124,0.0186261758198743,0.0675071033906568,-0.00775636712549377,-0.641621539951845,0.20802421811502,-0.143751143996873,-0.00776807515608597,-0.1437511585257,0.315469358770514,0.315469358770514,-0.485217771505693,0.336762195174435,0.785551410143385,0.0843038943879991,0.079894560068494,0.292095846073048,-0.485217771505693,-0.647851232961478,0.456829955038861,-0.372092153334656,'1'
-0.149141739026836,-0.286868429491159,0.232821573514647,-0.186035631556445,-0.181868125458974,-0.466595441431046,-0.473392685411826,-0.443203829860823,-0.381312124358207,-0.512840707573874,-0.406856244017122,-0.407225366136403,-0.149136727555412,-0.541556491584206,-0.336532480787969,-0.407224729125033,-0.336532479924058,0.187850374315145,0.187850374315145,-0.485217771505693,0.208756671609019,0.594519589949426,-0.00869112313278344,0.706899641470765,0.292095846073048,-0.485217771505693,-0.647851232961478,0.301748313005054,-0.372092153334656,'1'
-0.386797825098832,-0.346239651842327,-0.414240981448139,-0.186035631556445,-0.359179190826721,-0.673113382416039,-0.28716835695938,-0.510242011646387,-0.462211788547886,-0.645707428422311,-0.482323140195632,-0.468064035525995,-0.321150298954701,-0.385492052049875,-0.338843547368999,-0.468060795997585,-0.338843554114997,-0.19500657905096,-0.19500657905096,-0.485217771505693,-0.175259899087228,-0.360639511020372,-0.101686140653566,1.3021429806445,0.292095846073048,-0.485217771505693,-0.647851232961478,1.37212813618533,-0.372092153334656,'1'
-0.149141739026836,-0.187916392239212,-0.0502682942815716,-0.186035631556445,-0.137540359117037,-0.414965956184798,0.0852802999455127,-0.295719829932582,-0.237490499132111,-0.335685079775958,-0.261312944244281,-0.290139625046999,-0.562106119253305,-0.00349366331905924,-0.264445237651427,-0.290149909388468,-0.264445252074529,0.124040882087461,0.124040882087461,-0.485217771505693,0.144753909826311,0.212455949561506,0.0843038943879991,0.89554124409938,0.292095846073048,-0.485217771505693,-0.647851232961478,0.60748069301456,-0.372092153334656,'1'
-0.245964588908019,-0.187916392239212,-0.454682391133313,-0.186035631556445,-0.159704242288006,-0.414965956184798,0.457728956850405,-0.175051102718566,-0.0756911707527528,-0.247107265877,-0.11576964447144,-0.175349682802484,-0.729749040915316,0.544645795327542,-0.161621455747757,-0.175337588006668,-0.161621449962442,-0.258816071278645,-0.258816071278645,-0.485217771505693,-0.239262660869936,-0.169607690826413,-0.287676175695131,-0.60227565257282,0.292095846073048,-0.485217771505693,-0.647851232961478,-0.325604402993747,0.834388465053472,'1'
-0.360391593313054,-0.306658836941548,-0.373799571762965,-0.186035631556445,-0.359179190826721,0.101328896277683,0.0852802999455127,-0.000751830076099757,-0.120635428635908,0.107203989718832,-0.0726457037980052,-0.107623616878221,-0.553592853678087,-0.0225963234528932,-0.211593876891387,-0.107634821409002,-0.211593896435408,-0.514054040189382,-0.514054040189382,-0.485217771505693,-0.495273708000767,-0.551671331214332,-0.473666210736696,-0.934295160403145,0.292095846073048,-0.485217771505693,-0.647851232961478,-0.737889475829203,-0.372092153334656,'1'
0.141326810616715,0.386005423822082,-0.212033933022268,-0.186035631556445,0.0397707062507096,-0.105189044707309,0.271504628397959,0.669629987779541,0.355773704925536,-0.0256627311296047,0.482575032372463,0.303324376357139,-0.872019390711183,1.60482972926886,0.301612265446011,0.303334057826272,0.301612275900166,-0.322625563506329,-0.322625563506329,-0.194358939286594,-0.303265422652644,-0.169607690826413,-0.380671193215914,-1.35695779413184,0.292095846073048,-0.194358939286594,-0.0652307745853056,-1.31709303439656,-0.372092153334656,'1'
