@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute class {'1','2','3','4','5','6','7','8','9','10'}
@data
0.23894367538034,0.917450187871955,-0.516479917310201,-0.144763651020583,0.212009162674343,-1.05839444006747,-0.824814373686928,-1.48795710243196,-1.66596333832431,-0.392490018814124,-0.121121142702428,0.670114378525145,2.01372846454661,1.66075059389519,-0.174506993086044,1.93287710841422,'9'
-1.13300734932256,0.23921532858061,-0.516479917310201,0.846696931006923,-0.227866897396952,0.349185648950544,-0.726701031672073,0.0167524574361018,-1.22653848686412,-0.686051320969766,-0.63066727941818,-1.28416421252357,0.625805848518563,-0.993412310931959,1.26226085970667,-0.638528770655907,'3'
-1.13300734932256,-1.7338315348124,-0.364636831552677,-0.823131417670982,0.651885222745639,0.904809368299759,1.59531472934616,1.85584191949707,0.560455909073976,1.51565844519755,-0.282030449033718,0.596368016598778,-1.20983374042176,-0.299710642624863,-0.749214134203131,-0.806229154073524,'2'
-1.13300734932256,0.917450187871955,-1.27569534609782,0.429239843837447,-1.31289451223948,0.0898945799209103,-1.05374550505492,0.0167524574361018,0.853405810047434,0.0111567716498834,1.05888043706036,0.375128930819678,0.8496643349747,-0.36003252682548,0.472038540670678,-0.806229154073524,'5'
-1.13300734932256,-1.11725439000208,0.318657054356178,-0.0403993792282141,1.47298720154539,1.27522518119924,0.973930229918748,1.18708211511126,0.0917360675164428,0.96523100365572,-0.550212626252535,0.190763026003762,-0.985975253965621,-0.450515353126406,-0.00688407692689375,-0.806229154073524,'2'
1.78603738408786,0.917450187871955,1.79912714049203,0.794514795110738,-0.0225914026970143,0.312144067660596,-1.11915439973149,0.0836284378746824,-1.66596333832431,-0.649356158200311,-0.63066727941818,-1.28416421252357,0.804892637683472,-0.57115912152764,-0.653429610683616,-0.2472278760148,'7'
-1.13300734932256,0.917450187871955,-1.42753843185534,-0.614402874086244,-0.697068028139668,-1.13247760264736,1.10474801927189,-0.317627444756801,1.26353567141028,1.36887779411973,0.334788558569559,2.29253434090521,0.446719059353654,0.424151967782541,0.4480924097908,-0.806229154073524,'5'
-1.13300734932256,-2.84367039547096,-1.46549920329472,-1.13622423304809,-1.13694408821096,-2.24372504134579,0.385250177829618,-1.48795710243196,1.26353567141028,0.341413236574981,0.763880042119666,2.36628070283158,-0.851660162091939,1.96236001489827,-1.13235222828119,0.78692448839384,'1'
-0.753531533979204,0.23921532858061,-1.08589148890091,-1.7624098638023,0.651885222745639,-1.02135285877752,0.156319046461623,-1.48795710243196,-1.54878337793492,-0.612660995430856,-1.6229413351278,0.965099826230612,-1.03074695125685,1.78139436229642,1.26226085970667,1.9887772362201,'6'
0.530848148721382,0.917450187871955,-0.706283774507105,-0.614402874086244,-1.45951986559658,-1.28064392780715,-0.857518821025213,-1.48795710243196,0.53116091897663,-0.759441646508677,1.05888043706036,0.559494835635595,0.894436032265927,1.57026776759426,-0.509752825404345,1.56952627767605,'1'
1.02708575340115,0.115899899618547,-0.364636831552677,0.846696931006923,-1.45951986559658,0.126936161210858,0.352545730491333,0.652074271602617,1.26353567141028,1.66243909627537,1.05888043706036,0.117016664077395,1.29738130788697,-1.05373419513258,-0.701321872443374,-0.778279090170588,'10'
0.268134122714444,0.670819329947829,0.81214708306813,-0.979677825359536,1.12108635348836,-1.42881025296694,-0.988336610378353,-1.48795710243196,-1.05076854628004,-0.0255383911195718,0.495697864900849,1.18633891200971,2.01372846454661,1.96236001489827,-1.13235222828119,1.56952627767605,'9'
1.78603738408786,0.917450187871955,1.19175479746194,0.794514795110738,-0.403817321425471,0.460310392820387,-0.563178794980648,0.317694369409714,0.648340879366013,0.488193887652802,0.0934245990726247,-0.804812860002189,-1.6127790160428,-1.05373419513258,-1.13235222828119,-0.750329026267652,'6'
1.52332335808093,-0.685650388634861,0.508460911553083,0.846696931006923,-1.45951986559658,0.793684624429916,-0.922927715701783,0.484884320506166,0.706930859560705,1.22209714304191,1.05888043706036,0.153889845040578,1.07352282143084,-0.933090426731342,-0.629483479803738,-0.806229154073524,'10'
-1.13300734932256,-0.007415529343516,-0.0989114314770113,0.846696931006923,0.915810858788417,0.830726205719864,1.17015691394846,0.183942408532553,0.794815829852742,-0.796136809278132,-0.0674847072586651,-1.28416421252357,-0.0905413081410746,-0.390193468925789,1.26226085970667,-0.135427620403055,'8'
-0.111341692628911,-0.562334959672799,0.622343225871225,0.846696931006923,1.47298720154539,0.978892530879655,0.548772414521043,0.718950252041198,0.706930859560705,0.157937422727704,0.576152518066494,-0.952305583854922,-1.03074695125685,-1.05373419513258,-1.13235222828119,-0.331078067723609,'4'
0.326515017382652,-0.0690732438245474,0.963990168825653,0.846696931006923,0.739860434759898,0.349185648950544,-0.00720319022980235,0.217380398751843,1.26353567141028,0.304718073805525,0.978425783894719,-0.804812860002189,-0.269628097305984,-1.05373419513258,-1.13235222828119,-0.610578706752971,'4'
1.75684693675376,-0.315704101748673,0.85010785450751,0.846696931006923,-0.726393098811088,0.386227230240492,0.908521335242178,0.785826232479778,1.26353567141028,1.03862132919463,0.978425783894719,-0.436081050370355,-0.0457696108498472,-1.05373419513258,-1.13235222828119,-0.359028131626545,'10'
-0.432436613304057,-1.17891210448311,0.0908924257198931,0.846696931006923,0.270659304017183,-0.0212301639489328,-0.563178794980648,-0.551693376291833,-1.66596333832431,-1.19978359974214,-1.19384985157769,-0.878559221928555,0.133317178315062,-1.05373419513258,1.26226085970667,-0.778279090170588,'3'
-1.13300734932256,-0.747308103115893,-0.820166088825248,0.794514795110738,0.651885222745639,1.27522518119924,0.614181309197613,0.95301618357623,-0.72852365520924,0.524889050422257,-1.48885024651839,-0.620446955186272,-0.403943189179666,-1.05373419513258,1.26226085970667,-0.806229154073524,'3'
