@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute class {'1','2'}
@data
-0.296822762361881,-0.487451361838963,-0.137837155041775,-0.317196946949166,-0.567288029024304,-0.481117971504768,-0.464075981725917,-0.133846280224724,-0.46086145953115,-0.363393938113266,-0.280763500928672,1.05524173991454,-0.534272207756632,-0.498332352490042,-0.619499387328499,-0.505274192410555,-0.943414964085403,-0.278613650817128,-0.324098202376715,-0.23535282028025,-0.349103881311245,-0.351847563689416,-0.152748596143246,-0.235352663375172,-0.351816969217227,-0.443836093049977,-0.496495323679896,-0.48280490631321,-0.547154646300425,-0.136531874163104,-0.387325517742757,-0.326039106326082,-0.348728634658205,-0.161244067653771,-0.521913054145312,-0.484826301425393,-0.499983935069074,'1'
0.212507890734448,-0.631881394976434,-0.708463698990941,-0.317196946949166,-0.654996180808683,-0.660026161913576,-0.590914846537433,-1.74435436748157,-0.650063944997475,-0.363393938113266,-0.463013492759565,1.05524173991454,-0.152894618940001,-0.498332352490042,-0.619499387328499,-0.104976672294063,-0.943414964085403,0.472909179541163,-0.526164535982892,-0.229029863627694,-0.219958506900087,-0.197742685108203,0.203263879907154,-0.229029777904147,-0.222446644881626,0.209582052130679,-0.665223929660664,-0.661331142751324,-0.00632467482237844,-1.20945492068378,-0.0350671607624536,-0.302947486736231,0.0724602498881771,-0.739067845202391,-0.222521069596838,-1.18109240030788,-0.153340117694292,'1'
-0.755220350148577,-0.198591295564022,-0.993776970965524,-0.537338321619631,-0.654996180808683,-0.391663876300364,-0.210398252102886,6.30818606880265,-0.650063944997475,8.65039983408171,-0.645263484590458,-1.89147104324304,-0.502490742021912,0.59228780527005,2.2208323761355,-0.705422952468801,-0.400125412783303,-0.759511098186112,-0.887392707703522,-0.285380811724298,-0.607394630133563,-0.6834065448793,1.44930754608356,-0.28538022822462,-0.604722148626845,2.13140012619143,-0.159038111718359,-0.215015551656039,-0.588756951798736,7.01628843597475,-0.692616093792354,-0.672413400173858,-0.802316664169694,-1.08576211173156,-0.783881040625226,-1.47911934368262,-0.716636320928312,'1'
-0.653354219529311,0.23469880384839,-0.423150427016358,-0.427267634284399,-0.260309497778977,0.234514790130465,0.170118342331661,0.349306145952329,0.106745996867825,0.838445231512731,0.265986474564006,0.134393995177795,-0.121113153205281,0.864942844710073,1.39713616473094,0.0951720877641828,1.229743241123,0.781841006762155,-0.30818201856527,-0.173332093163078,0.0014335635190428,0.0450892447773452,-0.152748596143246,-0.173332576682571,0.00368547534470323,1.17049108916106,0.347147706223945,0.231300039439246,-0.214336202313935,0.757570664604127,-0.0233252155297768,0.0896100462912489,0.364052554574134,0.0698854433656778,-0.234995735619691,-0.455597739553265,-0.00168344759282514,'1'
-0.500555023600412,-0.487451361838963,-0.708463698990941,-0.537338321619631,-0.654996180808683,-0.481117971504768,-0.464075981725917,-0.294897088950409,-0.46086145953115,-0.363393938113266,-0.280763500928672,1.05524173991454,-0.566053673491351,-0.498332352490042,-0.619499387328499,-0.430218407388713,-0.400125412783303,-0.349439234756285,-0.62027762286796,-0.265207603090043,-0.45979991652081,-0.496612752659647,0.381270117932354,-0.265207947487593,-0.464677035420736,-0.443836093049977,-0.496495323679896,-0.48280490631321,-0.588756951798736,0.221109141343788,-0.516486915302202,-0.479983236925094,-0.478325214518631,-0.507938334182943,-0.584286384259577,-1.47911934368262,-0.47831869648315,'1'
-0.755220350148577,-0.487451361838963,-0.423150427016358,-0.537338321619631,-0.654996180808683,-0.481117971504768,-0.464075981725917,-0.455947897676093,-0.46086145953115,-0.363393938113266,-0.280763500928672,1.05524173991454,-0.502490742021912,-0.498332352490042,-0.619499387328499,-0.405199812381432,-0.400125412783303,-0.285778884989961,-0.610589510982733,-0.262715126397228,-0.441350577319216,-0.491942907854156,0.381270117932354,-0.262714541970344,-0.446967708262291,-0.443836093049977,-0.496495323679896,-0.48280490631321,-0.505552340802114,0.578750156850681,-0.493003024836848,-0.487680443455045,-0.316329489693099,-0.161244067653771,-0.634185048350989,-1.47911934368262,-0.456653457897226,'1'
-0.602421154219678,-0.631881394976434,-0.993776970965524,-0.537338321619631,-0.435725801347735,-0.660026161913576,-0.590914846537433,1.31561099830644,-0.650063944997475,-0.363393938113266,-0.645263484590458,-0.786453749558949,-0.724961002164947,-0.498332352490042,-0.619499387328499,-0.730441547476081,-0.943414964085403,-0.818210901217397,-0.904000899506769,-0.286381260106487,-0.607394630133563,-0.711425613712248,1.44930754608356,-0.286380676647735,-0.615667496662273,0.209582052130679,-0.665223929660664,-0.661331142751324,-0.755166173791981,0.221109141343788,-0.70435803902503,-0.710899432823611,-0.769917519204588,-0.854632600712116,-0.696558378465254,0.528256530606771,-0.738301559514236,'1'
-0.398688892981147,-0.631881394976434,-0.423150427016358,-0.537338321619631,-0.654996180808683,-0.660026161913576,-0.590914846537433,0.0272045285009604,-0.650063944997475,-0.363393938113266,-0.463013492759565,1.05524173991454,-0.693179536430228,-0.498332352490042,-0.619499387328499,-0.630367167446958,0.143164138518797,-0.888209727367381,-0.887392707703522,-0.286758035654021,-0.625843969335157,-0.72076530332323,1.44930754608356,-0.286757452210682,-0.623163215344962,0.209582052130679,-0.665223929660664,-0.661331142751324,-0.71356386829367,-0.136531874163104,-0.70435803902503,-0.726293845883513,-0.802316664169694,-0.97019735622184,-0.659134380396695,-1.47911934368262,-0.651640605170541,'1'
-0.449621958290779,-0.631881394976434,-0.708463698990941,0.0130151150565308,-0.479579877239924,-0.660026161913576,-0.590914846537433,-0.616998706401777,-0.650063944997475,-0.363393938113266,-0.645263484590458,-0.786453749558949,-0.693179536430228,-0.498332352490042,-0.619499387328499,-0.68040435746152,1.229743241123,-0.711007974554627,-0.654186014466257,-0.276630603269882,-0.552046612528781,-0.618028717602421,0.381270117932354,-0.276630805254344,-0.554102988498955,0.209582052130679,-0.665223929660664,-0.661331142751324,-0.71356386829367,-0.494172889669997,-0.645648312861646,-0.595441334874353,-0.705119229274375,-0.507938334182943,-0.584286384259577,0.993303827536529,-0.586644889412769,'1'
-0.296822762361881,0.37912883698586,0.147476116932808,-0.537338321619631,-0.654996180808683,0.592331170948081,0.296957207143177,3.40927151174033,0.674353453266801,-0.363393938113266,0.630486458225791,0.650068732230371,0.196701504141911,-0.498332352490042,-0.619499387328499,-0.33014402735959,-0.943414964085403,-0.449476927246223,-0.526164535982892,-0.261475281947578,-0.45979991652081,-0.482603218243173,0.203263879907154,-0.261474911790545,-0.46222355572066,-1.28943604563671,0.515876312204714,0.588352512315474,0.160084547170867,2.72459624989204,-0.387325517742757,-0.541560889164699,-0.478325214518631,-0.854632600712116,-0.484489056076752,-1.47911934368262,-0.391657742139455,'1'
