@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute class {'1','2'}
@data
-0.968863462051883,-0.618458043463086,-1.0114289656767,-1.0455587289154,-0.953883704074119,0.331876998110414,-0.784306843670411,'2'
0.310832606989283,0.153988264595971,0.256799540687131,-0.489584398711638,-0.378680658427194,0.295332173490543,0.305875859867577,'2'
-1.54864413006645,-0.792258462776374,-1.47790381859213,-0.765067174938725,-0.829820302071841,-0.778172049718185,-1.46062389123564,'2'
-1.10466794284809,-2.34680665774523,-1.50705849689934,-0.765067174938725,-0.790345583252934,-2.4820744976197,-1.46567103338165,'2'
-0.848728729039855,0.588489312879191,-0.612981695478101,-0.489584398711638,-0.581693498067285,0.363853719652802,-0.678316858604218,'2'
-1.47551864040696,-2.51577928763315,-1.74029592335706,0.622364261695877,-0.164389327695986,-2.2810779622104,-1.64736815063799,'2'
-1.61654637046455,-2.4288790779765,-1.79860527997149,-0.90531295192706,-0.89185200307298,-2.32219088990776,-1.73316956712014,'2'
-0.180152823581614,-0.101884574948591,-0.243689103586717,0.55224137320171,0.455927682315404,0.304468379645511,-0.113036938251187,'2'
-1.08377494580252,-0.101884574948591,-0.977415174318282,-0.835190063432893,-0.829820302071841,-1.04312202821225,-1.1628425046211,'2'
-1.45462564336139,-2.08610602877529,-1.64797277538421,-0.41946151021747,-0.65500369015954,-2.06637711756866,-1.59689672917789,'2'
-1.77846709756772,-0.449485413575167,-1.59452253182099,1.87455869909173,0.151408422855267,-0.458404834294309,-1.59184958703188,'2'
-1.71056485716962,-1.74333297957409,-1.74029592335706,-0.699953064194141,-0.812902565435167,-2.50034690992963,-1.81392384145629,'2'
3.14183370666402,0.414688893565903,2.84184768392681,-0.90531295192706,-0.688839163432889,0.921162295105844,3.15246403021677,'2'
-1.01587270540442,-1.99920581911865,-1.37586244451688,-1.0455587289154,-0.953883704074119,-2.40898484837996,-1.40005818548353,'2'
-2.08141555472849,-2.17300623843194,-2.0172653672756,-1.0455587289154,-0.953883704074119,-1.16646081130432,-1.89467811579244,'2'
-0.180152823581614,0.501589103222547,-0.0347472423850137,-0.835190063432893,-0.767788601070702,0.15372097808854,-0.15846121756527,'2'
-1.10466794284809,-1.30883193129087,-1.27382107044163,-0.765067174938725,-0.790345583252934,-1.61870301597523,-1.29406820041734,'2'
-0.107027333922118,0.240888474252615,-0.0639019206922279,0.34688148546879,0.303668052585336,0.0486546073064097,-0.128178364689215,'2'
-1.10466794284809,-2.25990644808858,-1.48762204469453,-1.0455587289154,-0.953883704074119,-1.84254006677195,-1.33949247973142,'2'
-0.524887274833519,-1.48263235060416,-0.938542269908662,-0.279215733229135,-0.361762921790519,-1.20757373900168,-0.804495412254448,'2'
-1.56953712711202,-0.362585203918524,-1.4195944619777,-0.835190063432893,-0.86365577534519,-0.0290031450108175,-1.36472819046147,'2'
-0.0391250935240156,1.01816257173704,0.271376879840738,0.487127262457125,0.461566927860962,1.12215883051514,0.265498722699503,'1'
0.634674061195619,0.414688893565903,0.645528584783324,1.94468158758589,2.44658135989741,0.345581307342866,0.60365724648212,'1'
-0.154036577274651,0.414688893565903,-0.0444654684874183,-0.279215733229135,-0.27153499306159,0.0395184011514418,-0.168555501857288,'1'
0.26382336363675,-0.536385623231811,-0.0541836945898231,-0.349338621723303,-0.243338765333799,-0.17061434041282,0.103990174027209,'1'
-1.03676570244999,1.10506278139369,-0.656713712938922,-0.00373295700204813,-0.316648957426054,0.313604585800479,-0.849919691568531,'1'
0.216814120284217,0.501589103222547,0.31510889730156,-0.559707287205806,-0.463269341610565,0.587690770449516,0.326064428451613,'1'
0.0757863902266195,0.153988264595971,0.0624350186390346,-0.90531295192706,-0.818541810980725,0.245083039638219,0.0888487475891809,'1'
0.122795633579152,1.10506278139369,0.45602317578643,0.692487150190045,0.743529205138867,0.811527821246229,0.315970144159595,'1'
-0.503994277787949,-0.966058882089662,-0.763614200065375,-0.699953064194141,-0.68319991788733,-0.353338463512178,-0.567279731392016,'1'
-0.133143580229081,1.53473604025154,0.363700027813584,0.276758596974622,0.230357860493081,0.688189038154162,0.0434244682750981,'1'
1.19356173216462,0.327788683909259,1.09256698549395,-0.629830175699973,-0.406876886154984,0.231378730405767,1.03771147103891,'1'
-0.524887274833519,0.757461942767109,-0.267984668842729,-0.00373295700204813,-0.147471591059312,0.820664027401197,-0.279592629069491,'1'
0.216814120284217,-0.188784784605235,0.042998566434225,-0.349338621723303,-0.254617256424915,0.414102853505126,0.265498722699503,'1'
-0.013008847217053,-1.05295909174631,-0.452630964788421,2.01480447608006,1.89957454197828,-1.41770648056594,-0.511761167785914,'1'
-0.665915004891117,0.844362152423753,-0.374885155969182,0.417004373962958,0.111933704036361,0.464351987357449,-0.491572599201878,'1'
-0.598012764493015,0.844362152423753,-0.306857573252349,0.902855815672548,0.506680892225427,-1.04312202821225,-0.814589696546467,'1'
0.728692547900684,0.240888474252615,0.650387697834527,-0.765067174938725,-0.62680746243175,0.93943470741578,0.9216272016807,'1'
-0.409975791082884,1.2740354112816,-0.000733451026596785,-0.00373295700204813,-0.107996872240405,0.404966647350158,-0.2846397712155,'1'
0.216814120284217,0.588489312879191,0.344263575608775,-1.0455587289154,-0.953883704074119,0.69732524430913,0.361394423473678,'1'
-0.107027333922118,-0.449485413575167,-0.306857573252349,-0.1389699562408,-0.136193099968196,-0.467541040449277,-0.2846397712155,'1'
-1.33971415961075,-0.449485413575167,-1.25438461823682,2.50065591778965,0.878871098232261,1.19524847975488,-0.955909676634724,'1'
0.634674061195619,0.588489312879191,0.723274393602562,0.762610038684212,1.09880167450903,0.637939904301839,0.719741515840331,'1'
0.822711034605749,-0.362585203918524,0.451164062735228,-0.699953064194141,-0.53657953370282,0.37298992580777,0.780307221592442,'1'
0.28471636068232,1.2740354112816,0.684401489192944,-0.209092844734968,-0.0967183811492888,0.72016575969655,0.432054413517807,'1'
-0.362966547730351,-0.101884574948591,-0.394321608173992,-0.279215733229135,-0.322288202971612,-0.0107307327008817,-0.360346903405638,'1'
0.0548933931810494,0.327788683909259,0.106167036099856,-0.559707287205806,-0.491465569338355,0.404966647350158,0.119131600465236,'1'
0.28471636068232,1.10506278139369,0.611514793424907,-0.559707287205806,-0.451990850519449,0.761278687393905,0.447195839955834,'1'
-1.75757410052215,0.327788683909259,-1.46332647943852,2.08492736457423,0.252914842675313,0.656212316611775,-1.44043532265161,'1'
-0.248055063979716,-0.792258462776374,-0.525517660556457,-0.765067174938725,-0.717035391160679,-0.184318649645272,-0.314922624091555,'1'
0.0757863902266195,0.240888474252615,0.0915896969462491,-1.0455587289154,-0.953883704074119,1.00338815050056,0.336158712743632,'1'
0.425744090739918,0.844362152423753,0.640669471732122,-0.765067174938725,-0.65500369015954,0.729301965851518,0.563280109314046,'1'
0.216814120284217,0.414688893565903,0.281095105943143,0.692487150190045,0.79428241504889,0.0897675350037648,0.154461595487301,'1'
0.0757863902266195,0.670561733110465,0.251940427635929,-0.629830175699973,-0.553497270339494,0.647076110456807,0.22007444338542,'1'
-0.107027333922118,-0.792258462776374,-0.423476286481206,0.417004373962958,0.365699753586475,-0.750763431253282,-0.370441187697657,'1'
-0.874844975346818,-1.5695325602608,-1.18149792246878,-0.1389699562408,-0.356123676244961,-2.26737365297795,-1.28902105827133,'1'
0.911506272049421,0.327788683909259,0.849611332933825,0.762610038684212,1.25670054978465,1.27747433514959,1.22950287258726,'1'
1.90914688097539,0.501589103222547,1.81657483012311,0.206635708480455,0.969099026961191,0.811527821246229,1.95124419946658,'1'
-0.848728729039855,0.327788683909259,-0.676150165143732,0.622364261695877,0.0273450208529892,0.473488193512417,-0.653081147874172,'1'
1.84124464057729,0.670561733110465,1.85544773453272,0.417004373962958,1.25670054978465,0.322740791955446,1.63832138641401,'1'
-0.201045820627184,0.670561733110465,-0.000733451026596785,-0.0738558454962157,-0.102357626694847,0.0989037411587327,-0.188744070441325,'1'
0.613781064150049,-0.275684994261879,0.324827123403965,-0.765067174938725,-0.638085953522866,-0.120365206560497,0.406818702787761,'1'
0.540655574490553,0.844362152423753,0.747569958858574,1.59907592286464,1.97288473407053,0.711029553541582,0.659175810088221,'1'
1.47039394301842,0.153988264595971,1.23834037703002,-0.975435840421228,-0.858016529799631,0.797823512013777,1.54242568563983,'1'
1.19356173216462,1.01816257173704,1.43756401212932,-0.559707287205806,-0.316648957426054,1.47847087055889,1.58784996495391,'1'
0.587664817843086,0.501589103222547,0.640669471732122,-0.349338621723303,-0.175667818787102,0.295332173490543,0.543091540730009,'1'
-0.013008847217053,1.10506278139369,0.324827123403965,-0.489584398711638,-0.435073113882774,0.354717513497834,0.0434244682750981,'1'
1.37637545631336,0.153988264595971,1.16059456821078,0.34688148546879,0.952181290324517,-0.636560854316183,0.79544864803047,'1'
-0.524887274833519,0.844362152423753,-0.243689103586717,-0.629830175699973,-0.632446707977308,0.770414893548873,-0.289686913361509,'1'
0.493646331138021,0.240888474252615,0.451164062735228,-0.765067174938725,-0.649364444613982,-0.0701160727081731,0.331111570597623,'1'
0.613781064150049,0.414688893565903,0.626092132578515,-0.349338621723303,-0.170028573241544,-0.0427074542432694,0.437101555663816,'1'
0.148911879886115,-0.449485413575167,-0.10763393815305,-0.1389699562408,-0.0628829078759402,0.354717513497834,0.184744448363356,'1'
0.566771820797516,1.36093562093825,0.990525611418695,-0.0738558454962157,0.128851440673035,0.656212316611775,0.66422295223423,'1'
0.357841850341815,-0.188784784605235,0.159617279663083,-0.629830175699973,-0.514022551520588,0.304468379645511,0.34625299703565,'1'
0.540655574490553,-0.449485413575167,0.198490184072702,-0.1389699562408,0.0499020030352216,-0.243703989652563,0.305875859867577,'1'
2.07629085733995,0.501589103222547,1.95748910860798,1.73932169985298,3.46728480364343,0.912026088950876,2.15817702745295,'1'
0.378734847387385,0.757461942767109,0.562923662912883,-0.489584398711638,-0.367402167336077,0.770414893548873,0.532997256437991,'1'
1.16744548585765,0.327788683909259,1.06827142023793,0.276758596974622,0.771725432866658,0.505464915054805,1.1386543139591,'1'
-0.94274721574492,0.931262362080397,-0.608122582426898,1.73932169985298,-0.77342784661626,0.647076110456807,-0.698505427188255,'1'
1.49128694006399,-0.449485413575167,0.932216254804266,-1.0455587289154,-0.953883704074119,0.848072645866101,1.58784996495391,'1'
0.169804876931685,0.757461942767109,0.368559140864787,0.622364261695877,0.698415240774402,0.902889882795908,0.386630134203724,'1'
0.984631761708917,0.931262362080397,1.1994674726204,2.08492736457423,2.94847421345208,1.07190969666281,1.21436144614923,'1'
-0.968863462051883,0.414688893565903,-0.758755087014173,3.96321902066801,2.22101153807509,-0.677673782013538,-1.00133395594881,'1'
-0.92185421869935,-1.22193172163422,-1.12804767890556,1.38870725738214,0.399535226859823,-1.45881940826329,-1.13760679389106,'1'
1.12043624250512,1.19196299105033,1.45700046433413,-0.699953064194141,-0.502744060429472,0.788687305858809,1.22445573044125,'1'
0.472753334092451,0.414688893565903,0.504614306298454,0.136512819986287,0.331864280313126,0.555714048907128,0.543091540730009,'1'
0.822711034605749,0.931262362080397,1.04397585498192,1.2484614803938,1.78678963106711,1.14499934590256,1.088182892499,'1'
2.53593679234249,0.670561733110465,2.48713243118904,-0.699953064194141,-0.350484430699403,0.473488193512417,2.32977986041727,'1'
-1.94038782467089,-0.879158672433018,-1.77430971471548,2.08492736457423,0.072458985217454,-0.102092794250561,-1.67765100351404,'1'
0.101902636533582,0.844362152423753,0.339404462557572,-0.489584398711638,-0.412516131700542,0.528305430442224,0.199885874801383,'1'
0.655567058241189,0.327788683909259,0.626092132578515,-0.279215733229135,-0.0798006445126145,0.171993390398476,0.558232967168037,'1'
-0.665915004891117,-2.34680665774523,-1.26896195739043,0.206635708480455,-0.0403259256937078,-2.0846495298786,-1.11741822530702,'1'
0.378734847387385,-0.0149843652919475,0.247081314584726,-0.00373295700204813,0.151408422855267,-0.549766895843988,0.0636130368591349,'1'
-0.92185421869935,-0.101884574948591,-0.846219121935816,-1.0455587289154,-0.953883704074119,-0.161478134257852,-0.85496683371454,'1'
1.12043624250512,-0.188784784605235,0.771865524114587,0.55224137320171,1.11008016560014,0.281627864258091,1.00238147601685,'1'
-0.848728729039855,0.327788683909259,-0.676150165143732,-0.975435840421228,-0.908769739709654,0.605963182759452,-0.622798294998117,'1'
1.00552475875449,-0.275684994261879,0.63581035868092,-0.90531295192706,-0.779067092161818,-0.458404834294309,0.588515820044092,'1'
-0.133143580229081,-0.449485413575167,-0.321434912405956,-0.765067174938725,-0.705756900069563,-1.12534788360697,-0.501666883493896,'1'
0.00788414982851706,-0.449485413575167,-0.214534425279503,1.52895303437047,1.4653526349703,0.181129596553444,0.0080944732530336,'1'
0.378734847387385,-0.0149843652919475,0.247081314584726,-0.629830175699973,-0.514022551520588,-0.467541040449277,0.0938958897351901,'1'
1.98227237063489,0.240888474252615,1.71939256909906,2.57077880628382,4.68536184148397,-0.791876358950637,1.17398430898116,'1'
0.26382336363675,0.931262362080397,0.524050758503264,-0.629830175699973,-0.525301042611704,1.11302262436017,0.563280109314046,'1'
-1.54864413006645,-3.29305338511757,-1.91036488014914,-1.0455587289154,-0.953883704074119,-3.08963220692506,-1.80887669931028,'1'
0.0548933931810494,0.931262362080397,0.324827123403965,0.487127262457125,0.506680892225427,1.08561400589527,0.341205854889641,'1'
0.148911879886115,0.588489312879191,0.285954218994345,-0.765067174938725,-0.68319991788733,0.729301965851518,0.310923002013586,'1'
0.331725604034853,1.10506278139369,0.660105923936932,-0.209092844734968,-0.0854398900581726,1.16327175821249,0.628892957212166,'1'
