@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute class {'1','2'}
@data
1.14012094948276,-0.114013203854485,'1'
-1.52019801157762,-1.14997354195002,'2'
-1.05014165379628,0.719954867546747,'1'
-0.916125585833086,0.396967233179124,'2'
-1.0901464502032,0.436965701831461,'2'
-0.584085775655625,0.0936788446227766,'2'
1.83020368750218,0.451965127576088,'1'
-1.25016563583089,-0.286006619059535,'2'
1.70018809917968,1.20993610853788,'2'
-0.482073544817971,-0.484999000604913,'2'
1.79019889109526,-0.458999995980893,'1'
-0.122030377155663,-0.807986634972536,'1'
0.0808939526184541,1.92990854427995,'2'
-0.541080619518182,-0.332004858009723,'2'
-1.02013805649109,0.618958734199596,'1'
-0.768107839127471,-1.03997775315609,'1'
-1.69021839630705,-0.0461158033171421,'2'
1.26013533870353,1.20993610853788,'2'
0.72407106685076,0.988944569233715,'1'
0.444037492002298,1.98990624725845,'1'
-1.01013685738936,-1.35996550237479,'1'
-0.863119230593913,0.495963443093659,'2'
1.16012334768622,-0.458000034264585,'2'
-0.595087094667529,-0.650992645512112,'2'
-0.770108078947817,0.363968496540946,'2'
-0.871120189875298,-0.824985984149779,'2'
0.996103682417837,-1.69995248591966,'2'
1.28013773690699,0.690955977773803,'1'
0.925095168795548,0.894948167900723,'1'
-0.687098126403452,-1.2899681822332,'1'
1.74019289558661,0.963945526326004,'2'
1.18012574588968,-0.335004743158648,'2'
2.52028642552161,1.42992768612573,'2'
1.71018929828141,-0.0440158837128944,'1'
0.271016747542356,-0.590994942533606,'2'
1.1201185512793,0.625958466213755,'1'
1.30014013511045,0.195974928201129,'1'
-1.59020640528974,-0.679991535285057,'2'
0.408033175236068,0.067279855312234,'2'
1.13011975038103,1.47992577194116,'1'
0.76307574334751,0.920947172524742,'1'
-1.41018482145859,1.10993993690704,'1'
-0.750105680744355,-0.880983840263051,'1'
1.16012334768622,0.977944990354322,'1'
1.13011975038103,0.404966926909591,'1'
-0.522078341224894,-1.33996626804862,'1'
-1.41018482145859,0.893948206184414,'1'
0.00900533347521332,-0.434000953073183,'2'
-2.14027235588493,-1.42996282251638,'2'
-1.31017283044128,1.24993457719022,'1'
0.0409891682025483,-1.12997430762385,'1'
0.0482900435468118,0.865949278127778,'1'
-2.11026875857974,0.192975043052204,'1'
0.522046844995798,1.45992653761499,'1'
0.0283876573343676,1.61992041222434,'1'
0.396031736313991,-0.605994368278233,'2'
0.536048523738221,0.920947172524742,'1'
0.315022023589971,-0.182010600563458,'2'
-0.123030497065836,-1.06997660464534,'1'
0.526047324636491,1.47992577194116,'1'
0.00663504928810313,0.0117819800571161,'2'
-0.352057956495471,-0.489998809186455,'2'
-0.0701241538176805,-1.22997047925469,'1'
-0.149033614730336,-1.19997162776544,'1'
0.785078381371318,0.0480805903591121,'2'
-1.62021000259493,0.592959729575576,'1'
-0.0314195132939824,-1.00997890166684,'1'
-0.285049922513875,-1.0999754561346,'1'
1.33014373241564,1.50992462343041,'2'
1.09011495397411,-1.36996511953787,'2'
-0.223042488083144,-1.27996856507012,'1'
-0.0341198370514497,-1.06997660464534,'1'
1.22013054229661,1.1299391712332,'1'
-1.67021599810359,-1.25996933074395,'2'
1.97022047492641,-0.771988013185432,'1'
-0.508076662482471,-0.714990195355852,'2'
0.603056557719817,-0.108013433556634,'2'
-0.323054479100452,-0.213009413769019,'2'
-0.124030616976009,-1.11997469046077,'1'
-0.439068388680529,-0.960980777567726,'1'
0.201008353830241,0.00238233992381683,'2'
0.812081618945991,0.707955326951046,'1'
0.888090732119144,0.816951154028665,'1'
0.0237871057475714,0.0835792312880614,'2'
0.415034014607279,-0.999979284503755,'1'
-0.308052680447855,2.18989859052014,'2'
0.767076222988202,-0.248008073839814,'2'
1.23013174139834,-1.19997162776544,'2'
1.33014373241564,1.62992002938742,'2'
0.270016627632183,0.0490805520754206,'2'
-1.69021839630705,-1.86994597769209,'2'
0.495043607421125,-0.281006810477993,'2'
-0.519077981494375,-0.79898697952576,'1'
-1.99025436935897,0.548961414058005,'1'
1.36014732972084,-0.731989544533095,'2'
-1.03013925559282,0.653957394270391,'1'
0.431035933170048,-1.32996665088554,'1'
-0.0583227388776382,-1.14997354195002,'1'
-0.209040809340721,0.344969223931085,'2'
1.26013533870353,-1.36996511953787,'2'
-1.78022918822262,-0.37800309695991,'2'
0.980101763855068,-0.0439158875412635,'2'
-0.0536221752998247,1.59992117789817,'1'
-1.39018242325512,-0.451000302250426,'2'
1.22013054229661,-0.361003747782667,'2'
1.22013054229661,0.560960954653707,'1'
-0.838116232839586,0.355968802810478,'2'
-0.44606922805174,-0.860984605936883,'1'
1.17012454678795,-1.38996435386404,'2'
-0.0868261563175709,-1.32996665088554,'1'
-1.12015004750839,0.575960380398333,'1'
-0.280049322963009,-1.29996779939628,'1'
-0.0269189736982036,0.957945756028154,'2'
