@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute class {'1','2','3'}
@data
0.196667547682459,1.27537061031452,-1.57508707230468,0.997478574228808,1.39970417076806,-0.0142769634645036,0.145450986620624,1.39314326998938,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
0.41995438944126,-0.789542453383378,1.2742081431402,0.997478574228808,-0.360884128529561,-0.0142769634645036,1.38314670776463,1.39314326998938,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
0.393685349234342,-0.944410933160721,0.692719323661657,-0.18797983317385,-0.446920028733616,1.23495733967957,-1.4980466103083,-1.25685751531651,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,-1.74410177431658,3.90605203817319,-0.477225691787707,'2'
-0.801555980180421,-1.05912832558838,0.169379386130965,0.997478574228808,-0.408448691243998,-1.26351126660858,1.13966558229368,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
1.17737838207406,-0.772334844519229,-1.51693819035682,0.997478574228808,-1.31007694622796,-0.0142769634645036,1.44401698913237,1.39314326998938,-0.960082414044879,0.960082414044879,-1.99857091800259,1.99857091800259,-0.667565313255287,1.3119729148901,-0.692264284740672,-1.74410177431658,3.90605203817319,-0.477225691787707,'2'
0.525030550268932,-0.692032669819866,0.11123050418311,-0.18797983317385,-0.331506016264762,-0.0142769634645036,-0.260350889164297,-1.25685751531651,-0.960082414044879,0.960082414044879,-1.99857091800259,1.99857091800259,-0.667565313255287,1.3119729148901,-0.692264284740672,-1.74410177431658,-0.25564724146339,2.0924511101461,'3'
0.29736553514231,-0.714976148305399,0.343826031974529,-0.18797983317385,-0.940052627464178,-0.0142769634645036,1.15995567608292,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-1.41887842504299,-0.726447887548165,-1.57508707230468,-0.18797983317385,0.240667694035379,-0.0142769634645036,1.40343680155387,0.068142877336437,1.04008928188195,-1.04008928188195,-1.99857091800259,1.99857091800259,-0.667565313255287,-0.761121984484776,1.44247139507638,-1.74410177431658,-0.25564724146339,2.0924511101461,'1'
-1.2875332240084,1.66540974456857,1.09976149729664,-0.18797983317385,-0.423837226239845,1.23495733967957,1.22082595745066,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
1.53638859823527,1.33272930652835,0.22752826807882,-1.37343824057651,0.726106025268017,-0.0142769634645036,1.32227642639689,1.39314326998938,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
0.616972190993144,1.30404995842144,0.22752826807882,-1.37343824057651,1.4164916634908,-1.26351126660858,-0.706732952527709,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
0.319256401981408,-0.686296800198483,0.22752826807882,0.997478574228808,1.41928957894459,-0.0142769634645036,-1.43717632894056,-1.25685751531651,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
1.11170578155676,-0.720712017926782,-1.51693819035682,-0.18797983317385,1.44936717007284,1.23495733967957,0.612123143773281,1.39314326998938,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-1.29191139737622,1.19506843561516,0.750868205609512,0.997478574228808,-0.587515280286585,-1.26351126660858,1.44401698913237,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
0.980360580522175,-0.823957671111677,0.634570441713803,-0.18797983317385,-0.406350254653655,-1.26351126660858,-0.179190514007313,-1.25685751531651,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-1.16056619634163,1.40729561160633,1.21605926119235,-0.18797983317385,0.28123746811534,1.23495733967957,-1.47775651651906,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
0.590703150786226,-1.05912832558838,-0.76100272503471,-0.18797983317385,-0.51896635166872,1.23495733967957,-0.483541920846002,-1.25685751531651,-0.960082414044879,0.960082414044879,-1.99857091800259,1.99857091800259,-0.667565313255287,-0.761121984484776,1.44247139507638,-1.74410177431658,3.90605203817319,-0.477225691787707,'2'
-1.40136573157171,-0.47406962420731,-1.10989601672184,-0.18797983317385,-0.400054944882627,-0.0142769634645036,-1.43717632894056,0.068142877336437,1.04008928188195,-1.04008928188195,-1.99857091800259,1.99857091800259,-0.667565313255287,1.3119729148901,-0.692264284740672,-1.74410177431658,-0.25564724146339,2.0924511101461,'2'
1.08543674134985,1.43597495971325,-0.470258315295436,-1.37343824057651,0.31061558038014,-1.26351126660858,1.07879530092594,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
0.630106711096603,-0.732183757169548,0.401974913922384,0.997478574228808,-0.993213021086196,1.23495733967957,0.713573612719511,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
0.634484884464423,1.18359669637239,0.401974913922384,-1.37343824057651,1.00030173973948,1.23495733967957,1.30198633260764,1.39314326998938,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-1.44076929188209,1.66540974456857,0.0530816222352556,-1.37343824057651,1.51581766210036,-1.26351126660858,-0.44296173326751,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
1.18175655544188,0.156876034144826,0.634570441713803,-1.37343824057651,-1.44087949369266,-0.0142769634645036,-0.199480607796559,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
0.389307175866523,-0.789542453383378,0.634570441713803,-0.18797983317385,-0.978523964953796,1.23495733967957,-0.44296173326751,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,-1.74410177431658,-0.25564724146339,2.0924511101461,'3'
-1.19559158328419,-0.663353321712951,0.518272677818093,-0.18797983317385,0.464500930338613,-0.0142769634645036,-0.341511264321281,-1.25685751531651,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
0.770208258866832,-0.795278323004761,0.750868205609512,-0.18797983317385,1.44796821234594,-0.0142769634645036,0.470092487248559,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-1.36634034462915,-1.05912832558838,-0.935449370878274,-1.37343824057651,1.4913359018797,-0.0142769634645036,-0.219770701585805,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
0.888418939797962,-0.737919626790931,-0.00506725971259881,0.997478574228808,-0.854016727260122,-1.26351126660858,-1.15311501589112,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
-1.01608647520358,-0.801014192626144,0.343826031974529,0.997478574228808,-0.401453902609522,-1.26351126660858,-1.51833670409755,1.39314326998938,-0.960082414044879,0.960082414044879,-1.99857091800259,1.99857091800259,1.49584079451648,-0.761121984484776,-0.692264284740672,-1.74410177431658,3.90605203817319,-0.477225691787707,'3'
-1.37509669136479,-0.651881582470185,0.169379386130965,-0.18797983317385,-0.424536705103293,1.23495733967957,0.307771736934591,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-1.41450025167517,1.84322170283145,-0.528407197243291,-0.18797983317385,-0.447619507597064,-1.26351126660858,0.875894363033479,1.39314326998938,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
0.717670178452996,1.94073148639496,1.2742081431402,-0.18797983317385,-1.09953380833023,-1.26351126660858,-0.483541920846002,-1.25685751531651,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
0.55129959047585,-0.823957671111677,-1.22619378061755,0.997478574228808,-0.411946085561236,-0.0142769634645036,-1.41688623515132,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
0.66513209803916,-0.749391366033697,-0.935449370878274,-0.18797983317385,-1.21774573625288,1.23495733967957,-0.84876360905243,-1.25685751531651,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-1.47579467882465,-0.359352231779649,0.518272677818093,-1.37343824057651,1.49693173278728,-0.0142769634645036,1.18024576987217,-1.25685751531651,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
0.748317392027734,-0.938675063539338,0.809017087557367,-1.37343824057651,-0.694535546394068,-1.26351126660858,-1.41688623515132,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
-0.127317281536195,-0.835429410354443,-1.57508707230468,0.997478574228808,1.51092131005623,-0.0142769634645036,-1.4980466103083,-1.25685751531651,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
-1.44514746524991,-0.709240278684016,1.39050590703591,-0.18797983317385,0.076290161125192,1.23495733967957,1.42372689534312,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
-0.284931522777703,-0.657617452091568,0.576421559765948,0.997478574228808,-0.020937400894025,1.23495733967957,-0.0574499512718366,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
0.958469713683076,1.15491734826548,-1.10989601672184,0.997478574228808,-0.940752106327625,-0.0142769634645036,0.957054738190463,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
1.36126166352248,-0.462597884964544,-0.644704961139001,-1.37343824057651,-0.418241395332265,-0.0142769634645036,0.672993425141019,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-1.27439870390494,-0.818221801490294,1.2742081431402,-0.18797983317385,-0.412645564424684,-1.26351126660858,0.530962768616297,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,1.49584079451648,-0.761121984484776,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
-1.45828198535337,0.323216253164935,0.22752826807882,-1.37343824057651,0.225279159039532,1.23495733967957,-1.4980466103083,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
1.4094215705685,0.931218433031539,0.750868205609512,-1.37343824057651,-0.411246606697788,1.23495733967957,-0.929923984209414,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
0.485626989958555,1.30404995842144,0.634570441713803,-1.37343824057651,-1.3415534950831,-0.0142769634645036,1.0179250195582,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
-0.127317281536195,1.93499561677357,1.15791037924449,-1.37343824057651,1.50322704255831,-1.26351126660858,1.18024576987217,0.068142877336437,1.04008928188195,-1.04008928188195,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'3'
-1.41450025167517,1.30404995842144,0.518272677818093,0.997478574228808,-0.444122113279826,-1.26351126660858,0.0642906114636395,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,-0.761121984484776,1.44247139507638,0.572541948684569,-0.25564724146339,-0.477225691787707,'2'
0.30612188187795,1.03446408621643,-1.40064042646111,-0.18797983317385,-1.47935083118228,-0.0142769634645036,0.957054738190463,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,0.572541948684569,-0.25564724146339,-0.477225691787707,'1'
-0.0922918945936381,1.24669126220761,-1.57508707230468,0.997478574228808,-0.414044522151579,1.23495733967957,-0.280640982953543,0.068142877336437,-0.960082414044879,0.960082414044879,0.499642729500647,-0.499642729500647,-0.667565313255287,1.3119729148901,-0.692264284740672,-1.74410177431658,-0.25564724146339,2.0924511101461,'3'
