@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 numeric
@attribute V88 numeric
@attribute V89 numeric
@attribute V90 numeric
@attribute V91 numeric
@attribute V92 numeric
@attribute V93 numeric
@attribute V94 numeric
@attribute V95 numeric
@attribute V96 numeric
@attribute V97 numeric
@attribute V98 numeric
@attribute V99 numeric
@attribute V100 numeric
@attribute class {'1','2'}
@data
-0.368138481846531,-0.368285412741672,-0.368468951124833,-0.368697683805604,-0.3689819064288,-0.369333773180303,-0.369767319063238,-0.370298222778146,-0.370943090614718,-0.371717892520388,-0.372570765276352,-0.373962865267332,-0.372862497167195,-0.371917756512604,-0.371067986139864,-0.370319841992441,-0.36966538223693,-0.369120007876841,-0.368156614408265,-0.367403974757634,-0.366945713716294,-0.366249828277546,-0.365392365189482,-0.364560313392772,-0.364222261468116,-0.363854645828825,-0.362961189714535,-0.363473611536047,-0.363720887577497,-0.364504170892586,-0.365005586820228,-0.365664116638462,-0.366253792318762,-0.366612526892541,-0.366839014745762,-0.366858626427863,-0.36697944828611,-0.366969195900296,-0.366938766127242,-0.36707949327847,-0.367156106975418,-0.367443734088136,-0.367547961669304,-0.367669635219716,-0.36759528927739,-0.367505148434709,-0.367764651196951,-0.367861335789819,-0.367830352741539,-0.367732981335249,-0.367584034846252,-0.367179405786142,-0.366814885343248,-0.366455370568372,-0.366181472988186,-0.365828532383945,-0.365822467955203,-0.365881902122999,-0.365887195484361,-0.366002555265866,-0.366118351761855,-0.36632720324292,-0.366481427666664,-0.366722234965328,-0.366650765455252,-0.366584554698079,-0.366635587080837,-0.366415739015417,-0.365979266120333,-0.365643469433759,-0.365697369703323,-0.365377548474318,-0.36494198736543,-0.36552873265996,-0.365788172105297,-0.36581290836827,-0.365888432943998,-0.365626542292413,-0.364994949782089,-0.364085642679208,-0.364359479641491,-0.364370450010249,-0.36422042578927,-0.364806303332536,-0.365226083616816,-0.365501541365977,-0.365617443258478,-0.365637150531818,-0.366078363421274,-0.366431061487364,-0.366691934318008,-0.366886999804474,-0.367034404693864,-0.367146910523968,-0.367233576853481,-0.367300901621035,-0.367353596310081,-0.367395115210953,-0.367428019171727,-0.367454227286281,'1'
-0.41852545809148,-0.418579559892191,-0.418643946251862,-0.418719735194381,-0.418807607549654,-0.418907322986108,-0.419016912571026,-0.41913135545702,-0.419240436304479,-0.419325313046324,-0.419281751801013,-0.419427812207471,-0.419499701429929,-0.419507625853773,-0.41946796631245,-0.419385731433948,-0.419287103265987,-0.419143585009194,-0.418336316586971,-0.417671676841264,-0.417330774223791,-0.416674426483643,-0.41581360204233,-0.41493963652914,-0.414456422296298,-0.413897331034853,-0.412804167082646,-0.413324587233175,-0.413540784096985,-0.414506243123263,-0.415131646690221,-0.415857275891001,-0.416541033333988,-0.416924055666422,-0.41721827921923,-0.41728007554005,-0.417428430870469,-0.417415278654892,-0.417417363569805,-0.417667648689754,-0.417829330251199,-0.418141369774128,-0.418251933504895,-0.418360041639393,-0.418316987138074,-0.418240591561073,-0.418551000373008,-0.41868391574949,-0.418693433736021,-0.41862897160962,-0.418503249081209,-0.418013447451119,-0.417599530430554,-0.417170241276762,-0.416754620646023,-0.416299893798797,-0.416334040550164,-0.416406591108189,-0.416401105850955,-0.41649081862353,-0.416660573926588,-0.416896768912904,-0.417078250766869,-0.417330845212935,-0.417322024744165,-0.417338213204199,-0.417429210446813,-0.417236776667963,-0.416805164896314,-0.416436348289484,-0.416719323581875,-0.416623102417538,-0.416382073433597,-0.417255351636103,-0.417809297188505,-0.418159117103159,-0.417984911534726,-0.417507683991137,-0.416595698689924,-0.415342331328908,-0.415487663092089,-0.41536182764979,-0.415094646395955,-0.415621539050063,-0.41597773908111,-0.416182865193595,-0.416218842283333,-0.416146264918631,-0.416583884656033,-0.416985083296992,-0.417281988634421,-0.417504115519675,-0.417672053871079,-0.417800288041296,-0.417899105076048,-0.417975887519951,-0.418035991650334,-0.418083347441604,-0.41812087079585,-0.418150748700689,'1'
-0.256322514188366,-0.25632096155713,-0.256319176231884,-0.256316659560499,-0.256312446210669,-0.256304780361203,-0.256290592462983,-0.256264660886803,-0.256218276205219,-0.256137125557574,-0.255951586678148,-0.256302303952327,-0.256427551188162,-0.256379654913702,-0.256099459844236,-0.255742871090289,-0.255331384622097,-0.255065135721333,-0.254686903205221,-0.254471360305508,-0.25432676628513,-0.253995402919685,-0.253500891919962,-0.253040947275092,-0.25324310272296,-0.253470122964326,-0.253151816964238,-0.253752742116968,-0.254152066162911,-0.254600949378496,-0.254882322414421,-0.255435013881767,-0.255851094652556,-0.256182768092274,-0.256281574782261,-0.256225490021921,-0.256299586169973,-0.256306933393052,-0.256214578007365,-0.256123061076706,-0.256020237408696,-0.25626088344175,-0.256357497613178,-0.256515201542648,-0.256378794053008,-0.256265603317997,-0.256421395454092,-0.256447658906638,-0.256338337578062,-0.256181087875508,-0.255995741623831,-0.25579498351112,-0.255559235365341,-0.255377133943208,-0.255443021968812,-0.255348180069913,-0.255296484472955,-0.25537825127516,-0.255468567697674,-0.2557139997263,-0.255801249592434,-0.256058213561137,-0.256283139569451,-0.256655397173113,-0.256637632334254,-0.256622338240822,-0.256864659500181,-0.256921543819197,-0.256880705300262,-0.257106326827321,-0.257266284845482,-0.257194101673685,-0.257224329411094,-0.258275050846375,-0.259214489334402,-0.260137744467216,-0.261488939233202,-0.262781588068148,-0.264203758663109,-0.265874000488575,-0.268770525778438,-0.271950791543819,-0.275550826788095,-0.280512505798693,-0.2861768873393,-0.292725051573579,-0.300332309246688,-0.309287406263153,-0.32027999072505,-0.310000857482529,-0.301349271462553,-0.294076791261276,-0.287969374049987,-0.282844031804369,-0.278545173767819,-0.274941018420536,-0.27192026513798,-0.269389106464381,-0.267268601325201,-0.265492396271893,'1'
-0.093957604318988,-0.0939288561315121,-0.0938975957511892,-0.0938640971626258,-0.0938288332545622,-0.0937925151828542,-0.0937561147107687,-0.0937208473541927,-0.0936880735913186,-0.0936590464362025,-0.0936127955857106,-0.0945280400322207,-0.0951712810336098,-0.0956675614665684,-0.0959237216803271,-0.0962961108395496,-0.0968679539525572,-0.0981439007233762,-0.100310059353706,-0.103259991610789,-0.106825388724246,-0.111324372733824,-0.116982138779101,-0.124363484475606,-0.134722984065432,-0.147851683328628,-0.163843783054552,-0.148696822162495,-0.136972045446445,-0.127505758289779,-0.120096092403501,-0.114739235347372,-0.110438619273464,-0.107243393905985,-0.104455819879747,-0.102186519408276,-0.10055654303842,-0.0993154436880785,-0.0981450497363837,-0.0969502047643929,-0.0959880928886721,-0.0956915265622552,-0.0954100532918304,-0.0953319833412861,-0.0948782925963079,-0.0945507897456512,-0.0944100778512907,-0.0942144298395305,-0.0938907855254866,-0.0935595014915508,-0.0932430280718057,-0.0932664044781386,-0.0931465976108227,-0.0931495888420902,-0.0936329367182098,-0.0938284443341536,-0.0936118300613448,-0.0936132097372344,-0.0936962735700986,-0.0939775466955238,-0.0938398423202232,-0.0939500626836285,-0.0940201727573139,-0.0942775401778823,-0.0939705221284211,-0.0935897787643893,-0.093588679709796,-0.093426830251079,-0.0932228650462122,-0.0933894182104468,-0.0926260224761422,-0.0916273903160498,-0.0908049409902179,-0.090686720605159,-0.0904159746443097,-0.0900205428340194,-0.09011720801139,-0.089963194451551,-0.0900012162227098,-0.0902753263345002,-0.0907186631450517,-0.0910511980554617,-0.0912030898536499,-0.0918464526197953,-0.0924020459046882,-0.0928923053010524,-0.0933085799587866,-0.0937221972012408,-0.0941011757664042,-0.0941278452820324,-0.0941431026099402,-0.0941514403677381,-0.094155691372807,-0.0941576174754351,-0.0941582948157574,-0.0941583649714451,-0.094158196899905,-0.0941579916025628,-0.0941578484547107,-0.0941578073755245,'1'
-0.420865902111804,-0.420919838253966,-0.420983927332666,-0.421059227589814,-0.421146336118621,-0.421244895242809,-0.421352771920714,-0.421464715029711,-0.421570186244026,-0.421649888854446,-0.421598593814208,-0.421729165512901,-0.42178405127105,-0.421771760584566,-0.42170827905384,-0.42159466632784,-0.421454786355566,-0.421254110043212,-0.420499950149132,-0.419874638382656,-0.419566089083593,-0.418932330788222,-0.418087314335547,-0.417223682942606,-0.416743237663995,-0.416182578014002,-0.415085759266678,-0.415610741640343,-0.415828732081486,-0.416805036457277,-0.417438046076001,-0.418168224622676,-0.418857433849187,-0.419242429465616,-0.419540423758912,-0.419604653781099,-0.419754642175658,-0.419741620072113,-0.419745387658595,-0.420000842075055,-0.420166505950001,-0.420479677916516,-0.42059048999332,-0.420697877393184,-0.420656115663742,-0.420580140971944,-0.420892610691955,-0.421026821524073,-0.421037723191573,-0.420974160382034,-0.42084872344859,-0.420354007159034,-0.419936564417222,-0.419502487244658,-0.419078365825383,-0.418616467016717,-0.418649312608474,-0.418718498272368,-0.418707524341275,-0.418789776420949,-0.418954057795871,-0.41918149938988,-0.419351619710464,-0.419588882817013,-0.419562863592353,-0.419557486615099,-0.419618479874352,-0.419387257488771,-0.418905575044328,-0.418472228994156,-0.41868466306636,-0.418496515989688,-0.418135993431861,-0.418859505065773,-0.419221801948772,-0.419328052374863,-0.419399462366293,-0.419116629562133,-0.418355096786366,-0.417216152051893,-0.417457094631184,-0.417405664771159,-0.417197053688088,-0.417771774639215,-0.418165199999833,-0.418398976190638,-0.418456592386435,-0.418399864159724,-0.418853152479799,-0.419269113061755,-0.419577645059736,-0.419808943207389,-0.419984125633826,-0.420118088321074,-0.420221439920391,-0.420301814755898,-0.420364766920272,-0.420414381976042,-0.420453698388542,-0.420484999889025,'2'
-0.393084690296023,-0.39313008301008,-0.393184115455619,-0.393247653251813,-0.39332112048676,-0.393404040737057,-0.393494274670054,-0.393586772666968,-0.393671558845191,-0.393730505585395,-0.39366481267086,-0.393843140242668,-0.393923606336623,-0.393923033360837,-0.393845967574427,-0.393721099063236,-0.39357389326056,-0.393411732065422,-0.392672493756591,-0.392079201826772,-0.391770218998773,-0.391166232635496,-0.390364574097916,-0.389557653311969,-0.389184511521226,-0.388751877323451,-0.387784133213878,-0.388322072525187,-0.388573016112008,-0.389465062110253,-0.390045889898021,-0.39075595449606,-0.391412076518909,-0.39180468616082,-0.392090174495219,-0.392160535015385,-0.392330660082351,-0.3923619206124,-0.392400299380041,-0.392660687812067,-0.392859605858361,-0.393257307464813,-0.393485237722129,-0.39374860953414,-0.393874000683009,-0.394017858485703,-0.39458452427653,-0.395047234979486,-0.395466895155633,-0.395917840329397,-0.396437535967352,-0.395329125410146,-0.394407141283145,-0.393581098564093,-0.392885211932351,-0.392198546827853,-0.391986228378566,-0.391867840844077,-0.391717387169233,-0.391697082822546,-0.39173971885615,-0.391879263713519,-0.391977780238756,-0.392165587722704,-0.392074454867382,-0.392003825465423,-0.392032405788096,-0.391785075718406,-0.391309140727201,-0.390912273559576,-0.391030328849781,-0.390763990776017,-0.390356618696626,-0.391002482492243,-0.39130600600728,-0.391365580792282,-0.391435831961558,-0.391161266807231,-0.390465484085926,-0.38944482307818,-0.389701552205909,-0.389681603202386,-0.389502698917108,-0.390082508412836,-0.390489110128193,-0.390744190763218,-0.390831885618377,-0.390814800889036,-0.391261518971364,-0.391644196533715,-0.391927642569135,-0.392139860847378,-0.392300409870645,-0.392423064762747,-0.392517620315922,-0.392591113568676,-0.392648655320031,-0.392693998991055,-0.392729931698113,-0.392758545043928,'1'
-0.421658062438676,-0.421713219834625,-0.421778860111939,-0.421856131531602,-0.421945745154966,-0.422047488093257,-0.422159410525,-0.422276492598111,-0.422388486481041,-0.422476458283176,-0.42243550043894,-0.422577437384998,-0.422648082914415,-0.422656819440208,-0.422621472611557,-0.422544121496548,-0.42245101801408,-0.422309228905559,-0.421492889858529,-0.420818604053848,-0.420472694280715,-0.419808565827373,-0.418938802012666,-0.418054530055845,-0.417555237925213,-0.416977457391081,-0.415864986968477,-0.416378357390447,-0.416596549780007,-0.417576348995642,-0.41821193215379,-0.418943761874577,-0.419634984829753,-0.420020856536357,-0.420320340492927,-0.42038560903729,-0.42053635715747,-0.420523575998674,-0.420528091378088,-0.420785451606971,-0.420952609584538,-0.421266306887965,-0.421377339673889,-0.421484618012363,-0.421443425601207,-0.421367732540372,-0.421681047589362,-0.421815864544402,-0.421827428548334,-0.421764401198994,-0.421639340939914,-0.42114331025236,-0.420725100636594,-0.420289932039368,-0.419863593165264,-0.419400087199409,-0.419433518732378,-0.419502856076734,-0.419491646188809,-0.41957341141229,-0.419738416274644,-0.419966136844321,-0.42013649561977,-0.42037370815472,-0.420348365262801,-0.420343892706452,-0.420405034967485,-0.420173644606565,-0.419691291690195,-0.419256498112867,-0.419471286138877,-0.419285094175153,-0.418925685951025,-0.419651228200031,-0.420015052255268,-0.420122512950376,-0.420193862010135,-0.419910718407516,-0.419147256699482,-0.418004902972889,-0.418245357266508,-0.418193001091345,-0.417983520305264,-0.418558075630002,-0.418951109788031,-0.419184267140871,-0.419241018105197,-0.419183155151431,-0.419636622737797,-0.420053522485982,-0.420362762061231,-0.420594598101591,-0.4207701929006,-0.420904474126506,-0.421008073427684,-0.421088641998513,-0.42115174644066,-0.421201481688232,-0.421240893297049,-0.421272270411602,'2'
0.961981670465479,0.962428395209792,0.962961555833012,0.963595715005374,0.964346633259364,0.965230532072256,0.966262653955766,0.967454676945191,0.968810267762117,0.970317643426321,0.971796300138777,0.970192719860016,0.970027264032015,0.970951634837217,0.973619894319184,0.976774226997463,0.980470324025513,0.982836393777694,0.981459463657075,0.980151382612472,0.981171228169634,0.982018348164948,0.983488486068417,0.98553455592905,0.986059816443999,0.98730359097415,0.991085415265015,1.00180992034034,1.01506828323424,1.03788897599601,1.06466586976097,1.09627255076207,1.1370457998911,1.18641227489394,1.25043037307991,1.33051487479394,1.43103024836841,1.55707715468344,1.43191928839242,1.33550214621061,1.25894339532863,1.1966701504132,1.14712228987067,1.10735418251207,1.07728937078999,1.05321041224679,1.034933254675,1.02044834357679,1.00940285464833,1.00074586512106,0.993881389802132,0.985969973600888,0.980237508357591,0.974955358736248,0.968472933115968,0.963742867601813,0.962882133952452,0.961607347075397,0.960038734568512,0.958179862516482,0.958558173060586,0.958244173528069,0.958036482757118,0.957349629401782,0.958276684568269,0.959642354202542,0.959663679306111,0.959458848710862,0.958653160319784,0.956460236511292,0.960304620835324,0.963864708209643,0.966134578124891,0.968935701545454,0.971222716393095,0.973216007324542,0.973020444367884,0.972744829953645,0.970114543065063,0.96526976405715,0.964166261163556,0.962588774024107,0.961268800507648,0.96040051322996,0.959318743085882,0.957998363321808,0.956422534882265,0.954489131217761,0.954349039729042,0.955578375278279,0.956509305551978,0.957220281107202,0.957767475782053,0.958191508284306,0.958522060109239,0.958781052457307,0.958984844704008,0.959145769327441,0.95927320829809,0.959374360113431,'2'
-0.0298242409235314,-0.0297449683246739,-0.0296507761202248,-0.0295389078095541,-0.0294060991491166,-0.029248477854305,-0.0290614372660837,-0.0288394751513621,-0.0285759842723169,-0.0282629759484892,-0.0278791586289128,-0.0285156299704695,-0.028715354121145,-0.0285894730407874,-0.027973352345144,-0.0272336058829589,-0.0263851848249896,-0.0259474823130882,-0.0261682647302297,-0.0265797347331256,-0.0267091443185441,-0.0268314457971296,-0.026848287410212,-0.0269662862930987,-0.0281252641341814,-0.0294497471144955,-0.0302131492544234,-0.0309261405064862,-0.0315807779941496,-0.0313078425058974,-0.0311082685723408,-0.0314188508709357,-0.0314604425947682,-0.0317196214339571,-0.0315446602286631,-0.0313229873071233,-0.0312923232253634,-0.031327162074188,-0.0311017423385945,-0.0305317213646333,-0.0300583894979735,-0.0301983545817397,-0.0302748006261327,-0.0305015700393556,-0.0302353757230744,-0.0300725423302596,-0.0300158560083119,-0.0298990522679257,-0.0296330669866995,-0.0293602887853186,-0.0291122652910668,-0.0293444908903532,-0.0293989224398516,-0.0296194579403678,-0.0304364127361845,-0.0309515656983594,-0.0309269022878478,-0.0312195566470819,-0.0317091593075512,-0.0325265918324865,-0.0329735778496938,-0.033889750040459,-0.0350104382846608,-0.0366523042054042,-0.0380814793352421,-0.0399474688064902,-0.0429245170493193,-0.0466362196711695,-0.0514622212782969,-0.058145948129947,-0.0656290747389329,-0.0753899433811978,-0.088563511631068,-0.106613224860246,-0.0881646974136896,-0.07366250813076,-0.0628542332230452,-0.0542797033461964,-0.0478998524216327,-0.0433463905283963,-0.0399475760810329,-0.0373494346827462,-0.0352505739403854,-0.034119561308347,-0.0333232109285776,-0.0327930646412775,-0.0324513482895865,-0.0323165040208256,-0.0321890718523966,-0.0317602967666866,-0.0314242038997758,-0.0311611987914505,-0.0309556786563317,-0.0307952779728655,-0.0306702319888104,-0.0305728507586791,-0.0304970913225958,-0.030438213065469,-0.0303925022233011,-0.0303570528673933,'1'
-0.411536444440315,-0.411588147440902,-0.411649681612417,-0.411722095464385,-0.411805998688067,-0.411901085647033,-0.412005340080556,-0.412113732176906,-0.412216111623143,-0.412293831341528,-0.412244148688062,-0.412399022790412,-0.412473205586506,-0.412478718213708,-0.412428686532671,-0.412334620789463,-0.412222500763601,-0.412073680709284,-0.411284882765735,-0.41063957479472,-0.410307107967464,-0.409664736076595,-0.408819663112791,-0.407963498518675,-0.407509770182074,-0.406984497117312,-0.405924656195113,-0.406448466783088,-0.406672460855488,-0.40761554701758,-0.408225990201872,-0.408944004826658,-0.409616032571864,-0.40999660905718,-0.41028213151335,-0.410338512473654,-0.41048326588089,-0.410470516334183,-0.410467953580129,-0.410702810813375,-0.410852256237778,-0.411160218745134,-0.411268982752053,-0.411377792710277,-0.411328984564054,-0.411248927936157,-0.411550170355163,-0.411675484096194,-0.411676264780885,-0.411603457580107,-0.411469941429192,-0.410986386694322,-0.410572658282849,-0.410145036510079,-0.409739452167989,-0.409287304342392,-0.409301942068518,-0.409355874139249,-0.409331640256778,-0.409400513741603,-0.409533167290393,-0.409729827882497,-0.409864313170749,-0.410063075443435,-0.409982114859037,-0.409909858032322,-0.409902347680646,-0.409593631342757,-0.409025406614364,-0.408497211416227,-0.408544365251227,-0.408169076532452,-0.407600406307026,-0.408065215692832,-0.408129719406857,-0.40788796353776,-0.407565119651387,-0.406815494548558,-0.405522547092209,-0.403771779268649,-0.40322538824625,-0.403985405811593,-0.404456736371815,-0.405591285904558,-0.406457340074868,-0.407090937044901,-0.407487916047821,-0.407720551707923,-0.408400595728431,-0.408996290035014,-0.40945678792189,-0.409816331586386,-0.410099587628113,-0.410324526319764,-0.410504397712462,-0.410649091929155,-0.410766081441237,-0.410861077635806,-0.410938493865492,-0.411001774253986,'2'
