@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute class {'1','2','3','4','5','6','7','8','9','10'}
@data
-1.01456402038442,-0.804702235832735,-0.541940217881154,0.154494030073574,1.16601741543784,1.80469271701926,0.586045857715838,0.055651089912599,-0.00643300891890192,-0.759655574660952,-1.23687957520867,-0.189469444095299,-0.428257992955475,-0.779152398273948,-0.545700628922496,-0.131609146551797,-0.501587598582816,2.00141380704206,2.70762890780763,-0.0789724509486826,-0.888385981055635,-1.36354859306024,-1.48767851520927,-0.254907521280303,-0.549505649435484,-0.303419294936592,-1.5280991958584,-2.46596514074918,3.09524813524259,-0.960115797654088,-1.04895859319467,-0.689404797944811,-0.700627213977391,-0.404544237495346,-1.84320091064068,-1.63191616603346,0.491731769204455,-0.862236142723289,-0.160168814074035,-1.56468384147801,-1.63318485412269,-0.982319350177982,-0.756904916414285,0.0743717794277401,-1.27621589593542,-0.678506999372392,0.426795184752017,'1'
-0.605290101407023,-0.515485379400225,-0.953310515151346,-0.71743088017511,-0.45736116002261,1.24269425841817,1.05571500876831,-0.965409160077563,-1.37508021209702,-0.746418379242797,-0.363263424114636,-0.391935284037886,-0.592048131093288,-0.529688596444224,-0.951135216919094,-0.759668935477588,-1.06182816142974,0.432327089292354,2.48986747385282,-1.31155441133879,-0.755699479909218,-0.419230187161264,-0.0902679811339874,-0.624633410615217,-0.944716438720968,-0.759776493672837,-0.548772056791984,-1.35639587913074,2.08417248569626,-0.758308009181244,-0.470968650041373,-0.051908129404602,-0.476952006201575,-0.753496147153175,-0.328685429464964,-0.960285261511628,-0.867447353548918,-0.507766555069305,-0.102594119769024,-0.631978280462136,-0.229636444177329,-0.797572077848839,-0.221317419069654,-0.157227894053991,-0.804745109198199,-0.740492735247659,0.135111413917606,'1'
-0.538770693252499,-0.465228688656326,-1.14541063080414,-0.994479631106459,-1.03513830155613,1.11178971239883,2.4144276279338,-0.872209917566199,-1.03659338391554,-0.750583853149593,-0.979161476026034,-1.09848817994596,-1.62968026896181,-0.521765299562241,-1.12569356839157,-0.84470418629362,-0.55604862977471,0.19191619602088,3.34010013645962,-1.04528196755438,-0.789508746171354,-0.949401056149175,-0.861281216321517,-1.72402175459643,-1.1074510722183,-0.786194792590195,-0.0946029948856962,-1.32125783031185,2.35747653883445,-0.811002818051852,-0.951972280885736,-0.711814220143308,-1.51489336012313,-0.761592423841879,0.0440032052613285,-1.02678797876163,-1.12646360101038,-0.958161541704423,-0.679115548579576,-1.25439005684803,0.0853721043041185,-0.929826051640337,0.211912185310427,-0.689568968903277,-1.15541597789718,-0.898144460391404,0.577541994290593,'1'
-0.693236362063998,-0.108762529767723,-0.213392525973826,-0.487243661187291,-0.983757160135324,1.31267791640505,1.08166261107703,-0.504179080155359,-0.395395774734096,-0.66771752782033,-0.929337663763877,-1.12502557289583,-1.07857918726521,-0.16355682052628,-0.338459272689386,-0.659511096627562,-0.858138668535515,0.332268284489456,2.20367195305024,-0.4411789346702,-0.688890943601476,-0.982328925618544,-1.26999216447525,-0.700917268426189,-0.417522751201117,-0.734079069727378,-0.34725187993643,-1.07607697834521,1.66155864970202,-0.70166195519739,-1.00170468231149,-1.02761964521424,-0.738233197788066,-0.768391865635583,-0.179125413256839,-0.493121148804767,-1.01562416320484,-1.00937911576209,-0.870925305342123,-1.24717513127104,-0.116992187247755,-0.303760699703131,0.438057679781499,-0.811220526689889,-1.40259007380216,-0.257834303871795,0.929264509893624,'1'
-0.941944119862435,-0.994395127785107,-1.11522560005546,-0.84896622527101,-1.14677215676802,1.5611440039567,0.906340506523808,-0.817462863768042,-0.925240537649772,-0.844406445453349,-1.10021868653906,-0.850439200621446,-0.835008494736663,-0.942070474161591,-1.04676925136035,-0.669428066669633,-0.680937963290289,0.835932653269356,2.47363417913001,-0.899616892747898,-0.845625297872108,-1.20323287382358,-0.948596855242233,-0.9058596746291,-1.00053614546606,-0.561958631969917,0.0201566303036297,-1.42630177305575,2.33499791590868,-0.843618983217206,-1.26211652226522,-1.02221979072844,-0.969267804935054,-0.50661733053578,0.282401881464942,-0.779354843721363,-0.333227417488762,-1.28498895547268,-1.06912193563086,-1.252106972512,0.393383295302692,-0.483799401871179,-0.692122030518272,-1.09138552515651,-1.20544467875682,-0.376882834348818,-0.234833421004402,'1'
2.27229411731101,2.82742517134977,1.59732257950207,1.89931527575168,0.208016804951448,-0.219931111798242,0.45603256007348,-0.989632192523249,-1.15001305409153,-1.03721934768596,-1.2360259350167,-1.47388327308197,-1.02804456763183,3.00587855222124,1.83608017851207,2.32182154267893,2.29694316042784,-1.27976197633478,0.55278133406772,-1.16210505553884,-1.05516124811835,-1.21443092612779,-1.51422570540561,-1.27199055816851,1.98337550925728,2.50213027578436,3.05357746501109,-0.0324203066354179,-0.0894703646430578,-1.06019849938204,-1.22095581004801,-1.13135179445671,-0.35169188730628,2.58040474900399,3.45731074762756,0.658065160779587,0.0752199198843997,-1.22820170474894,-1.00158374324517,-0.219484165299813,3.67162265755516,0.992928564830853,0.542720977690616,-0.975391390541983,-0.422025268923343,1.14448787702013,0.653472012162715,'1'
-0.152831908872795,-0.720494826180847,0.706616278911272,1.31435668615255,0.759126393082546,2.34148103684277,-0.803861294091163,-0.787838983687968,-0.234673753683208,-0.557120351300869,-1.54805178282425,-1.65949237443266,-0.676090417102655,-0.692764452269776,0.62880066677738,1.05708807146372,-0.706481346428414,2.71905561453083,1.65428181951306,-0.225269001906432,-0.601337417820631,-1.41154997626454,-1.03275558591683,-1.46134128526088,0.558883157717685,0.855536106383535,-1.44826217456524,-2.19270422278721,2.76909421265772,-0.627995902068835,-1.30592429488469,-0.576036660334417,-1.65802910637161,0.713670527018145,-1.5310968214257,-1.22787559270908,0.912101859169277,-1.23653337497624,-0.38178637023139,-1.61408915594448,-1.44410798455705,-0.333514402528973,-1.30764329878382,-0.304167375400054,-1.45621094943852,0.0588018472436769,0.0322775374905988,'1'
-0.738464150305497,-0.997283155807465,-1.51367857818043,-1.43092109717911,-0.0431540499332452,1.65314697985623,0.994068771717218,-0.837981468669627,-0.800629440011426,-1.10678377740335,-1.18757332462476,-1.62010160326252,-1.57421378744535,-0.984780817353997,-1.53153287369939,-1.63989852141917,-1.30507680921074,1.15239861526685,3.25908851705972,-0.846852026803955,-1.07354275534906,-0.984819578780464,-1.21665994798903,-1.53258166123072,-1.52624834595515,-1.4912168406272,-0.63234212965761,-1.62968122491068,3.51910191653928,-1.03690216592684,-0.88781814920025,-0.636598471156838,-1.55324360822497,-1.36089970086473,-0.293866148076339,-0.699877040998293,0.793427070448279,-0.837275904614408,-0.421067617462961,-1.54090751846043,-0.126381248756187,-0.259983217897215,-1.01810485710659,-0.349161158901658,-1.3625440868459,-0.0959769706233337,0.0521210818980853,'1'
-0.437180966906726,0.893208083569642,1.47971294861687,1.32908128895581,1.53602833032265,2.39172511212228,-0.767660654161075,-0.71799725316806,-1.28296448876681,-1.14412693037816,-1.01390966227704,-1.11986283073171,-1.75344342942133,0.92170161239725,1.47020379305693,1.1679836695878,-0.360481912458198,3.40227318077647,1.74770259098436,-1.2608624345001,-1.03837537642871,-0.943125779576138,-0.934641791115457,-1.53611297058094,1.43603700383644,1.02402393872118,-1.28496056192981,-1.77346495229687,3.18286458398905,-0.96967798393855,-0.909062627627788,-0.879246958772676,-1.48218851932599,0.91714643888362,-1.25763206363913,-1.47332398538007,1.60520186059208,-0.889620352637113,-0.900139432490943,-1.53783351346322,-1.06258249623707,-0.237957565112453,-1.70450948978815,-0.937179672022341,-1.3666016882445,0.335081461625439,0.00547830090567952,'1'
-0.744369306710451,-0.301605684067063,0.524010889469823,0.98236753466659,0.782252430042287,1.61355884650306,-0.316217418994567,-0.657814730917345,-0.837192229687659,-1.37688480377926,-1.33674642556557,-1.22932010617067,-1.19751966586289,-0.344009049513793,0.328653092987383,0.557151099066496,-0.886185362051643,0.847129394601584,1.6517780472543,-0.846522560985903,-1.31903051463279,-1.28103442076713,-1.25016507713914,-1.70728283522859,0.192318235157191,0.287335401749588,-1.62789371111829,-1.33812272746997,1.98957500917918,-1.27375507500842,-1.24819229923119,-1.1700796773383,-1.30944479588398,0.118941249379481,-1.49437109305652,-0.704024612089012,-0.338314083370337,-1.22688439029681,-1.08849490528077,-1.23407181310263,-1.35151433936821,-0.430953105113016,-0.737716344255947,-1.04512699891146,-1.29385642022134,-0.341469524752491,-0.178530338235682,'1'
