@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute class {'1','2'}
@data
-0.244471627042491,-0.523099871544758,-0.281934499389335,-0.195269295872097,-0.25100523890119,-0.234595146137286,1.37302022283438,-0.245841209498186,-0.615654047970404,-0.192504149656815,0.360845937944177,-0.302008273512791,-0.100733314616838,-0.1705492390361,-0.592318186035103,0.37472400734866,-0.283755630319681,-0.465854907398115,-0.0890597833874527,-0.226755527295141,-0.279230461063055,0.640431384388246,-0.0890575730810747,-0.211150372005257,0.540654647468616,-0.253946034349595,-0.251131206045635,-0.311871952704867,0.316378124729705,-0.287745088669269,-0.27116787204066,-0.392595191471739,-0.668053198360699,-0.311138302467882,-1.55033208612701,-0.327034937308898,'1'
-0.244471627042491,-0.127376376408909,-0.281934499389335,-0.195269295872097,-0.25100523890119,-0.234595146137286,1.37302022283438,-0.245841209498186,-0.615654047970404,-0.192504149656815,0.360845937944177,-0.235339332811986,-0.100733314616838,-0.1705492390361,-0.592318186035103,-0.27589186002371,-0.496674901694947,-0.660765447861863,-0.0894896263956102,-0.226755527295141,-0.324504727249865,-0.974503682899132,-0.0894895653113604,-0.228670538772012,0.540654647468616,-0.253946034349595,-0.251131206045635,-0.230019295101321,1.8619860922084,-0.287745088669269,-0.347086182757249,-0.392595191471739,-1.33822478965625,-0.363955456291627,-1.55033208612701,-0.327034937308898,'1'
-0.244471627042491,1.05979410899864,0.253092829850525,4.02866914487933,-0.25100523890119,-0.234595146137286,-1.50240281690022,-0.245841209498186,-0.615654047970404,-0.192504149656815,0.360845937944177,0.0313364299912356,-0.100733314616838,-0.1705492390361,-0.0623892054443889,-0.92650772739608,0.217583367008572,0.304691429235237,-0.0541432776323121,0.0358640949506329,0.173512200805048,-0.661158072828447,-0.0541435741706689,0.062229930181503,0.540654647468616,-0.253946034349595,-0.251131206045635,0.0973913353128606,-1.13649336470027,0.155674046638633,0.184341992258869,0.266130273894682,0.448899453798553,1.37901061989197,1.54633056498011,0.217296898932603,'1'
-0.244471627042491,-0.127376376408909,0.558822732273302,0.332723009221831,-0.25100523890119,-0.234595146137286,-1.66765701458611,-0.245841209498186,-0.615654047970404,-0.192504149656815,0.360845937944177,-0.235339332811986,-0.100733314616838,-0.1705492390361,-0.0623892054443889,-0.92650772739608,1.20588032269789,0.35406876615272,0.00358248914819956,0.495448433880738,0.822443349482662,-0.661158072828447,0.00358219355691427,0.500146498516555,0.540654647468616,-0.253946034349595,-0.251131206045635,-0.230019295101321,-1.04375688665154,0.746899560382503,0.867606788708163,0.924855739261102,0.225508923366702,0.481119004888298,1.43285871927997,0.489462817053353,'1'
-0.244471627042491,-0.127376376408909,-0.281934499389335,-0.195269295872097,-0.25100523890119,-0.234595146137286,1.37302022283438,-0.245841209498186,-0.615654047970404,-0.192504149656815,0.360845937944177,-0.235339332811986,-0.100733314616838,-0.1705492390361,-0.0623892054443889,1.02533987472103,0.839163829034677,-0.578903020867089,-0.0890218139217322,-0.161100621733698,-0.203773350751704,2.88205767181699,-0.0890188872097058,-0.182899103093864,0.540654647468616,-0.253946034349595,-0.251131206045635,-0.230019295101321,-0.20912858421305,-0.139938710233301,-0.245861768468464,-0.0632324587885283,-1.1148342592244,-0.258321148644136,-1.55033208612701,-0.25899345777871,'1'
-0.244471627042491,-0.127376376408909,-0.281934499389335,-0.195269295872097,-0.25100523890119,-0.234595146137286,1.37302022283438,-0.245841209498186,-0.615654047970404,-0.192504149656815,0.360845937944177,-0.235339332811986,-0.100733314616838,-0.1705492390361,-0.592318186035103,-0.27589186002371,-0.336885579837337,-0.59579526770728,-0.0894538061449305,-0.226755527295141,-0.309413305187595,3.84619801049603,-0.0894508794399915,-0.224290497080323,0.540654647468616,-0.253946034349595,-0.251131206045635,-0.230019295101321,1.8619860922084,-0.287745088669269,-0.321780079185053,-0.392595191471739,-1.1148342592244,-0.363955456291627,-1.55033208612701,-0.327034937308898,'1'
-0.244471627042491,-0.523099871544758,-0.205502023783641,-0.195269295872097,-0.25100523890119,-0.234595146137286,-0.279521754024582,-0.245841209498186,-0.615654047970404,-0.192504149656815,0.360845937944177,-0.302008273512791,-0.100733314616838,-0.1705492390361,-0.0623892054443889,0.37472400734866,-0.0624474195468907,-0.205974186779784,-0.0847187272075688,-0.161100621733698,-0.173590506627164,-0.275501937356835,-0.084718307842533,-0.145340245587632,0.540654647468616,-0.253946034349595,-0.251131206045635,-0.311871952704867,-0.20912858421305,-0.176890304842293,-0.169943457751876,-0.0632324587885283,0.225508923366702,-0.258321148644136,0.0478629237342232,-0.190951978248522,'1'
0.107635555934054,-0.127376376408909,-0.205502023783641,-0.195269295872097,0.329411922960106,0.0913999487809865,1.37302022283438,0.155211481653408,2.43530368778802,-0.192504149656815,-2.61084525819233,-0.0353325107095698,-0.100733314616838,-0.1705492390361,-0.0623892054443889,-0.27589186002371,-0.0544579534540101,-0.0916266697077182,-0.0818996734790692,-0.0954457161722542,-0.128316240440354,-0.420122988158689,-0.0819006868778336,-0.122607829207767,-1.40695658340608,0.488173906032046,0.329177081132861,-0.0663139798942304,0.316378124729705,-0.139938710233301,-0.119331250607484,-0.0632324587885283,0.225508923366702,-0.205503994820391,0.0478629237342232,-0.190951978248522,'1'
-0.244471627042491,-0.523099871544758,-0.205502023783641,-0.195269295872097,-0.25100523890119,-0.234595146137286,-0.279521754024582,-0.245841209498186,-0.615654047970404,-0.192504149656815,0.360845937944177,-0.302008273512791,-0.100733314616838,-0.1705492390361,-0.0623892054443889,-0.27589186002371,-0.187482563900471,-0.465854907398115,-0.0888659958312751,-0.226755527295141,-0.264139039000785,0.640431384388246,-0.0888641437242303,-0.203244396751758,0.540654647468616,-0.253946034349595,-0.251131206045635,-0.311871952704867,-0.456425859009641,-0.250793494060277,-0.27116787204066,-0.282807613910668,-0.668053198360699,-0.205503994820391,0.0478629237342232,-0.190951978248522,'1'
0.459742738910599,-0.127376376408909,0.405957781061914,1.564705054441,0.329411922960106,0.417395043699259,-1.10579274245407,0.155211481653408,2.43530368778802,0.210910058229176,-1.60047025150592,0.231343252093652,0.917347147215903,5.86236023547506,0.997468755737039,1.02533987472103,0.123707140417226,1.79510736198137,0.109168409266995,0.429793528319294,0.626254862673151,-0.853986140564253,0.109168831813019,0.413969178232576,0.540654647468616,0.488173906032046,0.329177081132861,0.179243992916406,-0.827371771204527,0.672996371164519,0.589239649414006,0.595493006577892,1.78924263638965,0.850839081654515,1.21007033490531,0.489462817053353,'1'
