@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute class {'1','2'}
@data
-0.703332957007984,0.179337720446497,0.732997630987061,0.505856834363439,0.423384877709208,0.505717650357515,-0.126184424257386,-0.317790166702783,-0.572897482649878,-0.47623991992576,0.595517512119414,1.90456352149488,1.53962922897907,1.69141402260474,1.65851882832341,1.1369063300684,0.916503275159522,0.485875972996245,0.804043363144681,0.538222135994523,0.979872224097813,1.11022589452705,0.860843097881407,0.751439121168416,1.19780749121895,0.900539740852634,-1.9917934977799,-1.7951274387047,-1.7373127447243,-1.68933558178948,-1.64790960683737,-1.68612791621398,-1.7108372667897,-1.71689962145549,-1.65819046633996,-1.42129753809667,-1.07568954580466,-0.844566415711226,-0.787095248797144,-0.770775230733421,-0.789537338168938,-0.828130399315049,-0.874963098390154,-0.915476364401307,-0.836622711512233,-0.799455448373233,-0.789654850104265,-0.776490275768177,-0.708860432286514,-0.606659179433013,-0.938833579869733,-1.2326367499137,-1.43903280518686,-1.84873487099077,0.371849131405421,-0.257526948363293,2.23627978092029,-2.17503321628233,-0.406461051677053,0.266067241057799,-0.145891302936572,0.686373000419014,-1.31511735838723,-0.637062540587581,0.0873834184297725,-0.33932380128425,-0.307727531943121,-1.12189899199883,-1.77990714639957,3.2239477144645,-1.58186087250481,-0.28238596701726,'1'
0.970912598953641,1.35450493060387,1.50509813383744,1.03500039128058,1.57635479304216,1.50339843146229,1.15491554971692,0.689245382462646,0.502903396674226,0.48022568786923,1.00327686607939,1.13770323777579,1.09028879066202,0.880121101196566,1.73315084567544,1.44648030743056,0.502619931969709,0.056230025008428,0.0331128618073366,0.625828791205541,0.0974593109100172,0.31822834807537,0.60160380084438,0.920024946586965,1.19780749121895,1.24467275194558,-0.525635955817416,-0.446713451773263,-0.357442493387883,-0.320147708147809,-0.244984889588887,-0.181105622354201,-0.19185642349346,-0.292504999756927,-0.419042768556985,-0.457428566150451,-0.413729406335017,-0.380934955798646,-0.388409053398044,-0.366796020751983,-0.324696034128575,-0.372812967887378,-0.516226518690491,-0.65523767995802,-0.646138251480086,-0.634330210545244,-0.623104181226248,-0.594911328644381,-0.527976673220614,-0.427450809190056,-0.460601247844414,-0.449351826468712,-0.957631770407694,-1.29488966184699,-0.559138803694198,1.33080499616493,1.7501666647717,-2.14860873399154,2.11375827879808,0.430004027972188,1.0526196065418,0.551503227063364,-1.05149231078872,0.721756786283508,-0.162414408016221,0.427311960778515,-0.178545439466014,0.175593052637011,-0.766122801509996,2.1544938057171,-1.58186087250481,-0.28238596701726,'1'
1.05462487675172,1.0187428705589,0.904575520509367,0.505856834363439,0.600764864683509,0.868510661668343,0.788886985724264,0.59769669617488,-0.303947262818852,-0.302337082144853,0.106206287367442,0.754273095916252,1.01539871760918,1.10138280703516,1.80778286302747,1.67866079045218,1.66149329290119,1.25923867937431,0.804043363144681,0.363008825572486,0.715148350141474,1.72622398621169,1.98421338504186,2.4372973753539,1.28801008710264,1.35938375564323,-0.303490873701888,-0.241520018979348,-0.19766804323314,-0.147197660950966,-0.116144864535455,-0.0959156811923264,-0.0951940061927905,-0.200183126128317,-0.353130656972784,-0.484202704260068,-0.454257578139281,-0.285481419934292,-0.305922254349954,-0.338935385580849,-0.36695433449588,-0.358584298155263,-0.444479202750559,-0.554033747118964,-0.572874997621568,-0.514239128488525,-0.395989632756225,-0.277148171177738,-0.181282801677639,-0.0989021304113014,-0.489585025542918,-0.316341179091261,-0.957631770407694,-0.0685181273143192,-0.273694389630635,1.4390619125119,1.02794146363666,-1.32944978297687,0.509982341222995,-0.256674588914497,0.571879854550478,0.302512876252935,-1.42056737742663,1.21587290514572,-0.321277060799858,1.2734506907589,-0.372318578181674,0.36661960605376,0.35725985093521,1.37670914480989,-1.14950133828672,-0.28238596701726,'1'
2.56144587711719,1.85814802067131,1.84825391288205,2.00509691229534,1.22159481909356,1.41270017863458,1.06340840871876,0.414599323599347,-0.124647116264835,0.219371431197869,0.269310028951432,0.0640988405690766,-0.557292816500501,-0.742464741619792,-0.729705726941605,0.440364881003551,-0.325146754409917,-0.459345112576952,-0.566499750343932,0.801042101627578,1.77404384596683,1.72622398621169,2.32986578109123,2.18441863722608,0.47618672414935,1.01525074455028,-0.0517264473042894,-0.0216699124144392,0.0347311569919411,0.0834024019781567,0.14153518557141,0.159654142293297,0.125748661923027,0.03721597748811,-0.155394322220182,-0.323557875602365,-0.467766968740702,-0.599114466345743,-0.649617250383661,-0.701123642805587,-0.719106837556762,-0.785444390118705,-0.788866319262235,-0.698610794031901,-0.572874997621568,-0.439182202203075,-0.350566723062221,-0.231753434396789,-0.105914568733514,-0.0242319761434025,-0.866374135623473,-0.316341179091261,-0.76925745245063,1.23697415138174,-0.543768719860006,1.17011113596239,0.416827831907006,-0.77453565487016,1.38824059275221,-0.199451370840607,1.18782766178936,0.00164953569033284,-1.6578299202653,0.762933129522026,-0.125163854949714,1.37850818407861,-0.566091716897333,1.02404865352699,1.30711184975067,0.598924483902694,-1.14950133828672,1.29643569255127,'1'
0.803488043357479,0.431159265480219,0.0466860728978365,-0.111477315373227,-0.552205050649444,-0.0384718666087262,-0.400705847251881,-0.592436225566082,-1.11079792231193,-1.25880268993984,-0.627760549760516,-0.779447471521915,-0.0330623051306084,-0.0786796241040093,-0.0580175707733206,-0.101389579380222,-0.40792342304788,0.056230025008428,-0.13820502737874,0.450615480783504,0.362183184866356,0.494227802842411,1.63856098899249,1.42578242284261,-0.425839234687644,-0.0171482887285638,0.0223219134008867,0.0369567826695368,0.0637810570200761,0.0978149059112271,0.14153518557141,0.202249112874234,0.222411079223697,0.12953785111672,0.00279474558189978,-0.0959777016706198,-0.184069766110856,-0.203664103479131,-0.030966257522988,0.0929044595717223,0.154231370034224,0.182105151665096,0.172547714332861,0.082105259297959,0.0571889855616854,0.0261707407667127,-0.0931702347961947,-0.0804376451269594,-0.060693628967039,0.00563608556375744,0.0611067507286616,0.0383538805819439,5.20371043444344e-08,4.37131183274587e-07,3.44869396590395e-08,1.70887002871208e-08,1.53469021617743e-09,8.65521726154913e-09,6.85644803700585e-07,1.09859211372398e-09,2.48343208166444e-08,-4.6345891375463e-09,-8.21877614736923e-08,1.37146147167581e-06,-2.4558143633989e-08,-2.33067670089218e-08,-1.61095826369146e-09,5.83502423545786e-09,-3.55019509955243e-08,2.91621951381779e-10,1.33768695667013e-08,0.157862380362426,'1'
1.22204943234789,1.60632647563759,1.50509813383744,0.858619205641534,0.0686249037606075,0.142924639046688,-0.0346772832592207,-0.409338852990549,-0.214297189541844,-0.910997014378028,-0.38310493738453,0.677587067544343,0.266497987080759,-0.299941329942603,0.165878481282774,-0.565750545423457,-0.821806766237693,1.25923867937431,1.48931491988899,0.801042101627578,3.6271109636612,4.27821608033378,2.84834437516529,1.93153989909826,2.37044123770704,1.01525074455028,0.0371315855419216,0.168866846608482,0.22355550717482,0.241939945241929,0.270375210624842,0.287439054036108,0.250028912738174,0.103160172937117,-0.0894822106359812,-0.229848392218705,-0.386710625132175,-0.653659343982517,-0.745851849273099,-0.770775230733421,-0.775451238046503,-0.77121572038659,-0.745817929698276,-0.698610794031901,-0.719401505338604,-0.679364366316514,-0.759372910308262,-0.700832381133262,-0.543050319809439,-0.487186932604375,-0.866374135623473,-0.345899100730694,0.172614137334689,0.406206337666068,-0.135363635122909,1.17687719323408,-0.888733108606341,-0.431017385089816,0.777278330818842,0.553729904888708,1.63852117928123,-0.714197722889652,-0.33970468227273,-0.884120600018688,0.230907608186024,1.48356567739833,-0.630682763135886,0.865273336401376,0.809352869602183,-0.859421755298309,1.33768695667013e-08,4.15045946177131,'1'
1.72432309913637,1.35450493060387,1.9340428576432,3.15157461894915,3.97098461719522,4.94993203891515,4.26615834365453,3.98499808882223,3.3717057415385,2.2192540656783,2.5527624111273,2.59473777684205,2.28852995950749,1.98642963038954,2.25557496713966,2.29780874517649,1.90982329881507,1.60295543776457,2.51722225500545,3.34163510274711,2.56821546783585,1.02222616714353,0.342364503807352,-0.0914900059243278,2.55084642947444,3.30947081850328,-0.45158759511224,-0.402743430460281,-0.371967443401951,-0.291322700281668,-0.41677158966013,-0.777435210487321,-0.992773595413298,-1.24210141422263,-1.5395486654884,-1.71581305730246,-1.84572481008567,-1.99000884608348,-2.10688403356658,-2.2055979420468,-2.31083615139195,-2.35059806065132,-2.38165673312874,-2.3034160147655,-2.21397188405237,-2.12045735099715,-2.01607341184239,-1.95675343207285,-1.94489945257016,-1.99552404881593,-1.41706591189505,-1.64644765286578,-0.204134498579438,1.59301750011703,-0.363719166373759,0.980661532355194,-3.29152079699793,-0.351743938217429,0.471797199852159,1.22184964023791,2.39468474751759,-2.44675558061222,-0.33970468227273,2.20410514287015,-0.330041896815507,3.51657014272032,-1.59954845671418,0.805732592479273,1.01028310012084,-2.41499107711271,-2.30246009620163,-0.145757169554599,'1'
0.468638932165154,1.10268338557015,1.59088707859859,2.35785928357344,2.81801470186226,2.86387222387789,3.35108693367288,2.61176779450574,2.38555493549141,2.74096257902102,2.38965866954331,2.36467969172633,2.81276047087738,2.35519914012053,2.33020698449169,2.45259573385757,2.075376636091,0.571805162593808,-0.909135528716085,-1.38912427864788,-1.84384909810313,-1.70576538174559,-0.867418882365444,-1.01871204572635,2.37044123770704,1.81822777043383,-1.9473644813568,-1.83909746001769,-1.75183769473837,-1.70374808572255,-1.67654072351591,-1.61513629857909,-1.55893918246008,-1.55863355237787,-1.69773773329048,-1.79613547163131,-1.8051966382814,-1.75819311612719,-1.70819783816748,-1.620524603453,-1.52201454453557,-1.42573452806387,-1.36284484678169,-1.36366520983141,-1.5106446470106,-1.70013856379863,-1.78895886337237,-1.95675343207285,-2.05041497869194,-1.93578792540161,-1.54749291153832,-1.74990037860379,-2.14020387758259,0.604008198074562,3.07478815996115,0.485047837204215,-4.13874651371403,-2.21466993971852,-1.24653416183543,1.98431035673597,1.17447377978961,-4.40755459324435,-2.52779257734039,-0.431180824394992,1.02412526760225,2.46741490537887,-3.9248261213021,-1.02266441879532,0.421192197009328,-1.92887566404571,0.724056643325019,-0.28238596701726,'1'
-0.535908401411821,-0.0724838245872259,-0.296469706146776,-0.287858501012275,-0.729585037623744,-0.945454394885795,-0.400705847251881,-0.592436225566082,-0.931497775757913,-0.650142757706667,-0.301553066592535,0.140784868940985,0.0418277679222335,0.585105493411773,0.688302602746995,0.285577892322473,0.171513257417858,0.056230025008428,0.290089695586451,0.18779551515045,-0.167264563046322,0.0542291659248097,-0.435353387303731,-0.428661656761426,-0.0650288511528466,-0.246570296123863,-2.00660316992094,-1.94169417641464,-1.94066204492125,-1.94876065258474,-1.97716744864059,-2.0126893573345,-1.93177993490552,-1.94110988598211,-1.98775102426096,-1.88984495501497,-1.57553699805724,-1.321834095033,-1.1720336443549,-1.14689380554372,-1.12760374110738,-1.09847512422523,-1.1476028989619,-1.27691898168365,-1.36411813929356,-1.2948311618572,-1.27416588684031,-1.23043764357767,-1.16106982995126,-1.09948219760115,-1.24316324570403,-1.60211077040663,-2.02508623883106,-0.7806048247849,2.39411301873266,-0.996718705294958,-2.7220740037953,-2.08254752826455,-0.75012732401457,1.51415202445319,-1.1307401004188,-3.16260283919221,-2.18508001546232,0.845285815999061,-2.4558143633989e-08,-2.33067670089218e-08,-3.02055147396235,-0.690228598563577,-0.409928301954199,-0.859421755298309,1.5887757117612,-0.28238596701726,'1'
-0.619620679209903,-0.827948459688393,-0.896992319474847,-0.905192650748941,-0.818275031110895,-1.0361526477135,-1.1327629752372,-1.32482571586821,-1.11079792231193,-1.17185127104939,-0.138449325008544,0.217470897312893,0.0418277679222335,-0.299941329942603,-0.207281605477384,0.0533974093008558,-0.40792342304788,-0.717132681369642,-0.480840805750893,-0.425451071326678,-0.255505854365101,-0.121770288842231,-0.176114090266704,-0.0914900059243278,-0.786649618222442,-0.705414310914462,-1.01435513647158,-1.00366705507103,-0.952965443964653,-0.968710385135968,-0.932131689873858,-0.891021798703154,-0.951346845141582,-0.925569276067398,-0.81451543806219,-0.551138049534111,-0.305654281523647,-0.285481419934292,-0.360913453715347,-0.338935385580849,-0.33878213425101,-0.344355628423148,-0.501877055502505,-0.611864565884139,-0.572874997621568,-0.499227743231435,-0.44141254245023,-0.473858697228517,-0.437534793687664,-0.442384840043636,-0.475093136693666,-0.641478317125031,-1.35531088609483,-1.37401040601038,0.692425165661422,-0.145887003380478,-0.666509969795559,-2.3600045923179,-0.941053030868747,0.723852985648923,-0.150899008686482,-1.49229256917224,-1.8160049488244,-0.925296943257206,0.946337347963366,-0.242784483098568,-1.79332159542984,-0.913506388271465,-0.629124917065459,0.307255236062493,1.73289555650057,-0.28238596701726,'1'
