@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute class {'1','2'}
@data
-0.247621557831088,-1.26301112397151,0.414389194909683,-0.823894503892003,-0.63421238643339,-1.37954646050939,-0.221059631308728,-0.376110281309175,'1'
-0.215572286765563,-0.757068071386429,1.05951782789408,-0.257757590872796,-0.585991234613126,1.00735530082661,-0.162650432679421,-0.138223146765756,'2'
-0.279670828896614,1.77264719153896,-0.23073943807471,0.945283349293019,1.68782153968087,-0.00707794774118804,-0.39628722719665,0.488590572824838,'2'
-0.31172009996214,-0.757068071386429,-0.23073943807471,0.0960779797642085,-0.597119192725495,0.112267140325612,-0.39628722719665,-0.234510796461902,'2'
-0.247621557831088,-0.757068071386429,-0.23073943807471,0.166845093891609,-0.589700553983915,-0.633639660091889,-0.221059631308728,-0.274158652219138,'2'
-0.247621557831088,-0.757068071386429,-0.23073943807471,-0.682360275637201,-0.589700553983915,-1.37954646050939,-0.221059631308728,-0.357230349996205,'1'
-0.215572286765563,-0.251125018801352,-0.23073943807471,0.308379322146411,-0.370850711107332,0.142103412342312,-0.279468829938036,-0.215630865148932,'2'
-0.343769371027666,-0.757068071386429,-0.23073943807471,-0.328524705000197,-0.600828512096284,-1.37954646050939,-0.39628722719665,-0.332686439289344,'2'
-0.247621557831088,-0.251125018801352,-0.23073943807471,-0.6115931615098,-0.560025999017599,-0.394949483958288,-0.454696425825957,-0.342126404945829,'1'
-0.279670828896614,-1.26301112397151,1.70464646087847,-0.894661618019404,-0.63792170580418,1.60408074116061,-0.454696425825957,-0.377998274440472,'1'
-0.183523015700037,-0.757068071386429,-0.23073943807471,-0.540826047382399,-0.582281915242336,0.470302404526012,-0.162650432679421,-0.30436654231989,'1'
-0.279670828896614,-0.251125018801352,-0.23073943807471,-0.540826047382399,-0.563735318388389,-0.394949483958288,-0.454696425825957,-0.336462425551938,'1'
-0.215572286765563,-0.251125018801352,-0.23073943807471,-0.540826047382399,-0.556316679646809,0.768665124693013,-0.454696425825957,-0.217518858280229,'1'
-0.215572286765563,0.254818033783725,-0.23073943807471,-0.540826047382399,-0.515514166568124,0.708992580659612,-0.162650432679421,-0.287374604138217,'1'
