@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute class {'1','2'}
@data
-0.632241992681077,-0.168556986766523,-0.174012464414543,-0.193985283152147,-0.735146823967813,-0.505409761875316,-0.584517403139541,-0.628904369798627,-0.730722346253127,-0.520907679047834,-0.679673591961666,-0.645749452024623,-0.140681445365614,-0.67179673399684,-0.584616854912361,-0.14117769053611,-0.584485230850102,-0.212573062648044,-0.730886243648963,-0.734559164803339,-0.646427735158552,-0.527440681997359,-0.761223937172735,-0.152608031715839,-0.975942403116836,-0.717410047605095,-0.598767558553242,-0.848335279026039,-0.56843095290442,'1'
-0.380838680630728,-0.168556986766523,-0.63651927772688,-0.193985283152147,-0.212720584947591,-0.322447805067406,-0.132132286533459,-0.148689418014246,-0.328995519813811,-0.284716093935236,-0.243985391986239,-0.313012853045262,-0.142603583021782,0.105538611969761,-0.357848156017037,-0.141162319732003,-0.357714949247642,-0.194031218620242,-0.55719327751121,-0.734559164803339,-0.646427735158552,-0.527440681997359,-0.493336767645048,-0.214169334574749,-0.975942403116836,-0.717410047605095,-0.598767558553242,-0.595213083511622,-0.56843095290442,'1'
-0.0288740437602381,-0.168556986766523,1.05933903775169,-0.193985283152147,-0.473933704457702,0.0434761085484143,0.772637946678704,-0.148689418014246,-0.0994373332770585,0.18766707628996,-0.104565167994103,-0.122877653628485,-0.142731725532193,0.233135774590629,-0.232710421704251,-0.141157196130635,-0.232603403732344,-0.156947530564637,-0.209807345235702,-0.734559164803339,-0.0546827087143186,-0.527440681997359,0.0424375714103267,0.0397710397182565,0.477252093636819,-0.717410047605095,-0.598767558553242,0.0375924052744183,-0.56843095290442,'1'
0.976739204441161,-0.168556986766523,1.83018372660559,-0.193985283152147,0.505615493705216,0.592361978972145,2.12979329649695,1.72851448441561,1.50746997248021,0.896241831627754,1.62076010390859,1.52352032313952,-0.143756865615483,4.30281369818251,4.01255987126424,-0.14109058931284,4.01239994560823,0.00992906568558092,1.35342935000408,-0.456692214821552,1.5233040284703,0.582382419705417,1.91764775810414,0.0243807140035288,0.608039598344648,-0.427007198788957,-0.535435034615041,1.05008118733208,-0.56843095290442,'1'
-0.632241992681077,-0.168556986766523,-0.328181402185322,-0.193985283152147,-0.669843544090286,-0.596890740279271,0.998830504981744,-0.497936655675614,-0.472469386399281,-0.166620301378937,-0.470543255973461,-0.459935507140045,-0.143116153063427,0.805644096350049,-0.323590807443545,-0.141172566934741,-0.323455013486464,-0.175489374592439,-0.383500311373456,-0.734559164803339,-0.449179393010474,-0.527440681997359,-0.22544959811736,0.116722668291894,1.93044659039047,-0.717410047605095,-0.598767558553242,2.31569216490416,1.60460183450461,'1'
-0.531680667860937,-0.168556986766523,-0.482350339956101,-0.193985283152147,-0.473933704457702,-0.871333675491136,-0.810709961442582,-0.847183893336982,-0.788111892887316,-0.816147160438581,-0.801666287954786,-0.75810206986181,-0.140040732813558,-0.767494605962491,-0.613221118110344,-0.141182814137478,-0.613050124933702,-0.194031218620242,-0.55719327751121,-0.456692214821552,-0.449179393010474,-0.527440681997359,-0.493336767645048,-0.152608031715839,0.477252093636819,-0.427007198788957,-0.246920203341016,0.0375924052744183,-0.56843095290442,'1'
-0.581961330271007,-0.168556986766523,-0.63651927772688,-0.193985283152147,-0.473933704457702,-0.871333675491136,-0.810709961442582,-0.890839798044653,-0.759417119570222,-0.816147160438581,-0.801666287954786,-0.75810206986181,-0.139015592730268,-0.873265938135052,-0.61820400517558,-0.141182814137478,-0.618072523893456,-0.194031218620242,-0.55719327751121,-0.178825264839764,-0.646427735158552,-0.527440681997359,-0.493336767645048,-0.152608031715839,-0.975942403116836,-0.136604349972819,0.10492715187121,0.290714600788834,-0.56843095290442,'1'
0.172248605880042,-0.168556986766523,-0.0198435266437637,-0.193985283152147,0.244402374195104,0.0434761085484143,0.0940602717695814,0.724428676139174,0.503152906381916,0.0105233874555117,0.609963479965598,0.404315399299853,-0.143116153063427,0.805644096350049,0.299270075710864,-0.141136701725159,0.299367300370876,-0.0642383104256272,0.658657485453066,-0.734559164803339,0.931559002026071,1.69220552140819,0.310324740938014,-0.144912868858475,0.477252093636819,-0.717410047605095,-0.598767558553242,0.164153503031626,-0.56843095290442,'1'
0.222529268290112,-0.0123711549920384,0.442663286668574,-0.193985283152147,0.0484925345625207,0.6838429573761,0.546445388375663,0.593460962016161,0.273594719845164,0.541954453958857,0.41826067197641,0.374066617574457,-0.142859868042604,0.385916587728773,0.0943488451530634,-0.141136701725159,0.0944354856737745,-0.156947530564637,-0.209807345235702,0.0990416851420232,-0.251931050862396,0.0274708688540291,-0.22544959811736,-0.198779008860021,1.20384934201365,0.153798498843319,0.10492715187121,-0.974896376783247,-0.56843095290442,'2'
-0.732803317501217,-0.168556986766523,-0.63651927772688,-0.193985283152147,-0.669843544090286,-0.962814653895091,-1.26309507804866,-0.934495702752324,-0.874196212838598,-0.99329084927303,-0.888803927949871,-0.822920887844802,-0.135555744949165,-1.04283585161805,-0.63181476119427,-0.141182814137478,-0.631659906793505,-0.212573062648044,-0.730886243648963,-0.178825264839764,-0.646427735158552,-0.527440681997359,-0.761223937172735,-0.191083846002657,-0.975942403116836,-0.136604349972819,0.808621862295663,-0.342090887997206,-0.56843095290442,'1'
-0.732803317501217,-0.168556986766523,-0.790688215497659,-0.193985283152147,-0.604540264212758,-0.779852697087181,-1.03690251974562,-0.75987208392164,-0.81680666620441,-0.816147160438581,-0.784238759955769,-0.745138306265211,-0.139528162771913,-0.82625645716947,-0.613913739412412,-0.141182814137478,-0.613767610499381,-0.212573062648044,-0.730886243648963,-0.734559164803339,-0.646427735158552,-0.527440681997359,-0.761223937172735,-0.214169334574749,-0.975942403116836,-0.717410047605095,-0.598767558553242,-0.342090887997206,-0.56843095290442,'1'
-0.732803317501217,-0.168556986766523,-0.63651927772688,-0.193985283152147,-0.669843544090286,-0.688371718683226,-1.03690251974562,-0.75987208392164,-0.81680666620441,-0.757099264160432,-0.784238759955769,-0.740817051733012,-0.138631165199034,-0.901807408721299,-0.617277188181446,-0.141182814137478,-0.617130824088502,-0.212573062648044,-0.730886243648963,-0.734559164803339,-0.646427735158552,-0.527440681997359,-0.761223937172735,-0.191083846002657,-0.975942403116836,-0.717410047605095,-0.598767558553242,-0.342090887997206,-0.56843095290442,'1'
-0.0288740437602381,-0.168556986766523,-0.0198435266437637,-0.193985283152147,-0.0168107453150072,0.0434761085484143,-0.3583248448365,-0.0177217038912328,-0.156826879911247,-0.107572405100787,-0.0871376399950854,-0.16176894441828,-0.141962870469726,-0.305794346479088,-0.388991200174757,-0.141157196130635,-0.388835885658974,-0.138405686536835,-0.0361143790979488,-0.178825264839764,0.142565633433759,0.0274708688540291,0.0424375714103267,-0.137217706001111,0.477252093636819,-0.136604349972819,-0.246920203341016,0.0375924052744183,-0.56843095290442,'2'
