@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute class {'1','2'}
@data
-0.398589735669499,-0.0405504047577862,-0.0268608445578415,-0.713384055673614,0.363578902828778,-0.101009187777425,0.520382963425961,0.297126394878981,1.12256329048672,0.0211349186996027,-0.56601637611159,-0.656956140318632,-0.351195742796859,-1.41096885301949,-1.2374307306767,-0.649845447762025,-0.401943058845668,-0.582796078356622,0.0115837073607074,-0.317326274734773,-0.119309277959041,-0.457923920852142,-0.856099349401825,-0.492038276234487,-0.0176524744296428,-0.246035090674228,0.0335638455383181,0.480527956895449,0.15411445194362,-0.884386969081381,-1.74667611965377,-0.837755463938821,0.459440001634753,1.51991201100816,1.77951186584531,1.76378423981193,1.27293658562698,1.26796544312339,0.846418855659697,-0.206013740403807,-1.39238146010411,0.030266003758819,0.258704213933744,1.58694199703584,0.44099759380575,-0.164488521381354,-0.199566882420617,0.686930789456924,-0.379063735315151,0.876395961460658,0.593850349406972,-1.11274727936597,-0.596166177487355,0.679258615521518,-0.294934226022246,1.47806878971095,1.75953949031301,0.069702107696551,0.171264897655578,-0.657360972586636,'2'
0.701844987056051,0.420615637264577,1.05307772192231,0.322552095624385,0.775804041471998,2.60094184774793,1.5189605138414,2.5049382265492,1.315151692041,0.587288922951203,1.92749162925901,2.89121933990012,2.96955507619758,2.93742796583239,2.07469787689158,2.43246713993373,2.21489414796466,1.66360586389424,1.15349573953669,0.832861348793817,-0.340783220608254,-0.8561526175437,-1.00439530300429,-1.17622443493473,-1.43072981371652,-1.6012729437217,-1.52674202905418,-1.75945756331794,-0.831526452542816,-1.71292832711358,-0.587289355186866,-0.676901508798899,-1.05959341246839,-0.73141338393168,-1.01095557275739,0.126277000565003,0.0820852501353119,-1.09852835208199,-0.712293438288632,-0.639235142413912,-0.712121675154588,-1.30383163208276,-0.765805011975948,-0.384684793277451,-0.891206087492908,-1.04773355193632,-0.79874303120317,-0.275952349836108,-0.306749050660701,-1.04822726919947,-0.297185407109011,-0.521091895736811,-0.256239100615068,-0.841121696176088,0.0154657321833193,1.89647079698269,1.06815531352052,-0.471269474425936,-0.443484308098141,-0.418841858242073,'2'
-0.12891798543636,0.5996208772601,1.71925669305223,1.16935467573105,0.399581098343469,2.08829866442659,1.96403154522592,2.84550494526429,3.2249866741209,3.05872598224662,2.9937696067747,3.25388999260658,1.99411555982985,1.43141860896772,1.59520835918806,1.35230376901204,0.985739164302012,1.15773526481375,1.50428677453983,1.13782668690914,0.730514554518065,0.193154596015508,-0.870089533703944,-1.28746741672829,-0.581086952388581,-1.93302168099958,-0.794420017994463,0.671514864604213,-0.160141833059445,1.22524512734069,1.62026529025516,0.306980700774154,-1.11866962430154,-0.572272441684684,0.118197756706236,-0.304964790302568,1.03284895201018,1.57739389769489,1.06342295201344,0.899428467567716,1.02534597145619,-0.116123208170487,-0.242039059404139,0.0609568785056909,0.0914590041580822,-1.06789214519497,0.141998023891126,-0.272748079821822,-1.08274124368345,-0.718919111862188,-1.06330960897322,1.01513611789678,0.834360271016855,-0.197357059691516,1.22884738698689,2.82044189637444,4.11024569140748,1.30620858111938,0.252152951044225,0.256962299067519,'2'
-0.8335441715294,-0.647347828471422,0.48058016860753,-0.717682545927963,-0.984703319196428,-1.14659825474966,-0.193349126903388,-0.0845432036810297,-0.998443184525502,-0.608999695756515,-1.11460320835994,-0.364249511165778,-1.80832502761091,-0.428445187014926,-0.717050736336531,-0.710881340587683,-1.31480206707646,-0.857335073171281,-0.383007755217415,-0.631048420311588,-1.29921073774697,-0.997623459744234,-0.365243740173184,-0.786455791958796,-1.47564125761179,-0.701715376566707,-0.718704679441318,-1.86359391255429,-1.80259918487679,-1.01938167913802,0.567891653181612,1.38324841810979,0.943187014924215,-0.231503250134051,0.0105307099118572,-0.316701836410465,0.73774123568953,2.54371219740376,3.31484045168357,3.38905223519168,1.88677459947647,1.31754279853798,0.535695823466913,0.796190613097406,1.53182179621564,1.52883331234533,1.64511362170072,1.06022824612128,0.449773804185847,0.656857189902468,0.668797282198036,-0.137034892328413,-1.0069113953747,0.555984536194685,-0.111516068900775,-0.160672405436682,-0.487459084262591,-0.548551129014862,-0.637615636230894,1.03214942068735,'2'
2.04585419386315,0.854475795219827,0.1110590205589,-0.311475216892025,-0.291661055538612,-0.67117668869918,-0.0137022742354569,1.31412907904196,1.50689540762354,1.76795436939968,1.35026977005264,1.0350309599064,1.08039476195229,0.710941787052248,0.645478360163117,0.662426247989632,1.19318988200132,0.638481845651764,-1.16908976514711,-0.378623926965194,-0.753477222322376,-0.762359793985335,-0.295692538214077,-0.555187487703764,-1.46706725468633,-1.98697827359369,-0.0108069711406756,1.29000889023061,0.350160425766725,-0.49163390324545,0.0272183414169157,0.501130955666073,-0.625237986121398,-1.31954295310536,-0.762047883931677,0.125898386174426,0.402618913766077,-0.0843167255653962,-0.215997032738858,-0.381765058531938,-0.533874910197882,-0.200874857182191,-0.444926420153109,-0.97512249646488,-0.844381106615579,-0.805083818267376,-0.997701714004286,-1.32855504952916,-0.804607841166334,-1.15799665497857,-0.0390348608286792,-1.07122760332181,-0.751966087720487,-0.0603858604394794,0.241211156332821,-1.17181058967671,-0.107197787026721,-0.486725805343721,0.446284279176979,0.574987784860269,'2'
-0.0245289208299838,0.208236538964805,-0.419802347060257,-0.784309144870365,-0.662483669339937,-0.0942416210009053,-0.0266497951484609,0.569579769851051,0.274498574870524,0.71153034044137,0.473133681128078,1.24777870499799,2.56093459515917,3.18123489037932,3.30920083820745,2.66629478568836,2.02830227756601,1.72134317338869,0.84728036091516,-0.193588777996345,-1.55792022942302,-0.882336447453744,-0.231737409975818,-1.61199581474258,-1.92353083900379,-0.512867302487307,-0.664564141658692,-1.34502018963645,-1.25275474449395,-0.33625408596549,0.250123414633649,0.181767855227917,-0.422829325906188,-0.793253478337442,-0.971979330011039,-0.375765681340527,0.0704143235011617,0.357522691356879,0.399852555524323,0.102950360254563,-0.108420336793023,-0.078785069095401,-1.25359802824475,-0.677277810104767,-0.514627720155515,-0.386233047226515,-0.6917883635702,-0.673281831607609,-0.710042484310516,-0.901868088160679,-0.472061583621493,-0.925908737167285,-1.31851121584097,-0.978092895428124,-1.12737047757353,0.118262266077808,-0.366466853323905,-0.811308754617213,-0.45966191877587,-0.0610631867252304,'2'
0.110306954286586,1.7343320596046,2.29695876957896,1.86785934206269,1.65965794135768,1.12392039877258,-0.78731664878745,0.0622527957651285,0.25591548349248,1.06416765714999,-0.432637434754504,-1.31661693382409,-1.57492895424001,0.478078814230622,1.07920948734468,0.711426894342626,0.375523067815372,-0.099867456558691,-1.17219068037366,-0.532058422920845,0.633159108624978,1.36478328363208,1.16728102023611,-0.488274415948239,-0.606808961164967,-0.0727838441415645,-0.532672906759665,-0.637145977620963,-1.76638687124068,-1.65811503880199,0.358071154493325,0.906314096310075,-0.584562561580542,-0.933799147441447,-0.36919822931993,0.497697717721357,1.04827124791959,0.41621549381733,1.11566467891342,1.69086911671796,1.24157975189547,-0.240583671754108,-0.36578596028649,-0.293905934210515,-0.440762961588461,-0.753567413273045,-0.115613218579684,0.212698827342552,-0.0341783161939298,-0.331067282109386,0.285735181265931,0.693358628554611,1.99577778366384,0.295739257615816,-0.323152404040933,0.972499697590936,0.238494301369526,0.981625631845886,-0.702326078941812,0.75387712061869,'2'
0.988914914723586,0.496465315228782,1.05047546031633,-0.472668601430096,0.730801297078634,-0.209290256201734,-0.308258375006299,-0.863149184743452,-0.266100447036215,0.561994263102905,0.332972759701988,0.416777445646961,-0.0539527192637103,0.507870682816156,1.1799753047707,0.254087528381354,-0.585121663322391,-1.27105539683348,0.630991523863497,1.43593887135896,0.675436971582533,-0.348108156602557,0.135604857842684,1.02354279902815,0.350621365511634,0.514837172078709,0.753266633505848,-0.358043697481444,-1.43756241408515,-2.13195553114846,-1.74153575108903,-1.76630016124799,-1.54091926953518,-0.0113871099065478,-0.100223564030747,-1.05954327072317,-0.718206861920695,0.250467019669016,0.51739644104927,-0.316837819987787,-1.01777104588363,-0.347856737985705,-0.421903740919183,-0.527980347672367,0.114541741210287,0.562714065060354,-0.114463168390082,-1.05779423332196,-0.651634469781922,-0.192026060122532,-0.905088306414307,-0.552231652769924,0.182833373678304,-0.882213055951699,0.396411135435603,0.257729601835054,0.11750207043084,-0.502182136261506,-0.508194750809059,-0.239952522483652,'2'
-0.298550215421722,-0.0284144562835135,0.118865805376829,-0.137386361590909,-0.189054798321741,-0.769306406958711,-0.751710966276689,-1.46794870246162,-0.925800190956783,-0.443096485575034,-0.907376039584809,-0.60555400056496,0.780314096189709,0.384447227247514,-0.724839398553035,-1.13856242059846,-1.44526467564787,-0.27805014678659,0.912011966269331,1.63506105841803,1.43954146723744,1.03455438402034,0.0968320613482398,-1.02065154310313,-1.38010236787093,0.154845530864855,1.05409262915517,0.174021374325312,-0.651297351342383,-1.90953136122292,-0.952255523283865,-0.138064207178576,-0.485295156451073,-0.31453330695857,-0.199786639561033,-0.629437323027334,-0.489790154938043,-0.314862053630047,-0.792665325827057,-0.179147296868296,-0.195498264591545,-0.618113744624425,-0.24779472921262,-0.78156096225604,-0.651145622149982,-0.250349196371905,0.269653594936929,0.400148623178301,0.716781870602277,1.71796125243372,-0.830141373623243,0.112083163936495,0.2961423993024,0.487498936568667,-0.492461472153059,-0.579074412708418,-0.228190017965407,0.208809085956619,-0.330241033354035,-0.856126901207104,'2'
-0.555173332579063,-0.641279854234286,-0.237644034641919,-1.00783063809649,-1.01710529515965,-0.633955071428324,-0.26132361169666,-0.764502273115634,-0.690977490816044,-1.36263176711903,-1.17488747563998,-1.03247732796351,-1.04074280454918,-1.26200951009182,-1.46232835217825,-1.13985191129196,-0.505858043579876,-0.492940000666587,-0.701626794745133,-0.493985347001329,-0.00876624178561524,0.550739735831774,1.09253346410764,1.2514654496954,1.00142901613957,0.230300453320686,0.51594382503013,0.829195004743458,0.369723399800028,0.49228727206671,0.366482666690183,0.255394884256978,-0.518707112323919,-1.61144549662906,-1.42078497668438,-1.03758363606969,-0.852005699405058,-0.951092032301336,-1.28695243418837,-1.48888641922443,-1.32809574159514,-0.807175115496687,-0.624791101668154,-0.567742988420695,-1.05542327395002,-0.68562548784574,-0.411176117307354,-0.642841266471889,-1.18843193663995,-0.0456668790837388,-0.355477465946505,-0.458812381670584,1.64168707858854,0.953201014025591,-0.125625157910119,-0.247839490284961,-0.798581963819213,-0.68765810727493,-0.378773865387223,-0.498348229690261,'2'
