@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute class {'1','2'}
@data
0.917214206945232,-0.867351630294607,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,1.24109248103481,-1.17767322937651,-0.160884294556958,-1.14490588646953,1.20593376754474,-0.160884294556958,-0.956134469466751,1.02443577734061,-0.188764890559781,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,-0.973903070835023,1.00576245199051,-0.127740135288396,-1.24109248103481,-0.724641889569305,4.43497074592848,-1.07275985293068,1.24109248103481,-0.276688048743141,-0.925742785699984,1.03867890827635,-0.24664840550988,-0.80002168697562,0.867351630294607,-0.201435752875291,0.930032147175957,-0.815557539120851,-0.261988390799629,-0.407231782366444,0.784653904726769,-0.559890255593765,'2'
0.917214206945232,-0.867351630294607,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,1.24109248103481,-1.17767322937651,-0.160884294556958,-1.14490588646953,1.20593376754474,-0.160884294556958,-0.956134469466751,1.02443577734061,-0.188764890559781,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,0.803889447943003,-0.724641889569305,-0.224962284213763,-1.07275985293068,1.24109248103481,-0.276688048743141,-0.925742785699984,1.03867890827635,-0.24664840550988,-0.80002168697562,0.867351630294607,-0.201435752875291,0.930032147175957,-0.815557539120851,-0.261988390799629,-0.407231782366444,-1.27151747211748,1.78195840963016,'2'
-1.0877515218044,-0.867351630294607,5.93034278244027,-0.887866589656007,1.10812448588403,-0.351775324601492,-0.803889447943003,0.847179951567292,-0.160884294556958,-1.14490588646953,-0.82732665447837,6.20135826292274,-0.956134469466751,1.02443577734061,-0.188764890559781,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,-1.24109248103481,1.37681959018168,-0.224962284213763,0.930032147175957,-0.803889447943003,-0.276688048743141,-0.925742785699984,1.03867890827635,-0.24664840550988,-0.80002168697562,0.867351630294607,-0.201435752875291,0.930032147175957,-0.815557539120851,-0.261988390799629,2.44995894875296,-1.27151747211748,-0.559890255593765,'1'
0.917214206945232,-0.867351630294607,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,-0.803889447943003,0.847179951567292,-0.160884294556958,0.871426342737944,-0.82732665447837,-0.160884294556958,-0.956134469466751,-0.973903070835023,5.28541693567386,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,-1.24109248103481,1.37681959018168,-0.224962284213763,0.930032147175957,-0.803889447943003,-0.276688048743141,-0.925742785699984,1.03867890827635,-0.24664840550988,1.24709262969729,-1.15028451504312,-0.201435752875291,0.930032147175957,-0.815557539120851,-0.261988390799629,-0.407231782366444,0.784653904726769,-0.559890255593765,'1'
-1.0877515218044,1.15028451504312,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,-0.803889447943003,0.847179951567292,-0.160884294556958,0.871426342737944,-0.82732665447837,-0.160884294556958,-0.956134469466751,1.02443577734061,-0.188764890559781,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,-1.24109248103481,1.37681959018168,-0.224962284213763,-1.07275985293068,-0.803889447943003,3.60587005458803,-0.925742785699984,1.03867890827635,-0.24664840550988,-0.80002168697562,0.867351630294607,-0.201435752875291,-1.07275985293068,1.22333630868128,-0.261988390799629,-0.407231782366444,0.784653904726769,-0.559890255593765,'1'
0.917214206945232,-0.867351630294607,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,-0.803889447943003,0.847179951567292,-0.160884294556958,0.871426342737944,-0.82732665447837,-0.160884294556958,-0.956134469466751,1.02443577734061,-0.188764890559781,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,0.803889447943003,-0.724641889569305,-0.224962284213763,0.930032147175957,-0.803889447943003,-0.276688048743141,-0.925742785699984,1.03867890827635,-0.24664840550988,-0.80002168697562,0.867351630294607,-0.201435752875291,-1.07275985293068,1.22333630868128,-0.261988390799629,-0.407231782366444,0.784653904726769,-0.559890255593765,'1'
0.917214206945232,-0.867351630294607,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,1.24109248103481,-1.17767322937651,-0.160884294556958,-1.14490588646953,1.20593376754474,-0.160884294556958,-0.956134469466751,1.02443577734061,-0.188764890559781,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,0.803889447943003,-0.724641889569305,-0.224962284213763,0.930032147175957,-0.803889447943003,-0.276688048743141,-0.925742785699984,-0.960548193936982,4.04503385036204,-0.80002168697562,0.867351630294607,-0.201435752875291,-1.07275985293068,1.22333630868128,-0.261988390799629,-0.407231782366444,0.784653904726769,-0.559890255593765,'1'
0.917214206945232,-0.867351630294607,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,1.24109248103481,-1.17767322937651,-0.160884294556958,-1.14490588646953,1.20593376754474,-0.160884294556958,-0.956134469466751,1.02443577734061,-0.188764890559781,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,0.803889447943003,-0.724641889569305,-0.224962284213763,0.930032147175957,-0.803889447943003,-0.276688048743141,-0.925742785699984,1.03867890827635,-0.24664840550988,-0.80002168697562,0.867351630294607,-0.201435752875291,-1.07275985293068,-0.815557539120851,3.80818839483746,-0.407231782366444,0.784653904726769,-0.559890255593765,'2'
0.917214206945232,-0.867351630294607,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,1.24109248103481,-1.17767322937651,-0.160884294556958,-1.14490588646953,1.20593376754474,-0.160884294556958,-0.956134469466751,1.02443577734061,-0.188764890559781,-0.732029886799953,0.773231586181547,-0.160884294556958,1.17767322937651,-1.10298892327186,-0.182147496365431,1.20020877257489,-1.11848268372253,-0.188764890559781,1.05313577808351,-0.951739261827806,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,0.803889447943003,-0.724641889569305,-0.224962284213763,-1.07275985293068,1.24109248103481,-0.276688048743141,-0.925742785699984,1.03867890827635,-0.24664840550988,-0.80002168697562,0.867351630294607,-0.201435752875291,0.930032147175957,-0.815557539120851,-0.261988390799629,-0.407231782366444,0.784653904726769,-0.559890255593765,'2'
-1.0877515218044,1.15028451504312,-0.168236674679157,-0.887866589656007,1.10812448588403,-0.351775324601492,-0.803889447943003,0.847179951567292,-0.160884294556958,0.871426342737944,-0.82732665447837,-0.160884294556958,1.04347367581227,-0.973903070835023,-0.188764890559781,1.36292406555518,-1.29030056099007,-0.160884294556958,-0.847179951567292,0.904543217411236,-0.182147496365431,-0.83127300201685,0.892013049415074,-0.188764890559781,-0.947362315655912,1.04829252027411,-0.230534830777979,1.02443577734061,-0.991984884155028,-0.127740135288396,0.803889447943003,-0.724641889569305,-0.224962284213763,0.930032147175957,-0.803889447943003,-0.276688048743141,1.07773040723282,-0.960548193936982,-0.24664840550988,1.24709262969729,-1.15028451504312,-0.201435752875291,-1.07275985293068,-0.815557539120851,3.80818839483746,-0.407231782366444,-1.27151747211748,1.78195840963016,'1'
