@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute class {'1','2'}
@data
0.489926994482422,-0.451528004157292,-1.04799000507401,-0.598692991474628,-0.0204179326844509,'1'
-0.64126500046868,0.109244994111248,0.292129993605578,-0.916803991959256,0.240223063126842,'1'
0.870592992783379,-0.45986200413156,0.578158993323755,0.806634010666324,0.83524805356432,'1'
-0.628439000525927,-0.316284004574875,1.93429499198756,-1.42709899273667,-0.136582930817588,'1'
-0.596399000668933,0.015937994399346,2.04320599188025,-1.68844799313482,-0.948126917775434,'1'
0.164734995933865,-0.642728003566937,-0.980619005140389,-0.386414991151232,-0.242045929122714,'1'
2.47080398564109,-0.707277003367634,0.787142993117845,-0.916223991958372,-0.350776927375321,'1'
-0.487177001156428,-0.117226005189493,1.40447699250959,-1.36636199264414,-0.671746922217079,'1'
-0.687040000264371,0.574783992673836,-0.141653005967018,-0.175180990829427,-0.136582930817588,'1'
-0.600961000648571,-0.764064003192296,-0.314020005797185,1.29114701140446,-1.54564390817286,'2'
-0.583256000727594,-0.526313003926384,0.0578079938364544,0.530062010244979,1.35769304516822,'2'
-0.190830002479126,-0.240767004808044,0.655798993247257,-1.40938399270968,2.93872301975981,'2'
-0.831639999618972,-0.802773003072777,-0.456364005656935,0.541923010263049,-0.136582930817588,'2'
-0.323700001886082,1.04140299123309,-1.4331660046945,-0.786541991760807,-0.380779926893149,'2'
0.681499993627366,0.320052993460351,-0.311883005799291,1.50886601173614,-0.873692918971647,'1'
-0.334121001839569,0.827339991894037,-1.21030000491409,-0.260762990959807,-0.348999927403878,'1'
-0.827475999637557,-0.933352002669598,0.580665993321285,0.855521010740801,-0.742793921075297,'1'
-0.0137470032695084,1.13730699093697,-1.42712700470045,-0.782864991755206,0.142881064691205,'1'
0.256721995523296,1.18943099077603,1.00947199289878,-0.964068992031262,-0.427582926140987,'2'
-0.585563000717297,0.118362994083095,1.3201269925927,-1.28424899251904,0.726145055317691,'1'
-0.795700999779379,-0.614227003654938,1.16934299274126,0.846745010727431,-0.873952918967468,'1'
-0.33308800184418,1.5535069896519,-1.46966100465854,-0.785611991759391,-0.351058927370789,'1'
-0.777757999859465,-0.725190003312325,0.744859993159506,1.10730001112438,-1.3810199108185,'2'
-0.333324001843127,1.0344349912546,-0.147134005961617,-0.197438990863336,-0.309507928038546,'1'
-0.25471400219399,0.171567993918818,1.85070099206993,-1.38049899266567,-0.609494923217518,'2'
-0.139485002708297,1.21811299068747,-0.102299006005793,0.00499100944505731,-0.815131919912768,'1'
-0.232812002291746,1.15101999089463,-1.27714300484823,-0.731491991676941,-0.354225927319892,'1'
-0.824055999652821,-1.12795600206873,-0.390331005721997,0.371302010003116,-0.136582930817588,'1'
-0.198939002442933,1.43406799002068,0.323055993575107,-0.899005991932141,-0.136582930817588,'1'
0.989733992251612,1.13695499093806,-0.237133005872942,-0.212792990886727,-0.378322926932635,'1'
-0.469173001236786,0.505669992887235,-0.00925600609746782,-0.817038991807268,-0.389144926758716,'1'
-0.883592999387087,-1.2143770018019,-0.69735200541949,-0.169274990820429,1.44693004373411,'1'
-0.381286001629056,1.58094398956719,-1.46824800465993,-0.107851990726854,-0.391286926724293,'1'
-0.0842870029546642,-0.269613004718978,0.628513993274141,-1.75358399323405,2.85516102110272,'2'
0.573735994108353,1.5657159896142,0.117916993777229,0.169403009695532,-0.440997925925398,'1'
-0.812630999703815,-1.11416000211133,-0.191122005918276,1.98311001245863,-1.2687669126225,'1'
-0.224961002326788,1.24384499060802,0.00125799389217279,0.0151450094605265,-0.666458922302061,'1'
2.40125898595149,-0.425955004236252,-0.291392005819481,0.0961770095839751,-0.332695927665897,'1'
0.164117995936619,-0.198431004938762,-0.27226100583833,0.898545010806346,1.13062804881733,'2'
-0.395159001567136,0.285965993565599,1.87017299205074,-1.36902399264819,0.562583057946262,'2'
2.98885898332883,-1.83271599989269,-0.679191005437384,-0.598985991475074,-0.232793929271401,'1'
0.314061995267368,0.19257699385395,-1.24456700488032,-0.6553219915609,0.0193010666772333,'1'
-0.639741000475483,-0.352328004463585,0.996115992911945,1.64021001193624,-0.136582930817588,'1'
2.04019098756306,-1.75518600013208,-0.609479005506071,-0.328020991062271,-0.366995927114668,'1'
0.10790199618753,1.20542299072666,-1.31166900481421,-0.700589991629863,-0.30798692806299,'1'
-0.335367001834008,0.993979991379514,-1.25543600486961,-0.753285991710143,-0.315369927944339,'1'
-0.807594999726292,-0.835350002972192,0.0329069938609892,0.548498010273066,-0.136582930817588,'2'
0.0638279963842477,2.08127398802235,-1.36207100476455,-0.195147990859845,0.696516055793853,'1'
-0.532695000953265,-0.670115003482376,0.808364993096935,0.376524010011071,0.767549054652296,'2'
-0.411545001494,1.1991249907461,1.14564599276461,0.476639010163592,-0.576557923746841,'1'
-0.773545999878265,-0.875452002848371,-0.29734000581362,-1.28488499252001,-0.136582930817588,'1'
-0.59175500068966,0.275696993597306,-0.369480005742541,-0.119275990744258,-0.332921927662265,'1'
1.0401689920265,0.593418992616298,-0.420639005692134,0.140444009651414,0.887500052724589,'1'
0.274456995444138,-0.0870280052827331,-0.510209005603881,-0.272301990977386,-0.381675926878749,'1'
