@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute class {'1','2'}
@data
-0.442627829819172,2.45937732278641,1.58943882847805,0.847845718415084,-0.305825513627759,-0.117853972004107,1.96375708187272,2.08879899059267,3.18524317714425,-0.449460269460389,1.07140780962136,1.31778503208229,0.826060226519742,-0.224443339383692,1.29559144551137,-0.394658529921594,0.829720871264167,1.23145839383537,0.440502110528534,1.22524150190638,0.527834916554879,1.32991182162327,-0.162788326537145,1.03276564356102,4.39094587503836,-0.417429594975447,2.66380197144413,4.39263880315881,5.03799851460508,1.42540363566674,4.21482128280026,1.78914609306646,2.21482864791143,4.41665246718138,3.67870264050306,3.61897958904231,-0.379649794166906,4.41665385014787,3.68295536502904,3.38208593347764,3.74093532017263,2.20674558053289,1.13932501177132,3.71666861805757,0.759373591627304,1.77733292852689,-0.366646918524223,0.842153709948992,1.79926576514942,2.10557398545168,0.795455192383005,1.78975010764684,1.30643880580395,2.12959879254516,1.59041595735884,1.63425802612092,1.79572928348238,-1.10977126600767,1.59041584984845,1.63046299949349,1.5705238857602,1.92654559164748,1.23737776481899,1.71243779911991,1.59015024010454,2.98277358146948,5.24552438341197,-0.274903860197429,4.21058724577067,5.20309518322093,6.08959203612597,3.58056256234155,6.08230398581873,4.57669553383389,4.8979384861117,4.19614674258114,4.80358934858101,5.06681036681657,0.80323037788742,4.19614720165767,4.78799350276372,4.5662301511162,5.36746287624555,4.2453690144981,4.45907119616131,5.65092489936089,'2'
-0.442627829819172,1.67527505408802,1.58943882847805,0.847845718415084,-0.305825513627759,-0.117853972004107,3.4018620155674,1.20489317058811,0.720918669203514,-0.449460269460389,-0.754843164033483,-0.780445161752982,-0.467619936536037,-0.224443339383692,-0.611624387982525,-0.490835818726016,-0.467092558486973,-0.630060052640352,-0.606593070236014,-0.491280408976955,-0.64964297422139,-0.489307179653845,-0.162788326537145,1.26915241280545,2.01790393735457,-0.417429594975447,0.765450304376312,2.01779679548533,2.38014956202099,1.23402999939667,2.59114169064568,1.7770447519363,1.29409205651303,2.10518109489836,2.46903516185272,2.54983277906221,-0.379649794166906,2.10518069841569,2.47536962549928,2.22784508226939,2.72901360493795,1.61105384069264,0.765282460736964,2.443250803146,0.708494939671275,2.17949418566262,-0.366646918524223,0.616898679699763,2.18591036949405,2.59111954635152,2.13432461145393,1.7962076515563,1.4289949748832,1.85137351131659,1.62294318322582,1.83365857271425,1.92222552455632,-0.991392898349801,1.62294414440574,1.82754472871533,1.68248953400687,2.06143440173094,1.34133317897311,1.45245791108563,1.57103635195405,0.987459376128441,2.30974506923015,-0.274903860197429,1.24261540795821,2.21244355618699,2.66170513615707,2.18299789705517,2.30573674891109,1.67720001838847,1.61904180445372,1.63819778336925,1.97947278698084,1.99987367471541,-0.0496813136364248,1.63819805836848,1.96788474657767,1.77503105872544,2.13550087900984,1.5762658771571,1.39158575489641,2.06399756019828,'2'
2.63117654392508,0.734352331649945,-0.794719414239026,0.522542179265747,-0.305825513627759,-0.117853972004107,-0.91245278551662,1.7849563649661,4.67529985636424,0.853974511974739,-0.754843164033483,-0.780445161752982,-0.467619936536037,-0.224443339383692,-0.611624387982525,-0.490835818726016,-0.467092558486973,-0.630060052640352,-0.606593070236014,-0.491280408976955,-0.64964297422139,-0.489307179653845,1.36007021203615,-0.267361587283357,-0.177159855002946,-0.417429594975447,-0.37356069586438,-0.119561011420803,-0.0119144953046873,-0.296959090763904,0.615338813445536,3.10240467832191,1.76099858197571,-0.0705741635957733,0.821828382413953,0.872182199572171,-0.379649794166906,-0.0705746247557453,0.823186686610715,0.668870426092018,0.987778941786393,1.38194163306177,-0.10748349167654,0.386191255981141,0.0604186722528317,-0.496534771075225,-0.366646918524223,-0.345277703408095,-0.489348692519975,-0.430162643133528,-0.456544445632304,-0.0208138109868216,0.595865257165084,-0.0972900132873828,-0.424599072612702,-0.168069483595783,-0.0971895225363824,-0.0681615528669724,-0.424599452859913,-0.162791226605,-0.0846069924822372,-0.104512497672464,0.136457618838028,-0.0020241897831855,-0.0811495231026274,2.02074708960862,1.17223513553007,-0.274903860197429,0.475611449871846,1.69629048350093,2.09646846648135,2.21040112578627,2.57197750430995,4.74636784415759,2.1962249961799,0.276776307560694,1.60787850255976,2.02044180454321,5.95917774619698,0.276778512897243,1.64559119729211,1.9932484717766,2.03307520288515,3.08707897376521,3.07375519042878,2.73584891619575,'2'
-0.442627829819172,1.98891596156738,1.58943882847805,0.847845718415084,-0.305825513627759,-0.117853972004107,1.96375708187272,0.928672601836686,0.720918669203514,-0.449460269460389,1.68225727322315,1.31778503208229,0.826060226519742,-0.224443339383692,1.29559144551137,-0.346569885519383,0.829720871264167,1.23145839383537,1.48759729129308,1.22524150190638,1.70531280733115,1.32991182162327,-0.162788326537145,0.678185489694369,1.18733925916524,-0.417429594975447,1.14512063778988,1.18660209279961,1.44990242861656,0.851282726856525,1.24133576463766,0.763688968602166,0.969488178843748,0.671789397100784,0.950516412057606,0.985921221910479,-0.379649794166906,0.671790515720862,0.939446299086726,1.11857465383549,0.896614823296783,1.10700698390473,0.88996331108175,1.16983298823442,1.16510334530448,1.89035494045301,-0.366646918524223,1.77598920252632,1.90620131215715,2.06839005845162,0.799430250693156,2.37733437272727,1.97525249977662,2.28454914556727,1.8378563593663,2.36423316225864,2.5080876585489,-1.01781356382316,1.83785247643167,2.35431186757688,2.43262959820249,2.54333959624425,1.91302141960463,1.66240543295265,2.2127728601257,1.32595017882022,1.88317884409262,-0.274903860197429,2.70992732777561,1.81773826530941,2.0417681436095,1.05946551907984,2.68194651197469,1.93134245453373,1.74609397921409,1.68104347102384,2.26436173837033,2.30077779627029,-0.145874361552648,1.68104035287038,2.24735608563898,2.22138485814827,2.34528840842186,1.88758493948847,1.37303241553392,2.48139358535285,'2'
-0.28893761113196,1.36163414660866,0,0.576759435790636,-0.305825513627759,-0.117853972004107,0.525652148178053,0.956294658711828,1.06477790286966,-0.449460269460389,-0.754843164033483,-0.780445161752982,-0.467619936536037,-0.224443339383692,-1.088428346356,-0.490835818726016,-0.467092558486973,-0.630060052640352,-0.606593070236014,-1.34954136441862,-0.64964297422139,-1.3989166802924,-0.924217595823791,1.03276564356102,1.18733925916524,0.0746622039793482,-0.120447140255337,1.18660209279961,1.44990242861656,1.23402999939667,0.478401980372258,0.878651709338671,1.05794658152613,0.385380535944331,0.487239505340454,0.565086839258739,-0.379649794166906,0.385379071865905,0.485228678959562,0.533959157768976,0.577540408583146,0.4654928025383,1.01464416142654,0.533124080778631,-0.124045718280366,-0.102485085003333,-0.270545364425322,-0.375908898316875,-0.071053925544592,0.0248948234942056,0.0375049420720161,-0.0823366019620138,0.262883618671559,-0.050600032354121,-0.175013311832852,-0.0350451451347744,0.000302907911102741,0.291236927683921,-0.17500998789954,-0.0277776828973604,-0.0370148025743207,0.023317670442178,0.0562073460026987,-0.0138082219541621,-0.216453319465614,0.257031854530384,0.50311164511826,-0.131001117494804,-0.158000515503848,0.648803365402743,0.82012759947165,0.867642917962105,0.517293413731848,1.02063784108437,0.515623806774329,0.133570188483186,0.435292093942144,0.523539022630942,2.22902511033455,0.133574592338939,0.4491187429394,0.46771037508257,0.557158231257081,0.692669126716591,0.729849984300959,0.463607453054783,'2'
-0.442627829819172,0.263890970430908,-0.794719414239026,0.522542179265747,-0.305825513627759,-0.117853972004107,-0.91245278551662,-0.341942014419867,0.262439690981981,0.853974511974739,-0.754843164033483,-0.780445161752982,-0.467619936536037,-0.224443339383692,-0.611624387982525,-0.490835818726016,-0.467092558486973,-0.630060052640352,-0.606593070236014,-0.491280408976955,-0.64964297422139,-0.489307179653845,0.598640942749501,-0.267361587283357,-0.23648590344504,-0.417429594975447,0.259223193158226,-0.238303111804477,-0.144806942933892,0.0857881817762389,-0.264969399168391,0.654513825797476,-0.113550351389294,-0.344278921643477,-0.0789878250916218,-0.00929522354971691,2.30125327449248,-0.344278993256911,-0.078834939798044,-0.0656464792223232,0.0214392857965221,0.190558153381259,-0.10748349167654,-0.21786591263076,-0.406826458385343,-0.0429632124720732,-0.366646918524223,-0.318851219765936,-0.0434963915021702,0.0941654387426347,-0.36305103029063,0.131804072709969,1.30269060939915,0.476319894745464,-0.247853317925681,0.26816169992031,0.434040935685549,-0.640667534752903,-0.247856264383029,0.269227445847992,0.560994711428453,0.353787327236148,0.861312773817972,0.598238149108542,0.134222362572402,-0.241796696804874,0.0932735072410257,-0.274903860197429,-0.224696511859184,0.132650292716681,0.236657488838645,0.0181428272978354,0.20474991826363,0.883294186687339,0.312062110716651,-0.125664878148028,0.232979650201781,0.336902289008293,0.00162164525222743,-0.125666453655703,0.234752061447044,0.406212740495425,0.293072753056073,0.623995804143495,0.402074322230315,0.240401022490837,'2'
-0.442627829819172,1.67527505408802,0.794719414239026,0.685193948840415,-0.305825513627759,-0.117853972004107,3.4018620155674,0.514341748709549,-0.0241096704064772,-0.449460269460389,0.643183443385051,1.31778503208229,0.424060819160077,-0.224443339383692,0.818787487137896,-0.346569885519383,0.428644552784433,0.65263999661079,0.440502110528534,1.22524150190638,0.527834916554879,1.32991182162327,-0.924217595823791,-0.149168202661141,0.712730871628478,-0.417429594975447,-0.247003918059859,0.711633691264916,0.918332638099743,0.468535454316382,0.810962860693075,0.12836855926885,1.07794587256737,0.462014252518957,0.590189929055376,0.656078057129385,-0.379649794166906,0.462014920069638,0.576897055460856,0.74382113071593,0.595773232281068,0.60296012711682,0.88996331108175,0.598427558466404,0.0192639780624283,0.624809378156292,-0.366646918524223,-0.178400443441126,0.670880840707427,0.716375006805607,0.271943414172894,0.534394610743953,0.394860416759497,0.798817956015021,0.241447692165339,0.36179810823807,0.451532966414184,-0.438150017809706,0.241447139995774,0.360603633751692,0.486817743399074,0.427738585686535,0.440570877775393,0.645966373214343,0.355172621913013,-0.13490486437589,0.0932735072410257,-0.274903860197429,-0.224696511859184,0.0871073745384996,0.109023402137676,-0.0366636301643756,0.0774173830728747,-0.0510016081139168,0.0701297304932036,-0.0351509436419684,-0.0147498727456028,0.00476508141859933,-0.257030772478061,-0.0351511746150134,-0.0158275482563311,0.0173889863315377,-0.00309787670206791,-0.0123769850338637,8.5302709712614e-05,-0.00735811543514252,'2'
-0.442627829819172,0.891172785389623,0,0.576759435790636,-0.305825513627759,-0.117853972004107,0.525652148178053,0.0723888387072698,0.434369307815056,-0.449460269460389,-0.754843164033483,-0.780445161752982,-0.467619936536037,-0.224443339383692,-1.088428346356,-0.490835818726016,-0.467092558486973,-0.630060052640352,-0.606593070236014,-1.34954136441862,-0.64964297422139,-1.3989166802924,-0.162788326537145,-0.267361587283357,-0.117833806560851,0.0746622039793482,-0.626674251473423,-0.119561011420803,-0.0119144953046873,-0.296959090763904,-0.049782947196098,-0.0455224513188612,0.427968913727227,-0.121463780793808,0.023962598623301,0.132878554373168,-0.379649794166906,-0.121464036241743,0.0258321513956034,0.0842549300255015,0.158185463530938,-0.038554054249608,0.266559059357819,-0.119910696099101,0.113895200197758,-0.262736568732242,-0.216229200577934,-0.547082618664571,-0.263956663841544,-0.161604226290412,-0.2858166238085,-0.0255342103169156,0.385483957975512,0.289080804964215,-0.15002275840408,0.0362120664222722,0.120134699603423,-0.530206868309973,-0.150027439058867,0.0257387234638593,0.167434860041072,0.0904211560839786,0.262651639750368,0.390580527499083,-0.0447192785498777,0.185770632911062,0.00963307093954939,-0.131001117494804,-0.458132499102861,0.071926401812439,0.16372372500952,0.127755742222257,0.155553256939929,0.46507614690546,0.29919460031665,-0.035068337044432,0.14214549178774,0.214255292627695,0.211108727380891,-0.0350712617129162,0.137344520858937,0.2375901940468,0.199285386965995,0.34930251385111,0.408258768684478,0.18906354346113,'2'
-0.442627829819172,1.51845460034834,0,0.847845718415084,1.12464866301821,8.42655899829368,0.525652148178053,0.100010895582412,-0.253349159517244,-0.449460269460389,-0.754843164033483,-0.780445161752982,-0.467619936536037,-0.224443339383692,-0.611624387982525,-0.490835818726016,-0.467092558486973,-0.630060052640352,-0.606593070236014,-0.491280408976955,-0.64964297422139,-0.489307179653845,-0.162788326537145,0.441798720449938,0.950035065396858,0.0746622039793482,-0.626674251473423,0.949117892032264,1.18411753335815,0.851282726856525,0.693588432344552,0.159411129994039,0.88718340417405,0.319203642347095,0.487239505340454,0.548025985907993,0.285536681515498,0.319204503912859,0.491539400604399,0.578929580543323,0.52284193748938,0.648782568642994,1.01464416142654,0.565775819622518,0.167052626392536,0.362243813977088,-0.0783457158557906,-0.547082618664571,0.362977669655146,0.509791815817377,0.159412947564473,0.323351966299346,0.167704189709197,0.177553812964809,0.108762497054911,0.11602123105495,0.122633868121531,0.240090560801708,0.108763894845587,0.104068283385833,0.253871520488497,0.0411396218393637,0.180459726277859,0.0282775206515815,0.196387638196728,-0.0992742535662288,-0.048915234471484,-0.131001117494804,-0.458132499102861,-0.0647023527221067,-0.0186106845632941,-0.118873316357692,-0.0643847583895575,-0.177081004748329,-0.146995017067178,-0.108649016486164,-0.142743459601751,-0.151400348755454,0.055062227427907,-0.10864859710009,-0.147295774253893,-0.105606282842753,-0.179566210266293,-0.149723630180056,-0.20400143027767,-0.121193395022755,'2'
-0.442627829819172,1.51845460034834,0,0.847845718415084,1.12464866301821,8.42655899829368,0.525652148178053,0.100010895582412,-0.253349159517244,-0.449460269460389,-0.754843164033483,-0.780445161752982,-0.467619936536037,-0.224443339383692,-0.611624387982525,-0.490835818726016,-0.467092558486973,-0.630060052640352,-0.606593070236014,-0.491280408976955,-0.64964297422139,-0.489307179653845,-0.162788326537145,0.441798720449938,0.831382968512668,-0.417429594975447,-0.626674251473423,0.83037579164859,1.05122508572895,0.851282726856525,0.497964385097012,0.129157777168643,0.70411297079659,0.157743429181609,0.3585514756968,0.411539159102023,0.285536681515498,0.157744058013801,0.355147214185349,0.444018312220281,0.386095759754964,0.557137685590647,0.88996331108175,0.386191255981141,0.210717168502831,0.314168311167927,-0.366646918524223,-0.547082618664571,0.314752129758106,0.453842369440409,0.159412947564473,0.254591224183815,0.171116361347403,0.152020519304373,0.00233036855619111,0.0820309565095164,0.0850502766448854,0.181073706188243,0.00233498422895638,0.0530990759728412,0.213417150018609,0.00549576181764155,0.167147011186683,0.0282775206515815,0.140598277977895,-0.0814589481613981,-0.0656433217317793,-0.274903860197429,-0.458132499102861,-0.0798833254481674,-0.0368441255205754,-0.118873316357692,-0.093323970932911,-0.175971109329371,-0.153892466335647,-0.146304455795059,-0.15512993574912,-0.164350652721107,0.0229978781224994,-0.146302838250102,-0.165754760887246,-0.119492845491463,-0.191906653172883,-0.154301851684929,-0.20400143027767,-0.14351403807915,'2'
