@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute class {'1','2'}
@data
-0.690921689531519,-0.742013376518023,1.45481957644238,-0.61619039893105,-0.951190495525805,1.73785184416223,1.53911171292563,-0.951190495525805,-0.542360987179672,1.49591651965149,-0.774695970141736,-0.678336458460839,1.85753292606849,-0.835390657728711,-0.755008434290013,-0.542360987179672,-0.913718968250729,1.468297903757,'2'
-0.690921689531519,1.34229386089215,-0.684620977149358,-0.61619039893105,1.04710886482252,-0.573121352862012,1.53911171292563,-0.951190495525805,-0.542360987179672,1.49591651965149,-0.774695970141736,-0.678336458460839,1.85753292606849,-0.835390657728711,-0.755008434290013,-0.542360987179672,1.09005069896578,-0.678336458460839,'2'
1.4415526608744,-0.742013376518023,-0.684620977149358,1.61638351023942,-0.951190495525805,-0.573121352862012,1.53911171292563,-0.951190495525805,-0.542360987179672,1.49591651965149,-0.774695970141736,-0.678336458460839,1.85753292606849,-0.835390657728711,-0.755008434290013,1.83641527238029,-0.913718968250729,-0.678336458460839,'2'
-0.690921689531519,-0.742013376518023,1.45481957644238,-0.61619039893105,-0.951190495525805,1.73785184416223,-0.647126515661912,-0.951190495525805,1.83641527238029,-0.665812554989393,-0.774695970141736,1.468297903757,-0.536195071442451,-0.835390657728711,1.31919056101222,-0.542360987179672,-0.913718968250729,1.468297903757,'2'
-0.690921689531519,1.34229386089215,-0.684620977149358,-0.61619039893105,1.04710886482252,-0.573121352862012,-0.647126515661912,-0.951190495525805,1.83641527238029,-0.665812554989393,-0.774695970141736,1.468297903757,-0.536195071442451,-0.835390657728711,1.31919056101222,-0.542360987179672,1.09005069896578,-0.678336458460839,'2'
1.4415526608744,-0.742013376518023,-0.684620977149358,1.61638351023942,-0.951190495525805,-0.573121352862012,-0.647126515661912,-0.951190495525805,1.83641527238029,-0.665812554989393,-0.774695970141736,1.468297903757,-0.536195071442451,-0.835390657728711,1.31919056101222,1.83641527238029,-0.913718968250729,-0.678336458460839,'2'
-0.690921689531519,-0.742013376518023,1.45481957644238,-0.61619039893105,-0.951190495525805,1.73785184416223,1.53911171292563,-0.951190495525805,-0.542360987179672,-0.665812554989393,-0.774695970141736,1.468297903757,-0.536195071442451,-0.835390657728711,1.31919056101222,-0.542360987179672,-0.913718968250729,1.468297903757,'2'
-0.690921689531519,-0.742013376518023,1.45481957644238,-0.61619039893105,-0.951190495525805,1.73785184416223,-0.647126515661912,-0.951190495525805,1.83641527238029,1.49591651965149,-0.774695970141736,-0.678336458460839,1.85753292606849,-0.835390657728711,-0.755008434290013,-0.542360987179672,-0.913718968250729,1.468297903757,'2'
-0.690921689531519,-0.742013376518023,1.45481957644238,-0.61619039893105,-0.951190495525805,1.73785184416223,1.53911171292563,-0.951190495525805,-0.542360987179672,-0.665812554989393,-0.774695970141736,1.468297903757,1.85753292606849,-0.835390657728711,-0.755008434290013,-0.542360987179672,-0.913718968250729,1.468297903757,'2'
-0.690921689531519,-0.742013376518023,1.45481957644238,-0.61619039893105,-0.951190495525805,1.73785184416223,1.53911171292563,-0.951190495525805,-0.542360987179672,1.49591651965149,-0.774695970141736,-0.678336458460839,-0.536195071442451,-0.835390657728711,1.31919056101222,-0.542360987179672,-0.913718968250729,1.468297903757,'2'
-0.690921689531519,-0.742013376518023,1.45481957644238,-0.61619039893105,-0.951190495525805,1.73785184416223,-0.647126515661912,-0.951190495525805,1.83641527238029,-0.665812554989393,-0.774695970141736,1.468297903757,1.85753292606849,-0.835390657728711,-0.755008434290013,-0.542360987179672,-0.913718968250729,1.468297903757,'2'
