@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute class {'1','2'}
@data
-1.57911581431704,-0.455436126579366,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.618476780231441,0.31764195358127,-1.01597182975343,-0.461072110502553,0.256123876732528,-0.634843026816494,1.52548419268839,-1.00721827368696,-0.814479298513866,-1.14642761308727,0.361405785071256,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.39109248513498,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.25431926917345,0.0767998961702692,-0.165039488696645,-0.738112957007754,0.868381960454547,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.96962549526613,-1.50508692185169,-0.629368147830201,-1.10829876412134,-0.160469043602671,-0.322970197794987,'2'
-1.12017873827832,-1.14892143257579,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.68409023522105,-0.191647196917575,-0.452729433332057,-0.461072110502553,0.256123876732528,-1.73901133443574,0.0537855117671512,-1.30764546383112,-0.590125340307044,-0.522695479104181,0.427756277240433,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.39663113812448,-0.0847203948798727,-0.203523235473377,-0.416367218212513,-0.156755874830228,-0.00725577930477213,-1.2760102652665,-0.165039488696645,-0.738112957007754,-0.537222252557494,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.60347985468289,-0.920114106018126,-0.629368147830201,-1.10507811682397,-0.160469043602671,-0.322970197794987,'2'
-1.55534616496045,0.218561821295391,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.13244884431671,0.31764195358127,1.23699775593205,-0.461072110502553,0.256123876732528,-0.338686255935673,1.57000403178281,-0.89092387750213,-0.814479298513866,-0.0925353867020517,0.69315824591714,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.52102767251494,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.21009715960364,-0.0427507692590269,-0.165039488696645,-0.738112957007754,1.06012030237204,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.0309165879088876,-0.842574958779595,-0.220013661536473,-0.629368147830201,-0.828102449250229,-0.160469043602671,-0.322970197794987,'2'
-3.25944718037115,-0.43270087543742,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.86513242503402,-0.70093634741642,0.110512963089311,-0.461072110502553,0.256123876732528,-2.35700320893271,-0.550412304514257,-3.60015258862293,-0.814479298513866,2.0367570706885,1.19078693718597,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-2.22594136739418,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-3.54502454488968,6.75905287963935,-0.165039488696645,-0.0352651193705148,-0.636907111912607,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.0309165879088876,-0.87258689653232,3.79856288978822,-0.629368147830201,-1.56160487122603,-0.160469043602671,-0.322970197794987,'2'
-0.999502056929491,0.390820443704218,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.837188296863472,0.31764195358127,1.23699775593205,-0.461072110502553,-0.0959785653253235,-0.0476651516019187,1.78369925943603,-0.440821492268228,-0.365771382100222,-0.200075409802582,0.527282015494202,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.05454066855074,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.01994208845345,-0.00499792754451236,-0.165039488696645,0.131767371167124,1.39256215390559,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.56746552937962,-0.23868300672265,-0.629368147830201,-0.504427395864639,-0.160469043602671,-0.322970197794987,'2'
-0.999502056929491,0.431960421961074,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.924672903516285,0.31764195358127,1.23699775593205,-0.461072110502553,-0.101175649340938,-0.280482035068922,1.48986832141286,-0.596957487146018,-0.590125340307044,0.0150046363984835,0.593632507663378,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.24113547013642,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.04205314323836,-0.0427507692590269,-0.165039488696645,0.125714860186394,0.990960950187867,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.56746552937962,-0.00376041312991749,-0.629368147830201,-0.584138416474523,-0.160469043602671,-0.322970197794987,'2'
0.397421951411472,2.37949331078712,0.193792541830105,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-2.83839867404656,-0.70093634741642,0.67375535951068,-0.461072110502553,0.256123876732528,-1.03542501748766,-0.799723403443007,-0.30191429682523,-0.814479298513866,1.6926289967668,0.726333492001732,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.17893720294119,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-0.953608924098735,2.81388092047258,-0.165039488696645,0.806538282865977,-0.891127351320621,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.0309165879088876,0.794076046668984,3.14980314456855,-0.629368147830201,0.542282975780305,-0.160469043602671,-0.322970197794987,'2'
-0.4710844673869,0.914934143309843,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.596605628568238,0.826931104080115,0.110512963089311,-0.461072110502553,0.205452307580291,-0.100733705921603,1.42118056966718,-0.163007101382232,0.307290492520245,-0.71626752068514,0.361405785071256,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.619152798184146,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-0.427365820217979,-0.00499792754451236,-0.165039488696645,0.196243425642397,0.582205330726951,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.539454387477077,-0.646297043287524,-0.629368147830201,-0.547100972554779,-0.160469043602671,-0.322970197794987,'2'
-0.341265613208618,0.00985462165899943,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,0.158913609061205,0.803148077876761,0.31764195358127,-1.01597182975343,-0.461072110502553,0.256123876732528,-0.867659910283497,-0.605108106830258,-0.427899892692137,-0.814479298513866,-0.974363576126419,-0.534325859212629,-0.0837982521449525,-0.232880093627042,-0.134790078894437,0.925437503830658,-0.0847203948798727,-0.203523235473377,-0.416367218212513,-0.156755874830228,-0.179722006627037,0.265564104742842,-0.165039488696645,-0.738112957007754,-0.762824828992749,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.292356099979645,-0.997903044293865,-0.629368147830201,-0.555957752622544,-0.160469043602671,-0.322970197794987,'2'
0.470559334047125,0.651614223999145,-0.489990507102206,-0.166610515232247,0.00853219039182198,-0.270120323969933,0.158913609061205,0.453209651265512,-0.70093634741642,1.23699775593205,0.501522368218146,-1.419935718303,0.0105390692648326,-0.117933867597039,0.238639285441322,0.980352367140711,1.19794489050434,-0.136222906197568,-0.0837982521449525,2.91697245479,-0.134790078894437,-0.411825240866723,-0.0847203948798727,-0.203523235473377,-0.416367218212513,-0.156755874830228,0.474765215006171,0.0390470544557547,-0.165039488696645,1.86438270205352,-0.456615835184221,-0.201624650940909,0.0766788367058281,0.318874433598248,0.0309165879088876,-0.0302518436058508,1.46489474151604,0.287735990237288,0.061601366647972,-0.160469043602671,-0.322970197794987,'2'
0.232862840481254,-0.394688497866757,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,0.158913609061205,1.73267202356289,-0.70093634741642,0.110512963089311,-0.461072110502553,-0.136255966446332,-0.193175703768796,-0.918018975893893,0.132036088938555,0.307290492520245,0.10103665487891,-1.09830504265063,-0.0837982521449525,-0.232880093627042,-0.134790078894437,0.417484988402969,0.332943234083986,-0.203523235473377,-0.416367218212513,-0.156755874830228,0.518987324575984,0.0327549141700022,-0.165039488696645,0.162786489943363,-0.697004204155402,-0.201624650940909,0.0766788367058281,-0.560635442077965,-0.764620003405173,-0.15129999254184,-0.0908840239987456,-0.629368147830201,-0.16303878234352,-0.160469043602671,-0.322970197794987,'2'
-2.12947461865032,-1.0572586740035,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.837188296863472,0.31764195358127,-1.01597182975343,-0.461072110502553,0.256123876732528,-1.95813310711057,0.217872918715155,-2.24446143309786,-0.814479298513866,-1.16793561770738,0.527282015494202,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.629519176050019,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-2.13876146056968,1.85747559703821,-0.165039488696645,-0.738112957007754,-0.273939753208106,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-1.12468717365521,-1.33550703641057,-0.629368147830201,-1.84904764251622,-0.160469043602671,-0.322970197794987,'2'
-1.0397276173791,-0.532062343391114,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.771574841873863,0.826931104080115,-1.01597182975343,-0.461072110502553,0.256123876732528,-1.63287422579637,0.1377372083452,-1.27318786496154,-0.814479298513866,-1.16793561770738,0.460931523325025,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.266695950744526,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.38698559788289,-1.1312910386942,-0.165039488696645,-0.738112957007754,-0.293972117289038,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.920605996936679,-1.30127990356925,-0.629368147830201,-1.49719192527865,-0.160469043602671,-0.322970197794987,'2'
-1.92103307813871,-0.878624557888201,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.771574841873863,0.31764195358127,-1.01597182975343,-0.461072110502553,0.256123876732528,-1.65341689198463,0.29800862908511,-1.91388384394281,-0.814479298513866,-1.16793561770738,0.460931523325025,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.442924374464338,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.829206693581,-1.1312910386942,-0.165039488696645,-0.738112957007754,-0.0860170996869851,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-1.07266648155048,-1.38684773567256,-0.629368147830201,-1.66869139386355,-0.160469043602671,-0.322970197794987,'2'
-1.65225319695269,-0.570676182632199,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.662219083557847,0.31764195358127,-1.01597182975343,-0.461072110502553,0.256123876732528,-0.973797018922867,1.18331742936271,-1.28610946453764,-0.814479298513866,-1.14642761308727,0.394581031155848,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.38072610726911,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.38698559788289,0.23410340331408,-0.165039488696645,-0.738112957007754,0.484905276619568,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.9946354433934,-1.47397134654139,-0.629368147830201,-1.288655012774,-0.160469043602671,-0.322970197794987,'2'
-1.53706181930154,-0.357999335971022,0.193792541830105,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.596605628568238,0.31764195358127,-1.01597182975343,-0.461072110502553,0.256123876732528,-0.0630721512431173,1.81422714910077,-0.786474280928712,-0.814479298513866,-0.952855571506312,0.328230538986671,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.194131305683429,-0.293552209361802,-0.203523235473377,2.39944954598108,-0.156755874830228,-1.17471947194779,0.0264627738842498,-0.165039488696645,-0.738112957007754,1.25233560533907,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.376389525687274,-1.2748316645555,-0.629368147830201,-0.404587329646198,-0.160469043602671,0.123600652367151,'2'
-1.49317938972014,-0.261645176369437,0.193792541830105,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.552863325241832,0.31764195358127,-1.01597182975343,-0.461072110502553,0.256123876732528,1.02397726788591,2.28359345269622,-0.447282292056275,-0.814479298513866,-1.03888758998674,0.228704800732902,-0.0837982521449525,-0.232880093627042,-0.134790078894437,0.0442953852316089,-0.293552209361802,4.90878660796501,-0.416367218212513,-0.156755874830228,-1.08627525280817,0.0075863530269925,6.05341267469481,-0.738112957007754,2.02262770035585,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,2.94893317731461,-1.48641757666551,-0.629368147830201,2.37402612615895,-0.160469043602671,0.123600652367151,'2'
-1.92103307813871,-0.834116394276982,-0.489990507102206,-0.166610515232247,0.00853219039182198,-0.270120323969933,-0.740034688845346,-1.17619114764312,0.31764195358127,-1.01597182975343,-0.14020728426232,0.256123876732528,-1.61746722615517,0.29800862908511,-1.91388384394281,-0.814479298513866,-0.952855571506312,0.859034476340086,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.899045000562669,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.829206693581,-1.21938100269473,-0.165039488696645,-0.738112957007754,-0.0860170996869851,-0.201624650940909,-0.581013624470178,-0.120880504239859,0.826453179222948,-1.06066170644939,-0.868773406756138,0.287735990237288,-1.63487459724118,-0.160469043602671,-0.322970197794987,'2'
-1.43101261447984,-0.533024682063789,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.52612957425437,-0.70093634741642,-1.01597182975343,-0.461072110502553,0.256123876732528,-2.24230665604823,-0.686515812602911,-1.74374944952426,-0.814479298513866,-0.888331557645992,1.15761169110138,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.588053664586534,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-2.13876146056968,-3.27691087613578,-0.165039488696645,-0.738112957007754,-0.795735141411422,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.927608782412315,-0.868773406756138,0.287735990237288,-1.65097783372802,-0.160469043602671,-0.322970197794987,'2'
-5.08788174626246,-2.30649456346974,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-2.22600642747687,-0.191647196917575,-0.452729433332057,-0.461072110502553,0.256123876732528,-3.30025396474388,-1.71810408419075,-6.20600850313499,-0.814479298513866,0.0580206456386967,1.3898384136935,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-3.20038088678607,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-5.37581988107987,-6.90747582101493,-0.165039488696645,-0.738112957007754,-0.795735141411422,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.0309165879088876,-1.63989210507698,2.24278412427343,-0.629368147830201,-2.96419676923025,-0.160469043602671,-0.322970197794987,'2'
-1.92103307813871,-0.797908401717584,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.0121575101691,0.31764195358127,-0.452729433332057,-0.461072110502553,0.256123876732528,-1.57809378262766,0.29800862908511,-1.91388384394281,-0.590125340307044,-0.737775525305246,0.626807753747963,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.08563980214835,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.829206693581,-1.28230240555226,-0.165039488696645,-0.738112957007754,-0.0860170996869851,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.0309165879088876,-1.04465533964794,-0.350699077839714,-0.629368147830201,-1.59461650602406,-0.160469043602671,-0.322970197794987,'2'
-1.43101261447984,-0.841574518990213,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.771574841873863,-0.191647196917575,-0.452729433332057,-0.461072110502553,0.256123876732528,-2.06084643805189,-0.446108681493046,-1.56715425531766,-0.814479298513866,-0.329123437523222,0.494106769409609,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.54176042824668,-0.0847203948798727,-0.203523235473377,-0.416367218212513,-0.156755874830228,-0.201833061411942,2.14691405018282,-0.165039488696645,-0.738112957007754,-0.795735141411422,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.61648502770907,-0.739643769218411,-0.629368147830201,-1.17190654824438,-0.160469043602671,-0.322970197794987,'2'
-2.50247527009215,-0.98279771920527,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.86513242503402,0.31764195358127,0.110512963089311,-0.461072110502553,0.256123876732528,-2.11220310352255,-0.446108681493046,-2.72363741737797,-0.814479298513866,0.380640714940293,1.15761169110138,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-2.68206199349251,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-2.64289350966553,-4.03196771042607,-0.165039488696645,-0.738112957007754,-0.458523679382405,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.826453179222948,-1.10167802137812,1.85383943289474,-0.629368147830201,-1.85951474623267,-0.160469043602671,-0.322970197794987,'2'
-1.12017873827832,-0.319144912061769,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.52612957425437,0.31764195358127,0.110512963089311,-0.461072110502553,0.256123876732528,-1.759554000624,-0.482996548171279,-1.4433222593801,-0.590125340307044,0.0365126410185877,0.958560214593848,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-2.01861381007675,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.62578498955987,2.46781320475619,-0.165039488696645,-0.738112957007754,-0.537222252557494,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.826453179222948,-0.871586498607229,1.25797616570257,-0.629368147830201,-1.48752998338654,-0.160469043602671,-0.322970197794987,'2'
-0.876996941014772,-0.136781733589855,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.31835363345394,0.31764195358127,0.110512963089311,-0.461072110502553,0.256123876732528,-1.48736367362949,0.1377372083452,-1.20857986708108,-0.365771382100222,-0.178567405182478,0.825859230255494,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.8942172756863,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.25431926917345,-1.43331377241031,-0.165039488696645,-0.738112957007754,-0.440399159499658,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.826453179222948,-0.83557217330396,0.774128969627475,-0.629368147830201,-1.38124862257336,-0.160469043602671,-0.322970197794987,'2'
-2.50247527009215,-0.529415912041258,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,0.048593345496254,-0.191647196917575,-0.452729433332057,-0.461072110502553,0.256123876732528,-1.95813310711057,-0.446108681493046,-2.72363741737797,-0.590125340307044,-0.0280113728417296,-0.036697167943806,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.245963195012784,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-2.64289350966553,-4.14522623556961,-0.165039488696645,-0.738112957007754,-0.458523679382405,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.0309165879088876,-0.730530391169424,1.46489474151604,-0.629368147830201,-1.28382404182795,-0.160469043602671,-0.322970197794987,'2'
-1.0397276173791,-0.0767558588817513,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.31835363345394,-0.191647196917575,0.110512963089311,-0.461072110502553,0.256123876732528,-1.48736367362949,0.1377372083452,-1.27318786496154,-0.590125340307044,-0.178567405182478,0.825859230255494,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.39663113812448,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.38698559788289,-1.47735875441058,-0.165039488696645,-0.738112957007754,-0.293972117289038,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.0309165879088876,-0.831570581603596,0.254498861945537,-0.629368147830201,-1.32086148574769,-0.160469043602671,-0.322970197794987,'2'
-1.70893466849532,-0.261524884035353,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-1.0668353893271,0.31764195358127,0.110512963089311,-0.461072110502553,0.256123876732528,-1.05939146137397,0.825886721204656,-1.45732065892087,-0.590125340307044,-0.436663460623754,0.659982999832555,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.26186822586816,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-1.48869644989345,-0.470616308690192,-0.165039488696645,-0.738112957007754,0.293643895751625,-0.201624650940909,-0.581013624470178,-0.560635442077965,0.0309165879088876,-0.92160639486177,-0.285356369688094,-0.629368147830201,-1.2524227306786,-0.160469043602671,-0.322970197794987,'2'
-2.50247527009215,-0.837965748967682,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.771574841873863,-0.191647196917575,-0.452729433332057,-0.461072110502553,0.256123876732528,-2.07796532654211,-0.446108681493046,-2.72363741737797,-0.590125340307044,-0.329123437523222,0.494106769409609,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-1.00270877922138,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-2.64289350966553,-3.69848427528119,-0.165039488696645,0.0330778171202249,-0.458523679382405,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.880590079933047,0.881477704447995,-0.629368147830201,-1.52537258913063,-0.160469043602671,-0.322970197794987,'2'
-0.712437830084555,0.693235371592339,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.00608453366175376,0.826931104080115,-0.452729433332057,-0.461072110502553,3.48741086344056,-0.417433142990689,1.06374986150913,-0.404210293469299,-0.590125340307044,-0.759283529925353,-0.00352192185921382,-0.0837982521449525,-0.232880093627042,-0.134790078894437,0.210157431085545,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-0.74134279816364,0.0893841767417741,-0.165039488696645,0.104194821143799,0.484428315570022,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.528450010301078,-0.397372440805158,-0.629368147830201,-0.48349318843174,-0.160469043602671,-0.322970197794987,'2'
-0.403432388448922,0.304330255497551,-0.489990507102206,-0.166610515232247,-0.420108803102092,-0.270120323969933,-0.740034688845346,-0.629412356063042,0.826931104080115,-0.452729433332057,-0.461072110502553,0.592635066743538,-1.44285456355492,-0.550412304514257,-0.811240680116225,-0.365771382100222,-0.630235502204713,0.394581031155848,-0.0837982521449525,-0.232880093627042,-0.134790078894437,-0.339260595805626,-0.293552209361802,-0.203523235473377,-0.416367218212513,-0.156755874830228,-0.953608924098735,-1.36410022926704,-0.165039488696645,0.114618590055056,-0.54723843459796,-0.201624650940909,-0.581013624470178,-0.560635442077965,-0.764620003405173,-0.543455979177441,0.168931029842223,-0.629368147830201,-0.987524490469998,-0.160469043602671,-0.322970197794987,'2'
