@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute class {'1','2','3','4','5'}
@data
-0.530085670320708,-0.165852931144869,0.647729514467517,0.465591867615263,0.773107544815577,-0.0574861826312618,0.665688101149316,-0.665688101149316,0.365452491336349,-0.365452491336349,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,-0.513822953684428,0.513822953684428,-0.265162726071199,0.265162726071199,-0.344405622992414,0.344405622992414,-0.343106998352148,0.343106998352148,'3'
-1.40995837622029,-0.0281401432511662,-0.0340423854715347,-0.20673876496728,-5.13013381946942e-07,-9.18611522224492e-10,0.665688101149316,-0.665688101149316,0.365452491336349,-0.365452491336349,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,-0.513822953684428,0.513822953684428,-0.265162726071199,0.265162726071199,2.90251607525257,-2.90251607525257,2.91350179956654,-2.91350179956654,'1'
-0.2856765853486,-0.181591535475578,-1.50963777877724e-07,-0.00211639852911479,-0.478334190592484,0.296179173903895,-1.50166850724381,1.50166850724381,0.365452491336349,-0.365452491336349,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,1.94550058531796,-1.94550058531796,-0.265162726071199,0.265162726071199,-0.344405622992414,0.344405622992414,-0.343106998352148,0.343106998352148,'1'
0.887487022517516,-0.22192170907302,-0.170396765459345,1.92718019931644,-5.13013381946942e-07,-9.18611522224492e-10,0.665688101149316,-0.665688101149316,-2.73535652606298,2.73535652606298,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,-0.513822953684428,0.513822953684428,-0.265162726071199,0.265162726071199,2.90251607525257,-2.90251607525257,2.91350179956654,-2.91350179956654,'1'
0.887487022517516,-0.194379151494279,-1.12487742537402,-1.40524119696225,-0.695976231533017,-1.31139062852864,0.665688101149316,-0.665688101149316,0.365452491336349,-0.365452491336349,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,-0.513822953684428,0.513822953684428,-0.265162726071199,0.265162726071199,-0.344405622992414,0.344405622992414,-0.343106998352148,0.343106998352148,'5'
-1.6543674611924,-0.22831551708237,-1.50963777877724e-07,2.16103433238863,1.64367570857771,0.971358490925557,0.665688101149316,-0.665688101149316,-2.73535652606298,2.73535652606298,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,1.94550058531796,-1.94550058531796,-0.265162726071199,0.265162726071199,-0.344405622992414,0.344405622992414,-0.343106998352148,0.343106998352148,'1'
0.349787035578879,-1.05392439822907e-08,-1.50963777877724e-07,-1.08369176398799,-0.423923680357351,-1.05417946013943,0.665688101149316,-0.665688101149316,0.365452491336349,-0.365452491336349,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,2.97590170295896,-2.97590170295896,1.94550058531796,-1.94550058531796,-0.265162726071199,0.265162726071199,-0.344405622992414,0.344405622992414,-0.343106998352148,0.343106998352148,'1'
1.37630519246173,-0.12158810646475,-1.94300370530088,-0.8498376309158,-1.62095490553028,0.135422193660642,0.665688101149316,-0.665688101149316,0.365452491336349,-0.365452491336349,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,-0.513822953684428,0.513822953684428,-0.265162726071199,0.265162726071199,-0.344405622992414,0.344405622992414,-0.343106998352148,0.343106998352148,'5'
0.69195975453983,-0.200281128118295,0.238666374504086,0.407128334347216,-0.369513170122218,0.681995926487702,0.665688101149316,-0.665688101149316,0.365452491336349,-0.365452491336349,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,-6.19862019760243,6.19862019760243,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,-0.513822953684428,0.513822953684428,-0.265162726071199,0.265162726071199,-0.344405622992414,0.344405622992414,-0.343106998352148,0.343106998352148,'5'
0.789723388528673,-0.111751478758057,-0.579459905422776,-0.762142331013729,-0.58715521106275,-0.571908519409671,-1.50166850724381,1.50166850724381,0.365452491336349,-0.365452491336349,0.120364353692243,-0.120364353692244,0.110850027246005,-0.110850027246005,0.202182068823615,-0.202182068823615,0.12188170240543,-0.12188170240543,0.118828751395109,-0.11882875139511,0.132044050336378,-0.132044050336378,0.24857713079871,-0.24857713079871,0.256575656456331,-0.256575656456331,0.0708754607774537,-0.0708754607774536,0.0948988488117292,-0.0948988488117296,0.161268609025201,-0.161268609025201,0.0188982236504601,-0.0188982236504614,0.225030150753904,-0.225030150753904,-0.335912592861822,0.335912592861822,-0.513822953684428,0.513822953684428,-0.265162726071199,0.265162726071199,-0.344405622992414,0.344405622992414,-0.343106998352148,0.343106998352148,'5'
