@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute class {'1','2','3','4','5','6','7'}
@data
1.27591243728815,0.949530748288685,2.41014662711488,-0.194509585159686,-0.392976112583873,-0.115094905152895,-0.363873449359813,-0.130915851603402,0.591412478462294,0.560071256614237,0.712982656107798,0.469591788123624,-0.765286223174813,1.29619786745733,-1.42873456584192,0.700920260238275,-0.47259101523539,-0.438515148080224,'5'
-0.163300699843311,0.114513622118853,-0.356970027276459,-0.194509585159686,-0.598820424640102,-0.121712998300793,-0.579319196158912,-0.133962584216969,-0.947252671765467,-0.936767365922942,-0.956461030728561,-0.935919195641282,0.865380720855588,-0.838391679342599,0.552706436732134,-0.992082054644537,2.51022074205321,-0.49203103344834,'3'
1.05660376877288,-1.43374729932104,-0.356970027276459,-0.194509585159686,-0.351805768092099,-0.110089381025913,-0.363873449359813,-0.122732609006736,2.25231775157946,2.25670565764225,2.19608787135747,2.29063432675321,-1.79163727451487,1.47218559862072,-0.697720741125524,2.20495455766983,-0.996656136655858,-0.606355718671861,'6'
-1.27355083420187,0.862549797645994,-0.356970027276459,-0.194509585159686,-0.0636255838140403,-0.0875817367480849,1.82136447547718,-0.0254066219462111,0.171336306517378,0.192206362780821,0.199897329867002,0.115158124645088,0.0500502703637368,0.331090837155373,-0.611152858893939,0.180594446371385,-0.70071126407843,-0.411537188455112,'5'
-0.876053872517941,1.28005836073091,-0.356970027276459,-0.194509585159686,-0.166548666142485,-0.0935184382073145,0.051629477827091,-0.107431867253089,0.3285014266564,0.325397840153658,0.399006131384517,0.243488360534519,-0.295266683858742,0.739841809547397,-0.957424387820278,0.382513004356106,-0.542982331220884,-0.426686001955325,'5'
0.330143804316049,1.07130407918845,-0.356970027276459,-0.194509585159686,-0.125376469050049,-0.103492471270391,0.174742995152571,-0.107431867253089,0.321709274047726,0.357110232582612,0.353058123142045,0.246543514970698,0.0596414487672662,0.473019393544194,-0.861238813872764,0.335916593268905,-0.661400576444194,-0.381711950769302,'5'
0.988069809861861,1.83673644484413,-0.356970027276459,-0.194509585159686,-0.187131059487381,-0.0922090815753811,-0.34848322093681,-0.13053607911983,-0.505833188369619,-0.534016271688202,-0.604192814376251,-0.355382407064179,0.155561865726415,-1.07115267244089,1.65884746255912,-0.557182839116145,-0.399352685660788,2.59781570476146,'4'
-1.31467120954848,-0.216013990323372,-0.356970027276459,-0.194509585159686,-0.557651562228856,-0.12194006196876,-0.50237414808683,-0.137589356173813,-0.828893689129518,-0.740148534962722,-0.86967052717948,-0.856477233049218,1.47927743244084,-0.951933502576224,0.129485582968962,-0.891123241616287,0.601201770095683,0.300930082478159,'1'
-1.69846137945021,-0.737899694179516,-0.356970027276459,-0.194509585159686,3.80626452676913,5.83650802259297,1.88291984913017,3.35171206906733,-0.41172795326771,-0.537187225516712,-0.313187996373793,-0.404270377871008,-0.803650936788931,0.319737778897185,0.264146252174304,-0.339731367495505,0.737547440888566,-0.695973795632326,'3'
-0.766399538260306,-0.668314933665364,2.41014662711488,-0.194509585159686,0.450986122626861,0.0557031752514144,0.420964489764501,0.0203539644166712,-0.408817779126469,-0.353254778600004,-0.369347949448154,-0.505098724006862,0.836604595767844,-0.0719836061075555,-0.716956124557382,-0.396683830946836,0.0460385002403321,-0.192180298224349,'1'
0.371264179662662,-0.70310731392244,-0.356970027276459,-0.194509585159686,0.945011730521544,-0.0977011547777859,-0.410040256601502,-0.128601968510408,-0.275905856443568,-0.270801416627178,-0.251925516984106,-0.30649443625735,0.270668092662165,-0.0663070769784613,-0.159078064304158,-0.27760437259294,-0.5233160373515,-0.453198043352323,'2'
1.68711619075429,0.514625995075231,-0.356970027276459,-0.194509585159686,-0.598820424640102,-0.125904210526523,-0.640875123815798,-0.139667554180852,-0.960834855253695,-0.936767365922942,-0.98964583098148,-0.938974652567999,0.999671031183168,-0.980319213853988,0.658511433753222,-1.02573514764199,2.02355223913092,-0.473361948891265,'7'
