@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 numeric
@attribute V88 numeric
@attribute V89 numeric
@attribute V90 numeric
@attribute class {'1','2','3','4','5','6','7','8','9','10','11','12','13','14','15'}
@data
1.15776167969543,-0.928218558096817,1.16251447989002,-0.9511435883736,1.178589728231,-0.947485635707582,1.17418595168544,-0.939860158031099,1.10312583758836,-1.04576715198945,0.928275880873948,-1.17440923014067,0.652755525798558,-1.29939771845664,0.259002605190892,-1.32688785754611,-0.22198761775071,-1.1483686005539,-0.608225043392857,-0.780009575190838,-0.915832283981768,-0.308567933963409,-1.17521914392846,0.418315496127718,-1.25294442145144,1.30602181342286,-1.24769638017272,1.90380166822599,-1.23979438617574,1.89193385734528,-1.22580773279053,1.39228751065727,-1.18654656493081,0.676955299683401,-0.997242206784679,0.0413943369395251,-0.698135240695738,-0.516449994112687,-0.30872703321004,-0.920144322729289,0.215749523594891,-1.23548469790147,0.682894267691807,-1.3764869939322,1.02175061668241,-1.38701795714579,1.25934252176693,-1.2956712214543,1.40202378216064,-1.10197806209052,1.45715676821937,-1.04109467026806,1.36630801636382,-1.11729094169342,1.09690841054338,-1.4067821125114,0.671789709777841,-1.54902984812984,0.177544380444877,-1.43935171143857,-0.357719340483032,-1.09570649504313,-0.805969378533197,-0.602645212567964,-1.11360621995438,0.153015319204787,-1.13932103378609,0.906015956360594,-1.02300020995427,1.48786241059355,-0.892048891704767,1.97980748283397,-0.853952752645176,2.21445899313474,-0.873010175059784,1.98718119902381,-0.914243288996326,1.46105819302701,-0.876372962276386,0.822918416642691,-0.702427057610365,0.226286950893535,-0.422996554644623,-0.247607375790671,-0.0674604099077372,-0.581063257452009,0.314193861899838,-0.82035637585666,0.647092141255463,-0.889723057600489,'1'
0.564595258807687,-1.50847887062718,0.577256218611608,-1.50719729696082,0.582268884813541,-1.50429433386369,0.591847164965619,-1.49752951017869,0.60117221702564,-1.50649662731156,0.549208395262306,-1.55106647998868,0.454270336732976,-1.59424698444086,0.290735298213104,-1.62921105798329,0.021388813812036,-1.64813996836536,-0.305016258780771,-1.56703748694475,-0.65842116620143,-1.37581660933474,-0.951729626880211,-1.08349079878033,-1.22261349823521,-0.629571590016089,-1.49161783473331,-0.0896178442650732,-1.67405239708222,0.515776719204617,-1.82115039089187,1.02112455243493,-1.98516524178304,1.45062604901102,-2.10854411430786,1.71382522617736,-2.16673450506529,1.64996198737833,-2.13126787902033,1.23976749676116,-1.98504041944586,0.620034942523717,-1.65635663456397,-0.111661137341418,-1.29090648500904,-0.778969435170025,-0.861081833759688,-1.32857788927371,-0.419486811118193,-1.68892489439479,0.010501620155459,-1.88136767569201,0.44500728272317,-1.94330134830526,0.837073223360972,-1.79542118760201,1.11034124171425,-1.58125711117172,1.31240375169317,-1.35984546295393,1.35821672599135,-1.31583239503816,1.2684732724749,-1.39688904142477,1.07149110985984,-1.56344920448171,0.775749758930624,-1.66568059190716,0.405741906353686,-1.68977829954643,-0.00176260748304833,-1.59612357733375,-0.356970532919122,-1.34637226031201,-0.678516119238738,-0.95948055275967,-0.960462552935873,-0.47226920963723,-1.20998005805442,0.0431932350214737,-1.39798273072547,0.57478260251644,-1.47359561831721,0.958293596516617,-1.48131854501523,1.16837419925273,-1.46306319757087,1.2385562931412,-1.42002653411042,1.19667815891438,'1'
0.778505176671688,-1.70604153241709,0.791824019898844,-1.70493375400834,0.797316362459215,-1.70229927030477,0.808974008419249,-1.69584050099615,0.832036626524448,-1.68083687594191,0.82584238678803,-1.67656466229945,0.652755525798558,-1.70966131019426,0.248443278030053,-1.70808538657218,-0.22198761775071,-1.58062064648799,-0.545464230603656,-1.20802869567178,-0.802562875661553,-0.765968777273642,-1.06344812341644,-0.0776638893933952,-1.18213740415011,0.696960702607199,-1.2375023340321,1.25289993426313,-1.25016440760802,1.56168705838333,-1.28956892597652,1.63498047187444,-1.26419482634528,1.25722443027489,-1.13615494522508,0.382101957695056,-0.757827371696762,-0.484587958363176,-0.26042879598413,-1.04910259635824,0.335342885489828,-1.39677362198185,0.881716988814127,-1.48996826817218,1.29382102739891,-1.5677641961359,1.60168902496413,-1.54243569374156,1.71649291366685,-1.49332290791825,1.62862573586865,-1.54203336653144,1.34492878808527,-1.68414985363388,0.858735484765451,-1.77925995873685,0.222241797177655,-1.80684795246494,-0.289767573127078,-1.39166170586524,-0.647414602947772,-0.828444718899832,-0.936980273284082,-0.151030878914252,-1.06083294594828,0.582098346976606,-1.10877512008877,1.05468192822395,-1.09197431861049,1.31608467814558,-1.04522227820019,1.36087462823951,-0.975883323575917,1.09918502752379,-0.845238990329058,0.50719748124668,-0.572211176533662,-0.112272300158563,-0.218500152638286,-0.602144633157803,0.160029373629353,-0.980128786936305,0.526259007511788,-1.20178281756078,0.856978085072568,-1.19014740237833,1.11884633272662,-1.07146312868073,1.28179491076124,-0.974614931787456,'1'
-0.00911566543766578,-1.23688354831772,-0.0177344952281321,-1.2353630530931,-0.0238061685182821,-1.23209100331349,-0.0299877855222596,-1.22490543748903,-0.0213000993231,-1.20768142177573,-0.0449482420985164,-1.26226880461925,-0.172564793687473,-1.38917056972644,-0.439444910535932,-1.47146240080552,-0.803924789916251,-1.39148484510114,-1.17285612830518,-1.15279657393748,-1.47179984502718,-0.738245699586426,-1.75429597717335,-0.353241059075713,-2.00143839385462,0.317934769397989,-2.08113847211272,1.03591316236155,-2.11864835718976,1.52036905203255,-2.18265436963814,1.53506621592226,-2.30686646191359,1.19770635152791,-2.32849427103706,0.645342579661091,-2.22648836526073,0.0410324067658967,-2.01058468677884,-0.549424101994669,-1.66206413755483,-1.00958262229882,-1.21190803351498,-1.44128340051985,-0.656095063537598,-1.83071944720399,-0.132196667012613,-2.01954684076472,0.306987332254439,-1.93355064125579,0.599867331901167,-1.70363775363424,0.755670731983143,-1.60319999420225,0.761283295863131,-1.64969027969674,0.627917551871834,-1.77462068942305,0.311053863980145,-1.82114662637432,-0.157138926105973,-1.77177351403434,-0.674958483782312,-1.53702201580294,-1.08189859617202,-1.14965983191978,-1.33286626281653,-0.684613614733749,-1.47622225184081,-0.329964003555296,-1.56210203540802,0.0267555616115178,-1.61355839294054,0.467624066411676,-1.66022749946988,0.800498527830363,-1.66311963584722,0.767732945123851,-1.56207829957776,0.433055825832083,-1.35161874534584,0.0922278891608956,-1.0680786736044,-0.26088923230298,-0.729078918150522,-0.658822253527622,-0.366620207411785,-0.996131102833508,-0.00477194815520791,-1.15655603498323,'1'
0.525684265522908,-0.915844222909112,0.528493101374298,-0.901709474111718,0.543150965260604,-0.897984401597313,0.552351001197556,-0.902650077410651,0.571016591594254,-0.908812424123703,0.528711103529498,-0.960997239046073,0.339337960588334,-0.978906977988823,0.0579376968173941,-0.78794167134227,-0.243157920968238,-0.391883752242357,-0.336369636401561,0.048412604903897,-0.308393145001366,0.661679908031486,-0.19990143721424,1.2587365837982,0.213712600138696,2.90322844187235,-0.0991846972061587,1.78177589990229,-0.247265736925162,1.20385528827495,-0.237014539494886,0.564232695586962,-0.154925756522439,-0.0967154496442144,0.0794063291068848,-0.779300949027263,0.412249508473254,-1.40851817860708,0.898229690851405,-1.80662800608249,1.49559637526992,-1.71949087284278,1.98116793633421,-1.18188762366142,2.14408501883887,-0.49961497702938,2.05445883322861,-0.292124462037206,1.95500737972013,-0.547643300271893,1.85366836804679,-0.992648257892535,1.74127531026469,-1.42506832426885,1.49752030943706,-1.86020602712206,1.06646908380824,-1.98406309653545,0.544709840766122,-1.72569789764038,0.121438582201739,-1.26862859975999,-0.150858458895637,-0.742845461537775,-0.290244911857099,-0.291427570076532,-0.314212706379309,0.147851609138671,-0.33325912339208,0.729270178170321,-0.231547432522875,1.48463743289731,-0.160039328497385,1.9860405756737,0.117942306297271,2.82722488782516,0.102676110773886,2.78106606095063,-0.0702835595398891,1.95214353443228,-0.108900920056636,1.67400899984213,-0.220214259180201,0.984800060159718,-0.176215123621016,0.429747709532337,-0.0571384878630244,-0.117311702669101,0.175311049606475,-0.634995032648115,'1'
1.34251348889642,-1.05164188406384,1.36729940140059,-0.9511435883736,1.33501086649501,-0.910332981596743,1.3617161866307,-0.939860158031099,1.39424959498018,-0.709566425689016,1.27657094659732,-0.220319332469494,0.95569523340913,0.22613156043164,0.491800206586603,0.605391230447186,0.0425044134036789,0.850950299635363,-0.305016258780771,0.82160266326433,-0.504006432396475,0.606233752657056,-0.535161974774523,0.266777812755973,-0.474067231136833,-0.15581841030905,-0.373583196929422,-0.591370463416536,-0.257582304638722,-0.95669001647311,-0.183861889657936,-1.07756822629384,-0.210437955229388,-0.855474542093537,-0.198419147773911,-0.438593328271732,-0.0414600704900597,-0.0226228482412241,0.234409732699939,0.304889644848504,0.670253768645453,0.458676317093256,1.18581658264751,0.40720046654471,1.62256788946459,0.190571564785959,1.87774728763232,-0.259217794217793,1.9658260147256,-0.906305639176649,1.93937515090735,-1.47739161169032,1.95556607246595,-1.81372560096957,2.01719068380187,-1.56867424928182,2.04225616178229,-0.952860284514786,1.94664570148199,-0.341794407379215,1.62561887519822,0.0834375190925313,1.13746237772401,0.425108723858038,0.564824020022551,0.689418758644269,0.021950340396556,0.697883595751899,-0.293830792446797,0.29982584705039,-0.375119643903563,-0.262063926358496,-0.310089076819708,-0.741687468776628,-0.196925470925573,-0.986149520663881,-0.156142207977557,-0.778928977007539,-0.125852805821124,-0.266002122266725,0.020937417490459,0.212852090279292,0.332720077959043,0.521022820477733,0.739133145396179,0.637049050402023,1.17191993337597,0.560622295236051,1.5305231881425,0.323287500226617,'1'
0.749347068008675,0.66455039610684,0.743060902661533,0.667743576844077,0.728885273215445,0.723047372873306,0.749780791402513,0.696098436844272,0.791915630898868,0.585424979904034,0.815567258632565,0.608272382890904,0.757210044343547,0.251773034915241,0.565879631331559,-0.0387207272085096,0.359949554414831,-0.135170271742282,0.0609533386205162,-0.0344355776975561,-0.339265446141275,0.0656636762851775,-0.768841143128855,0.211662378819509,-0.949478305203578,0.791687949105027,-1.27817342533539,1.33426997372622,-1.47760998077482,1.79562425980822,-1.55538714170712,1.92053788240442,-1.55259446198293,1.68869836399893,-1.49501784039467,1.00150346183318,-1.17573401789835,0.630445659885891,-0.960503632466673,0.320974613103518,-0.382279123192046,-0.0415005710661355,0.250116221745197,-0.160275954824471,0.670321451956831,-0.401006757878844,1.00532324346067,-0.209822256130337,1.23940792645663,0.267588025431888,1.41433107775317,0.607130463159277,1.51629493392417,0.745185512991242,1.48666119131699,0.601407988550821,1.29671288925294,0.239478842715315,0.945238291371923,-0.40542689320184,0.511366446911189,-0.27816392847721,0.0347356048445233,-0.119882742986699,-0.532991057440497,0.0610547690466231,-0.843920982185615,0.430284846397863,-1.01311765671992,0.543146717166579,-1.13133591067258,1.08583957170522,-1.22905288278082,1.47539335371567,-1.26199828670187,1.57384099668986,-1.22860119895537,1.47442127830686,-1.14511733437788,1.14552927497025,-0.88793094533921,0.789277101288663,-0.634926923588643,0.613766818537826,-0.366547586827971,0.326069048098188,0.00475785604672764,0.121212595153847,0.295395944444848,0.104979137348281,'1'
1.05078158446286,0.257104074990982,1.05520536563873,0.259938826469869,1.0808454692964,0.228088488826892,0.976807190115838,-0.0723031128890477,0.751742732303527,-0.560185718979209,0.436552737599044,-0.785223855783666,-0.0576324175428311,-0.555850339586602,-0.64050981890943,-0.248995485138426,-0.888606002786363,0.107945972804958,-1.07874193789519,0.559279907986293,-1.08057327023697,1.32697389546701,-1.04312134478008,1.49294741807464,-1.00004727546235,1.44138821814044,-0.983439379960482,0.83251735457476,-0.78490323984213,0.391941600889989,-0.641018651492381,0.107402514205628,-0.310222279351382,-0.126474489017703,0.195156969410086,-0.283793125163878,0.686882694433497,-0.309381169986819,0.982720405585104,-0.436620428517944,1.20848573448492,-0.0737722961522279,1.33789661416291,0.131553050412414,1.30519148402946,0.897228305912258,1.33665025447691,0.875955636476955,1.2936132116913,0.528484589317044,1.21072899177221,-0.184696129889145,1.04495495296457,-0.323744437221841,0.772086439147535,-0.548417969885552,0.430549523669356,-0.550054299151062,-0.000487438401158954,-0.596255633082433,-0.435716434413686,-0.403950157045797,-0.816863433977799,-0.119882742986699,-0.934166173488959,0.260269524572839,-1.02724912973799,0.608684012633887,-1.0623775999035,1.20156618984693,-0.987763699291893,1.69098799486395,-0.994645602283749,1.42169906244465,-0.937841527000132,0.78719284405958,-0.766312966459721,0.447710092473695,-0.570646298684283,0.217943203105657,-0.14601128684447,-0.0954547972647997,0.277402821137099,-0.0886258433135846,0.594158098335048,0.0668723945128129,0.791673412961404,0.0207698940242201,0.973024185960798,0.371812114731019,'1'
1.06048419648348,0.41759706886945,1.05520536563873,0.420573005534667,1.05148175965783,0.339492994103134,0.986655716740174,-0.245825229854327,0.781846454765152,-0.77185769625796,0.487769484642003,-0.860555305753269,0.0468221010021585,-0.940472456840618,-0.460618276397304,-0.761650228479308,-0.814537293337957,-0.499902995798992,-0.984627747485201,-0.186294089506988,-1.01877543985174,0.148832909346823,-1.05331099608616,0.390757779159486,-1.11133038684878,0.669887421663685,-1.06472901593748,1.36139332021392,-1.09504171587357,1.32774985695843,-1.06629481673383,0.535676954533964,-0.87595351927292,0.111597825970208,-0.453142376900294,-0.33021980664912,0.0898996552288428,-0.580174065611708,0.548223473021778,-0.484944965180195,0.885571289906141,-0.428761272099242,1.11567231363842,-0.387308553473714,1.38455023803854,0.00982532579584846,1.66792016967874,0.316613356263602,1.83572211914166,0.626320800773978,1.83222782184961,0.542488708318156,1.67702685222555,0.194558552120908,1.34594045444138,-0.386455871085418,0.891037134558766,-0.775645140444276,0.411200357230855,-0.596255633082433,-0.0791418321753197,-0.624008137910929,-0.554841644476028,-0.431364102262237,-0.891925724594726,0.0150413908177363,-1.06801212491338,0.326250775374695,-1.34815658776272,0.586122067797011,-1.55255035088666,1.08583957170522,-1.58539073420863,1.27385110583136,-1.50279361085846,1.21383873016432,-1.20083140335157,0.541078890916082,-0.793019092854534,0.271721358787264,-0.498415932697923,-0.0283963119575011,-0.109627391752352,-0.181369841373678,0.331291254762666,-0.127497104676911,0.650235238621099,-0.0043407812581868,0.835777971217531,0.104979137348281,'1'
0.895187883924884,0.158322744096026,0.899133134150134,0.185787655077047,0.914670121118028,0.153836637661489,0.868218254071344,0.0268523825196833,0.771829181601198,-0.410751220153193,0.518488939952154,-0.596922348012276,0.203557888394898,-0.466132869471195,-0.238380002162433,-0.433035585179165,-0.687570177658674,-0.256786751251752,-0.880080450384154,0.13126078750535,-1.0908462945818,0.315171375470115,-1.24633660716779,1.01077665099117,-1.33384431492644,1.25187525153583,-1.29850897098704,1.28002328075083,-1.25016440760802,1.01123609320083,-1.03441422014083,0.549985662793782,-0.798305257858449,0.0371680903449373,-0.256294467925512,-0.252819705095194,0.197308453514035,-0.197898453109482,0.644819947473598,-0.194788849515064,0.945367970853609,-0.251231933450696,1.20921816204968,0.293719192304731,1.33918563271873,0.732881273994699,1.34766974665787,0.875955636476955,1.30448790180043,0.821993223687845,1.21072899177221,0.477846953477035,1.00208572320397,-0.210330675649947,0.653027963676407,-0.499864321260372,0.112618084787193,-0.598360391054021,-0.512264204886842,-0.48493314168648,-1.07081094001594,-0.341057042761504,-1.47197435361536,0.0980869339145421,-1.59915308534456,0.857979997451096,-1.67924639107046,1.45604794297382,-1.67331296557117,1.77415863134017,-1.60040775468022,1.69098799486395,-1.46350864461822,1.38135578413832,-1.2897694714326,0.760523876155368,-1.02517908176126,0.234419123545774,-0.579891871556936,-0.091252154182542,-0.0810921180709219,-0.0954547972647997,0.360354883261995,-0.075343986801275,0.6303784316829,-0.0627259322798745,0.800541869917454,0.0961019198714407,0.990185505865691,0.39607442198322,'1'
