@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 numeric
@attribute V88 numeric
@attribute V89 numeric
@attribute V90 numeric
@attribute V91 numeric
@attribute V92 numeric
@attribute V93 numeric
@attribute V94 numeric
@attribute V95 numeric
@attribute class {'1','2','3','4','5','6'}
@data
2.9949459942683,2.66372125575814,1.68342544902022,1.49573407183954,2.85860531017053,2.75860002277442,1.9997355385464,2.44762428516455,2.6480321203791,2.84362436175138,1.81070335586436,0.714699375387041,0.537168028802625,-0.0999750061537456,-0.627046712027899,-3.56652971314164,-5.13163269365719,-0.0221940992034962,-0.00773204207571198,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,2.81098408731559,-0.406726483584367,-0.38005630505353,-0.39591650073424,-0.416822941976826,-0.423889783205373,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
0.395250821280309,0.605261520094016,0.785398695879698,0.478618896884327,1.26536839048565,1.3463194630989,-0.131788401017378,-0.762660878887727,-1.42746396965315,-0.0682996624344668,-0.0108838417089714,0.0170097203685361,0.0471446002440153,0.0313831316309693,0.00213778710362936,0.00447013571924691,-0.0117858355298291,-0.0221940992034962,-0.00773204207571198,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,2.45777540080327,-0.38005630505353,-0.39591650073424,-0.416822941976826,-0.423889783205373,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
1.6722940641516,1.63449138792608,0.186714193786013,0.173484344397762,1.40594811869314,2.84167534981415,2.05438999853521,2.70444709828873,2.32838536821971,1.43462886617759,-0.332340405986619,-2.54118568136598,-5.46561897104034,0.0313831316309693,0.00213778710362936,0.00447013571924691,-0.0117858355298291,-0.0221940992034962,-0.00773204207571198,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,-0.406726483584367,2.63024802619199,-0.39591650073424,-0.416822941976826,-0.423889783205373,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
0.304033446789503,0.862568987052031,0.186714193786013,0.376907379388805,1.03106884347317,0.93094282790022,-0.459715160950267,-0.377426659201454,-1.42746396965315,-2.88629065358206,-0.0108838417089714,0.0170097203685361,0.0471446002440153,0.0313831316309693,0.00213778710362936,0.00447013571924691,-0.0117858355298291,-0.0221940992034962,-0.00773204207571198,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,-0.406726483584367,2.63024802619199,-0.39591650073424,-0.416822941976826,-0.423889783205373,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
2.12838093660563,2.92102872271615,0.186714193786013,0.173484344397762,1.03106884347317,2.59244936869494,1.23457309870299,1.8055672523541,1.20962173566183,1.43462886617759,-0.760949158356815,-0.680679934649969,-2.03545497113007,-1.01948197064675,-2.04271183507384,-3.92362969802773,-4.38692769611139,-5.22812542243971,-0.00773204207571198,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,-0.406726483584367,-0.38005630505353,2.52488174742654,-0.416822941976826,-0.423889783205373,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
3.0861633687591,3.43564365663218,0.186714193786013,-0.131650208088803,0.796769296460687,2.80013768629428,2.43697121845692,2.96126991141292,2.72794380841895,2.93755739478964,1.70355116777182,0.947262593726542,1.39470902878019,1.47632264726284,0.316730036669394,-3.92362969802773,-4.57310394549784,-1.06338036385074,-3.93842106820128,-5.04208257098533,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,-0.406726483584367,-0.38005630505353,-0.39591650073424,2.39824214441739,-0.423889783205373,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
-0.129249082041829,0.0906465861779847,0.186714193786013,0.0717728269022404,0.421890021240716,0.224802548062462,-1.44349544074893,-0.0885009944367489,-0.0689652729757343,-0.0682996624344668,-0.0108838417089714,0.0170097203685361,0.0471446002440153,0.0313831316309693,0.00213778710362936,0.00447013571924691,-0.0117858355298291,-0.0221940992034962,-0.00773204207571198,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,-0.406726483584367,-0.38005630505353,-0.39591650073424,-0.416822941976826,2.35826006149468,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
3.42822852309963,3.17833618967417,2.28210995111391,2.00429165931715,3.51464404180548,3.13243899445323,2.27300783849047,2.76865280156978,2.4882087442994,3.4072225599809,2.02500773204946,0.714699375387041,0.537168028802625,0.950890096123977,-1.72811958550808,-1.60247979626815,-1.7804602047011,-2.52104113435688,-6.46529258499628,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,-0.406726483584367,-0.38005630505353,-0.39591650073424,-0.416822941976826,2.35826006149468,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
1.44425062792458,1.63449138792608,0.785398695879698,0.478618896884327,1.9214071221206,2.50937404165521,1.34388201868062,1.8055672523541,0.730151607422746,0.495298535795053,-0.760949158356815,-2.89003050887523,-4.85308968534208,0.0313831316309693,0.00213778710362936,0.00447013571924691,-0.0117858355298291,-0.0221940992034962,-0.00773204207571198,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,-0.406726483584367,-0.38005630505353,-0.39591650073424,-0.416822941976826,2.35826006149468,-0.365748670708828,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
-0.380096861891547,-0.423968347738046,-0.411970308307671,-0.335073243079846,-0.468448257406716,-0.315187077695823,-0.131788401017378,-0.0885009944367489,-0.0689652729757343,-0.0682996624344668,-0.0108838417089714,0.0170097203685361,0.0471446002440153,0.0313831316309693,0.00213778710362936,0.00447013571924691,-0.0117858355298291,-0.0221940992034962,-0.00773204207571198,-0.0267939462916181,-0.0448375532789261,-0.0556647085303289,-0.0253763894609028,-0.0316120270032121,-0.0223497161500603,-0.0145674747000646,-0.0185712614338853,-0.168253102589843,-0.216291964439237,-0.134914012309947,-0.126422520901658,-0.198471940183495,-0.15180035299159,-0.112570123209374,-0.0968654972074832,-0.202332506209127,-0.0968654972074832,-0.126422520901658,-0.137635967762914,-0.112570123209374,-0.117359159347666,-0.22868303400677,12.7832751030271,-0.138978414736585,-0.153028373426979,-0.138978414736585,-0.0987285427454114,-0.056816580595801,-0.123471009743964,-0.149316765870158,-0.144232700269078,-0.0949672941388381,-0.121970119506678,-0.12495494413121,-0.136281290127638,-0.0930317799915087,-0.0758507563862589,-0.0968654972074832,-0.0758507563862589,-0.169373279913329,-0.146794887243508,-0.170486913757104,-0.153028373426979,-0.0987285427454114,-0.150563226255839,-0.0378437889020831,-0.068334086889978,-0.154247506032948,-0.126422520901658,-0.115783676150064,-0.144232700269078,-0.118914891249803,-0.0758507563862589,-0.0758507563862589,-0.0781992359667007,-0.117359159347666,-0.217196070848161,-0.164851962646303,-0.178109425478459,-0.173789817478532,-0.0869762093812865,-0.109266957396129,-0.112570123209374,-0.102356809888542,-0.355620065840892,-0.406726483584367,-0.38005630505353,-0.39591650073424,-0.416822941976826,-0.423889783205373,2.7331400665696,-0.235526626051015,-0.070926377232958,-0.0599006819237888,-0.0656414748190315,'1'
